short_window,long_window,total_return,cagr,mdd,sharpe,win_rate,total_trades,profit_factor
3,75,2821.657054859944,53.76183175652083,-54.796595096792345,1.2820987318231527,52.64817150063051,1586,1.320731790501968
3,80,3258.0878180474174,56.515286761445815,-53.78773886045521,1.3260196556681996,52.611705475141605,1589,1.3335040315543447
3,85,3523.8601249145277,58.04252106381813,-56.537864049413976,1.3482811778356416,52.288401253918494,1595,1.3393806629234073
3,90,3915.480614384747,60.1236732155725,-45.99608991734666,1.3997701936134865,52.42839352428393,1606,1.351651659503027
3,95,3148.825002535376,55.856643331870146,-49.27595995107272,1.329557905308871,51.908866995073886,1624,1.330884321543017
3,100,3471.4885523495345,57.74948704010996,-44.40470128888434,1.364629003899355,51.977750309023484,1618,1.3402562312011037
3,105,3596.571548538681,58.44329535702533,-44.620573517112405,1.3768109697086952,51.93026151930261,1606,1.3456674628878365
3,110,3728.776653463502,59.15468726003923,-41.28965287723807,1.3872748608680168,52.125,1600,1.3494759316919533
3,115,4875.072679464335,64.55827185052033,-40.1159594810679,1.4748464337646239,52.47338760175329,1597,1.3753863676790914
3,120,4251.063137586414,61.77055074517954,-39.52299752480843,1.4331243342606153,52.075471698113205,1590,1.3642381780905717
4,5,357.2640653506224,21.384339892200167,-62.289249063745466,0.6798996945299843,40.75652637187,1877,1.1604774774749764
4,10,2432.95286030744,50.988574220939206,-45.44930021657699,1.242801776458015,47.2849298352654,1639,1.3138975046182537
4,15,2677.0374683490086,52.769893800116165,-46.648542716328706,1.2751263246443343,49.06832298136646,1610,1.3218517558458944
4,20,3263.1286741794333,56.545219770725396,-58.050054988640824,1.3365961164700684,50.185414091470946,1618,1.3350721218576753
4,25,3051.795861376785,55.2553378688805,-61.82576393602655,1.3062117991350708,50.69885641677255,1574,1.3297541839988998
4,30,3650.9907519747735,58.73876975751082,-54.6533604038244,1.358896798456296,51.31832797427652,1555,1.3454572571219783
4,35,3470.2445889866135,57.74248123774457,-49.30468303843641,1.3426278220906198,51.96394075981971,1553,1.3393258706842273
4,40,3564.0168846456013,58.26471729063136,-52.91506423038299,1.3687018439578615,52.10526315789473,1520,1.3522476433196409
