timestamp,Open,High,Low,Close,Volume,support,resistance,support_upper,support_lower,resistance_upper,resistance_lower,signal,buy_signal,sell_signal,trade_price,daily_return,portfolio_value,cumulative_return,buy_hold_return
2018-12-23,4465000.0,4549000.0,4369000.0,4439000.0,7458.50412788,3562000.0,4733000.0,3633240.0,3490760.0,4827660.0,4638340.0,1,False,False,4439000.0,0.0,0.8908404809025453,0.8908404809025453,0.23536585365853657
2018-12-24,4436000.0,4700000.0,4425000.0,4539000.0,11018.72955822,3562000.0,4733000.0,3633240.0,3490760.0,4827660.0,4638340.0,1,False,False,4539000.0,0.0,0.8908404809025453,0.8908404809025453,0.24066808059384942
2018-12-25,4537000.0,4553000.0,4138000.0,4243000.0,8603.02466497,3562000.0,4733000.0,3633240.0,3490760.0,4827660.0,4638340.0,1,False,False,4243000.0,0.0,0.8908404809025453,0.8908404809025453,0.22497348886532342
2018-12-26,4243000.0,4349000.0,4157000.0,4293000.0,7965.54551542,3562000.0,4733000.0,3633240.0,3490760.0,4827660.0,4638340.0,1,False,False,4293000.0,0.0,0.8908404809025453,0.8908404809025453,0.22762460233297985
2018-12-27,4292000.0,4334000.0,4062000.0,4124000.0,6387.12492085,3562000.0,4733000.0,3633240.0,3490760.0,4827660.0,4638340.0,1,False,False,4124000.0,0.0,0.8908404809025453,0.8908404809025453,0.21866383881230117
2018-12-28,4127000.0,4380000.0,4043000.0,4338000.0,9044.90073346,3562000.0,4733000.0,3633240.0,3490760.0,4827660.0,4638340.0,1,False,False,4338000.0,0.0,0.8908404809025453,0.8908404809025453,0.23001060445387062
2018-12-29,4338000.0,4388000.0,4166000.0,4200000.0,5249.20699964,3562000.0,4733000.0,3633240.0,3490760.0,4827660.0,4638340.0,1,False,False,4200000.0,0.0,0.8908404809025453,0.8908404809025453,0.22269353128313893
2018-12-30,4190000.0,4335000.0,4153000.0,4291000.0,4820.06273912,3562000.0,4733000.0,3633240.0,3490760.0,4827660.0,4638340.0,1,False,False,4291000.0,0.0,0.8908404809025453,0.8908404809025453,0.2275185577942736
2018-12-31,4294000.0,4322000.0,4129000.0,4200000.0,4319.65438521,3562000.0,4733000.0,3633240.0,3490760.0,4827660.0,4638340.0,1,False,False,4200000.0,0.0,0.8908404809025453,0.8908404809025453,0.22269353128313893
2019-01-01,4200000.0,4297000.0,4130000.0,4288000.0,3806.56039475,3562000.0,4733000.0,3633240.0,3490760.0,4827660.0,4638340.0,1,False,False,4288000.0,0.0,0.8908404809025453,0.8908404809025453,0.22735949098621422
2019-01-02,4288000.0,4366000.0,4241000.0,4347000.0,5413.33304643,3562000.0,4733000.0,3633240.0,3490760.0,4827660.0,4638340.0,1,False,False,4347000.0,0.0,0.8908404809025453,0.8908404809025453,0.2304878048780488
2019-01-03,4348000.0,4360000.0,4251000.0,4284000.0,4683.66209758,3562000.0,4733000.0,3633240.0,3490760.0,4827660.0,4638340.0,1,False,False,4284000.0,0.0,0.8908404809025453,0.8908404809025453,0.2271474019088017
2019-01-04,4285000.0,4328000.0,4231000.0,4303000.0,5455.72943421,3612000.0,4733000.0,3684240.0,3539760.0,4827660.0,4638340.0,1,False,False,4303000.0,0.0,0.8908404809025453,0.8908404809025453,0.22815482502651113
2019-01-05,4304000.0,4345000.0,4270000.0,4294000.0,3332.94892431,3625000.0,4733000.0,3697500.0,3552500.0,4827660.0,4638340.0,1,False,False,4294000.0,0.0,0.8908404809025453,0.8908404809025453,0.22767762460233298
2019-01-06,4294000.0,4551000.0,4270000.0,4520000.0,4835.56400675,3848000.0,4733000.0,3924960.0,3771040.0,4827660.0,4638340.0,1,False,False,4520000.0,0.0,0.8908404809025453,0.8908404809025453,0.23966065747614
2019-01-07,4519000.0,4550000.0,4450000.0,4499000.0,4307.10019813,4043000.0,4733000.0,4123860.0,3962140.0,4827660.0,4638340.0,1,False,False,4499000.0,0.0,0.8908404809025453,0.8908404809025453,0.23854718981972428
2019-01-08,4498000.0,4577000.0,4420000.0,4480000.0,5089.28053387,4043000.0,4733000.0,4123860.0,3962140.0,4827660.0,4638340.0,1,False,False,4480000.0,0.0,0.8908404809025453,0.8908404809025453,0.23753976670201485
2019-01-09,4481000.0,4510000.0,4431000.0,4458000.0,4477.80053429,4043000.0,4733000.0,4123860.0,3962140.0,4827660.0,4638340.0,1,False,False,4458000.0,0.0,0.8908404809025453,0.8908404809025453,0.23637327677624603
2019-01-10,4460000.0,4487000.0,4060000.0,4087000.0,10233.89728557,4043000.0,4700000.0,4123860.0,3962140.0,4794000.0,4606000.0,1,False,False,4087000.0,0.0,0.8908404809025453,0.8908404809025453,0.2167020148462354
2019-01-11,4086000.0,4149000.0,4029000.0,4101000.0,5325.27940583,4029000.0,4700000.0,4109580.0,3948420.0,4794000.0,4606000.0,1,False,False,4101000.0,0.0,0.8908404809025453,0.8908404809025453,0.21744432661717922
2019-01-12,4101000.0,4140000.0,4043000.0,4098000.0,3247.57216084,4029000.0,4700000.0,4109580.0,3948420.0,4794000.0,4606000.0,1,False,False,4098000.0,0.0,0.8908404809025453,0.8908404809025453,0.21728525980911984
2019-01-13,4098000.0,4102000.0,3940000.0,3963000.0,3318.31923108,3940000.0,4577000.0,4018800.0,3861200.0,4668540.0,4485460.0,1,False,False,3963000.0,0.0,0.8908404809025453,0.8908404809025453,0.2101272534464475
2019-01-14,3966000.0,4141000.0,3951000.0,4098000.0,4950.8678849,3940000.0,4577000.0,4018800.0,3861200.0,4668540.0,4485460.0,1,False,False,4098000.0,0.0,0.8908404809025453,0.8908404809025453,0.21728525980911984
2019-01-15,4098000.0,4116000.0,4002000.0,4034000.0,4819.99157761,3940000.0,4577000.0,4018800.0,3861200.0,4668540.0,4485460.0,1,False,False,4034000.0,0.0,0.8908404809025453,0.8908404809025453,0.2138918345705196
2019-01-16,4034000.0,4100000.0,4014000.0,4052000.0,5635.84626852,3940000.0,4577000.0,4018800.0,3861200.0,4668540.0,4485460.0,1,False,False,4052000.0,0.0,0.8908404809025453,0.8908404809025453,0.21484623541887593
2019-01-17,4052000.0,4088000.0,4002000.0,4075000.0,5735.32175195,3940000.0,4577000.0,4018800.0,3861200.0,4668540.0,4485460.0,1,False,False,4075000.0,0.0,0.8908404809025453,0.8908404809025453,0.21606574761399788
2019-01-18,4075000.0,4080000.0,4022000.0,4046000.0,4470.59388512,3940000.0,4577000.0,4018800.0,3861200.0,4668540.0,4485460.0,1,False,False,4046000.0,0.0,0.8908404809025453,0.8908404809025453,0.21452810180275717
2019-01-19,4048000.0,4188000.0,4040000.0,4115000.0,4320.72451794,3940000.0,4577000.0,4018800.0,3861200.0,4668540.0,4485460.0,1,False,False,4115000.0,0.0,0.8908404809025453,0.8908404809025453,0.21818663838812302
2019-01-20,4115000.0,4135000.0,3913000.0,3984000.0,4635.17392144,3913000.0,4577000.0,3991260.0,3834740.0,4668540.0,4485460.0,1,False,False,3984000.0,0.0,0.8908404809025453,0.8908404809025453,0.2112407211028632
2019-01-21,3985000.0,4001000.0,3937000.0,3973000.0,4739.10320572,3913000.0,4577000.0,3991260.0,3834740.0,4668540.0,4485460.0,1,False,False,3973000.0,0.0,0.8908404809025453,0.8908404809025453,0.2106574761399788
2019-01-22,3973000.0,4045000.0,3886000.0,4013000.0,6366.1518058,3886000.0,4577000.0,3963720.0,3808280.0,4668540.0,4485460.0,1,False,False,4013000.0,0.0,0.8908404809025453,0.8908404809025453,0.21277836691410393
2019-01-23,4013000.0,4029000.0,3973000.0,3996000.0,4397.65303735,3886000.0,4577000.0,3963720.0,3808280.0,4668540.0,4485460.0,1,False,False,3996000.0,0.0,0.8908404809025453,0.8908404809025453,0.21187698833510074
2019-01-24,3997000.0,4000000.0,3941000.0,3983000.0,4413.84065077,3886000.0,4577000.0,3963720.0,3808280.0,4668540.0,4485460.0,1,False,False,3983000.0,0.0,0.8908404809025453,0.8908404809025453,0.21118769883351007
2019-01-25,3982000.0,3994000.0,3911000.0,3957000.0,4594.53577314,3886000.0,4577000.0,3963720.0,3808280.0,4668540.0,4485460.0,1,False,False,3957000.0,0.0,0.8908404809025453,0.8908404809025453,0.20980911983032874
2019-01-26,3957000.0,4039000.0,3934000.0,3963000.0,3770.71441776,3886000.0,4577000.0,3963720.0,3808280.0,4668540.0,4485460.0,1,False,False,3963000.0,0.0,0.8908404809025453,0.8908404809025453,0.2101272534464475
2019-01-27,3963000.0,3975000.0,3900000.0,3951000.0,2879.05223312,3886000.0,4577000.0,3963720.0,3808280.0,4668540.0,4485460.0,1,False,False,3951000.0,0.0,0.8908404809025453,0.8908404809025453,0.20949098621420997
2019-01-28,3950000.0,3952000.0,3775000.0,3828000.0,5807.39699502,3775000.0,4510000.0,3850500.0,3699500.0,4600200.0,4419800.0,1,False,False,3828000.0,0.0,0.8908404809025453,0.8908404809025453,0.20296924708377517
2019-01-29,3828000.0,3841000.0,3730000.0,3795000.0,4037.5905587,3730000.0,4487000.0,3804600.0,3655400.0,4576740.0,4397260.0,1,False,False,3795000.0,0.0,0.8908404809025453,0.8908404809025453,0.20121951219512196
2019-01-30,3796000.0,3855000.0,3769000.0,3810000.0,7619.50824424,3730000.0,4188000.0,3804600.0,3655400.0,4271760.0,4104240.0,1,False,False,3810000.0,0.0,0.8908404809025453,0.8908404809025453,0.20201484623541888
2019-01-31,3810000.0,3845000.0,3752000.0,3775000.0,5907.05089757,3730000.0,4188000.0,3804600.0,3655400.0,4271760.0,4104240.0,1,False,False,3775000.0,0.0,0.8908404809025453,0.8908404809025453,0.2001590668080594
2019-02-01,3775000.0,3825000.0,3735000.0,3816000.0,3535.66565154,3730000.0,4188000.0,3804600.0,3655400.0,4271760.0,4104240.0,1,False,False,3816000.0,0.0,0.8908404809025453,0.8908404809025453,0.20233297985153764
2019-02-02,3816000.0,3870000.0,3796000.0,3855000.0,2189.96461132,3730000.0,4188000.0,3804600.0,3655400.0,4271760.0,4104240.0,1,False,False,3855000.0,0.0,0.8908404809025453,0.8908404809025453,0.20440084835630964
2019-02-03,3853000.0,3861000.0,3794000.0,3821000.0,2089.51667463,3730000.0,4188000.0,3804600.0,3655400.0,4271760.0,4104240.0,1,False,False,3821000.0,0.0,0.8908404809025453,0.8908404809025453,0.2025980911983033
2019-02-04,3821000.0,3849000.0,3792000.0,3822000.0,2847.99607841,3730000.0,4188000.0,3804600.0,3655400.0,4271760.0,4104240.0,1,False,False,3822000.0,0.0,0.8908404809025453,0.8908404809025453,0.2026511134676564
2019-02-05,3822000.0,3845000.0,3814000.0,3835000.0,3536.64920363,3730000.0,4188000.0,3804600.0,3655400.0,4271760.0,4104240.0,1,False,False,3835000.0,0.0,0.8908404809025453,0.8908404809025453,0.20334040296924707
2019-02-06,3835000.0,3844000.0,3756000.0,3791000.0,4564.88792233,3730000.0,4188000.0,3804600.0,3655400.0,4271760.0,4104240.0,1,False,False,3791000.0,0.0,0.8908404809025453,0.8908404809025453,0.20100742311770944
2019-02-07,3791000.0,3800000.0,3776000.0,3783000.0,4630.81677589,3730000.0,4188000.0,3804600.0,3655400.0,4271760.0,4104240.0,1,False,False,3783000.0,0.0,0.8908404809025453,0.8908404809025453,0.2005832449628844
2019-02-08,3783000.0,4075000.0,3768000.0,4009000.0,8694.60592483,3730000.0,4135000.0,3804600.0,3655400.0,4217700.0,4052300.0,1,False,False,4009000.0,0.0,0.8908404809025453,0.8908404809025453,0.2125662778366914
2019-02-09,4007000.0,4038000.0,3968000.0,3998000.0,4099.33222543,3730000.0,4075000.0,3804600.0,3655400.0,4156500.0,3993500.0,0,False,True,3990004.0,-0.29119972941265915,0.631427973913881,0.631427973913881,0.211983032873807
2019-02-10,3997000.0,4030000.0,3937000.0,4023000.0,4852.85159907,3730000.0,4075000.0,3804600.0,3655400.0,4156500.0,3993500.0,0,False,False,4023000.0,0.0,0.631427973913881,0.631427973913881,0.2133085896076352
2019-02-11,4023000.0,4035000.0,3962000.0,3986000.0,3690.35442515,3730000.0,4075000.0,3804600.0,3655400.0,4156500.0,3993500.0,0,False,False,3986000.0,0.0,0.631427973913881,0.631427973913881,0.21134676564156946
2019-02-12,3986000.0,4020000.0,3957000.0,3981000.0,3922.74039034,3730000.0,4075000.0,3804600.0,3655400.0,4156500.0,3993500.0,0,False,False,3981000.0,0.0,0.631427973913881,0.631427973913881,0.21108165429480383
2019-02-13,3980000.0,4017000.0,3962000.0,3983000.0,3675.48976826,3730000.0,4075000.0,3804600.0,3655400.0,4156500.0,3993500.0,0,False,False,3983000.0,0.0,0.631427973913881,0.631427973913881,0.21118769883351007
2019-02-14,3983000.0,3992000.0,3967000.0,3984000.0,2817.99053119,3730000.0,4075000.0,3804600.0,3655400.0,4156500.0,3993500.0,0,False,False,3984000.0,0.0,0.631427973913881,0.631427973913881,0.2112407211028632
2019-02-15,3983000.0,4039000.0,3979000.0,3986000.0,4199.89299262,3730000.0,4075000.0,3804600.0,3655400.0,4156500.0,3993500.0,0,False,False,3986000.0,0.0,0.631427973913881,0.631427973913881,0.21134676564156946
2019-02-16,3983000.0,4030000.0,3982000.0,4002000.0,4941.13288261,3730000.0,4075000.0,3804600.0,3655400.0,4156500.0,3993500.0,0,False,False,4002000.0,0.0,0.631427973913881,0.631427973913881,0.2121951219512195
2019-02-17,4002000.0,4094000.0,3986000.0,4040000.0,6462.47621724,3730000.0,4094000.0,3804600.0,3655400.0,4175880.0,4012120.0,0,False,False,4040000.0,0.0,0.631427973913881,0.631427973913881,0.2142099681866384
2019-02-18,4040000.0,4260000.0,4027000.0,4236000.0,9883.41843537,3735000.0,4260000.0,3809700.0,3660300.0,4345200.0,4174800.0,0,False,False,4236000.0,0.0,0.631427973913881,0.631427973913881,0.22460233297985155
2019-02-19,4236000.0,4338000.0,4150000.0,4259000.0,9217.25757906,3735000.0,4338000.0,3809700.0,3660300.0,4424760.0,4251240.0,0,False,False,4259000.0,0.0,0.631427973913881,0.631427973913881,0.2258218451749735
2019-02-20,4259000.0,4333000.0,4219000.0,4315000.0,5067.51108128,3735000.0,4338000.0,3809700.0,3660300.0,4424760.0,4251240.0,0,False,False,4315000.0,0.0,0.631427973913881,0.631427973913881,0.22879109225874866
2019-02-21,4315000.0,4398000.0,4291000.0,4328000.0,7641.80816629,3756000.0,4398000.0,3831120.0,3680880.0,4485960.0,4310040.0,0,False,False,4328000.0,0.0,0.631427973913881,0.631427973913881,0.22948038176033933
2019-02-22,4327000.0,4369000.0,4319000.0,4346000.0,4028.81050111,3756000.0,4398000.0,3831120.0,3680880.0,4485960.0,4310040.0,0,False,False,4346000.0,0.0,0.631427973913881,0.631427973913881,0.23043478260869565
2019-02-23,4344000.0,4494000.0,4319000.0,4479000.0,4954.50746453,3756000.0,4494000.0,3831120.0,3680880.0,4583880.0,4404120.0,0,False,False,4479000.0,0.0,0.631427973913881,0.631427973913881,0.2374867444326617
2019-02-24,4479000.0,4554000.0,4165000.0,4178000.0,10822.98110481,3756000.0,4554000.0,3831120.0,3680880.0,4645080.0,4462920.0,0,False,False,4178000.0,0.0,0.631427973913881,0.631427973913881,0.22152704135737009
2019-02-25,4178000.0,4265000.0,4177000.0,4255000.0,7140.02952849,3756000.0,4554000.0,3831120.0,3680880.0,4645080.0,4462920.0,0,False,False,4255000.0,0.0,0.631427973913881,0.631427973913881,0.22560975609756098
2019-02-26,4255000.0,4266000.0,4206000.0,4228000.0,6237.94973547,3768000.0,4554000.0,3843360.0,3692640.0,4645080.0,4462920.0,0,False,False,4228000.0,0.0,0.631427973913881,0.631427973913881,0.2241781548250265
2019-02-27,4229000.0,4271000.0,4145000.0,4259000.0,6561.25383115,3768000.0,4554000.0,3843360.0,3692640.0,4645080.0,4462920.0,0,False,False,4259000.0,0.0,0.631427973913881,0.631427973913881,0.2258218451749735
2019-02-28,4259000.0,4321000.0,4201000.0,4240000.0,7139.12200606,3937000.0,4554000.0,4015740.0,3858260.0,4645080.0,4462920.0,0,False,False,4240000.0,0.0,0.631427973913881,0.631427973913881,0.22481442205726404
2019-03-01,4240000.0,4265000.0,4230000.0,4248000.0,3231.98857514,3937000.0,4554000.0,4015740.0,3858260.0,4645080.0,4462920.0,0,False,False,4248000.0,0.0,0.631427973913881,0.631427973913881,0.22523860021208908
2019-03-02,4248000.0,4267000.0,4205000.0,4253000.0,2997.96422112,3957000.0,4554000.0,4036140.0,3877860.0,4645080.0,4462920.0,0,False,False,4253000.0,0.0,0.631427973913881,0.631427973913881,0.2255037115588547
2019-03-03,4253000.0,4262000.0,4215000.0,4239000.0,2857.93732777,3957000.0,4554000.0,4036140.0,3877860.0,4645080.0,4462920.0,0,False,False,4239000.0,0.0,0.631427973913881,0.631427973913881,0.22476139978791093
2019-03-04,4239000.0,4257000.0,4120000.0,4155000.0,6152.05869422,3962000.0,4554000.0,4041240.0,3882760.0,4645080.0,4462920.0,0,False,False,4155000.0,0.0,0.631427973913881,0.631427973913881,0.22030752916224813
2019-03-05,4155000.0,4264000.0,4132000.0,4249000.0,7840.0875585,3967000.0,4554000.0,4046340.0,3887660.0,4645080.0,4462920.0,0,False,False,4249000.0,0.0,0.631427973913881,0.631427973913881,0.22529162248144222
2019-03-06,4248000.0,4297000.0,4210000.0,4260000.0,5280.01187718,3979000.0,4554000.0,4058580.0,3899420.0,4645080.0,4462920.0,0,False,False,4260000.0,0.0,0.631427973913881,0.631427973913881,0.2258748674443266
2019-03-07,4260000.0,4308000.0,4258000.0,4289000.0,5130.4641732,3982000.0,4554000.0,4061640.0,3902360.0,4645080.0,4462920.0,0,False,False,4289000.0,0.0,0.631427973913881,0.631427973913881,0.22741251325556733
2019-03-08,4289000.0,4358000.0,4234000.0,4310000.0,10012.80844409,3986000.0,4554000.0,4065720.0,3906280.0,4645080.0,4462920.0,0,False,False,4310000.0,0.0,0.631427973913881,0.631427973913881,0.22852598091198303
2019-03-09,4310000.0,4396000.0,4287000.0,4352000.0,9813.71927923,4027000.0,4554000.0,4107540.0,3946460.0,4645080.0,4462920.0,0,False,False,4352000.0,0.0,0.631427973913881,0.631427973913881,0.23075291622481442
2019-03-10,4350000.0,4353000.0,4306000.0,4336000.0,7251.47664633,4120000.0,4554000.0,4202400.0,4037600.0,4645080.0,4462920.0,0,False,False,4336000.0,0.0,0.631427973913881,0.631427973913881,0.22990455991516437
2019-03-11,4336000.0,4374000.0,4292000.0,4337000.0,10955.38444468,4120000.0,4554000.0,4202400.0,4037600.0,4645080.0,4462920.0,0,False,False,4337000.0,0.0,0.631427973913881,0.631427973913881,0.2299575821845175
2019-03-12,4336000.0,4362000.0,4269000.0,4326000.0,10293.99529849,4120000.0,4554000.0,4202400.0,4037600.0,4645080.0,4462920.0,0,False,False,4326000.0,0.0,0.631427973913881,0.631427973913881,0.22937433722163308
2019-03-13,4326000.0,4369000.0,4294000.0,4325000.0,8246.29814077,4120000.0,4554000.0,4202400.0,4037600.0,4645080.0,4462920.0,0,False,False,4325000.0,0.0,0.631427973913881,0.631427973913881,0.22932131495227995
2019-03-14,4325000.0,4388000.0,4285000.0,4337000.0,9702.14149201,4120000.0,4554000.0,4202400.0,4037600.0,4645080.0,4462920.0,0,False,False,4337000.0,0.0,0.631427973913881,0.631427973913881,0.2299575821845175
2019-03-15,4337000.0,4382000.0,4325000.0,4359000.0,7102.63937061,4120000.0,4554000.0,4202400.0,4037600.0,4645080.0,4462920.0,0,False,False,4359000.0,0.0,0.631427973913881,0.631427973913881,0.23112407211028632
2019-03-16,4360000.0,4492000.0,4354000.0,4445000.0,5146.01355993,4120000.0,4492000.0,4202400.0,4037600.0,4581840.0,4402160.0,0,False,False,4445000.0,0.0,0.631427973913881,0.631427973913881,0.23568398727465537
2019-03-17,4445000.0,4448000.0,4384000.0,4425000.0,4051.52761754,4120000.0,4492000.0,4202400.0,4037600.0,4581840.0,4402160.0,0,False,False,4425000.0,0.0,0.631427973913881,0.631427973913881,0.2346235418875928
2019-03-18,4425000.0,4484000.0,4415000.0,4458000.0,9501.14160892,4120000.0,4492000.0,4202400.0,4037600.0,4581840.0,4402160.0,0,False,False,4458000.0,0.0,0.631427973913881,0.631427973913881,0.23637327677624603
2019-03-19,4457000.0,4496000.0,4442000.0,4486000.0,6628.55821296,4120000.0,4496000.0,4202400.0,4037600.0,4585920.0,4406080.0,0,False,False,4486000.0,0.0,0.631427973913881,0.631427973913881,0.2378579003181336
2019-03-20,4486000.0,4535000.0,4457000.0,4533000.0,7162.39960891,4120000.0,4535000.0,4202400.0,4037600.0,4625700.0,4444300.0,0,False,False,4533000.0,0.0,0.631427973913881,0.631427973913881,0.24034994697773066
2019-03-21,4533000.0,4563000.0,4411000.0,4491000.0,9074.41770787,4120000.0,4563000.0,4202400.0,4037600.0,4654260.0,4471740.0,0,False,False,4491000.0,0.0,0.631427973913881,0.631427973913881,0.23812301166489927
2019-03-22,4491000.0,4514000.0,4471000.0,4490000.0,5767.56572806,4120000.0,4563000.0,4202400.0,4037600.0,4654260.0,4471740.0,0,False,False,4490000.0,0.0,0.631427973913881,0.631427973913881,0.23806998939554613
2019-03-23,4489000.0,4535000.0,4481000.0,4507000.0,4010.8007386,4120000.0,4563000.0,4202400.0,4037600.0,4654260.0,4471740.0,0,False,False,4507000.0,0.0,0.631427973913881,0.631427973913881,0.23897136797454932
2019-03-24,4505000.0,4539000.0,4492000.0,4525000.0,6141.26696193,4132000.0,4563000.0,4214640.0,4049360.0,4654260.0,4471740.0,0,False,False,4525000.0,0.0,0.631427973913881,0.631427973913881,0.23992576882290562
2019-03-25,4526000.0,4548000.0,4425000.0,4487000.0,9560.22460821,4210000.0,4563000.0,4294200.0,4125800.0,4654260.0,4471740.0,0,False,False,4487000.0,0.0,0.631427973913881,0.631427973913881,0.23791092258748675
2019-03-26,4487000.0,4494000.0,4420000.0,4493000.0,7150.76182259,4234000.0,4563000.0,4318680.0,4149320.0,4654260.0,4471740.0,0,False,False,4493000.0,0.0,0.631427973913881,0.631427973913881,0.23822905620360552
2019-03-27,4493000.0,4553000.0,4477000.0,4548000.0,6801.09104325,4234000.0,4563000.0,4318680.0,4149320.0,4654260.0,4471740.0,0,False,False,4548000.0,0.0,0.631427973913881,0.631427973913881,0.24114528101802757
2019-03-28,4548000.0,4592000.0,4525000.0,4550000.0,8955.6799217,4269000.0,4592000.0,4354380.0,4183620.0,4683840.0,4500160.0,0,False,False,4550000.0,0.0,0.631427973913881,0.631427973913881,0.24125132555673381
2019-03-29,4550000.0,4676000.0,4548000.0,4641000.0,8584.39564075,4269000.0,4676000.0,4354380.0,4183620.0,4769520.0,4582480.0,0,False,False,4641000.0,0.0,0.631427973913881,0.631427973913881,0.24607635206786851
2019-03-30,4642000.0,4680000.0,4533000.0,4636000.0,7117.93320635,4269000.0,4680000.0,4354380.0,4183620.0,4773600.0,4586400.0,0,False,False,4636000.0,0.0,0.631427973913881,0.631427973913881,0.24581124072110286
2019-03-31,4636000.0,4670000.0,4618000.0,4661000.0,7660.19035262,4269000.0,4680000.0,4354380.0,4183620.0,4773600.0,4586400.0,0,False,False,4661000.0,0.0,0.631427973913881,0.631427973913881,0.24713679745493108
2019-04-01,4661000.0,4760000.0,4621000.0,4711000.0,13066.44049624,4285000.0,4760000.0,4370700.0,4199300.0,4855200.0,4664800.0,0,False,False,4711000.0,0.0,0.631427973913881,0.631427973913881,0.24978791092258748
2019-04-02,4711000.0,5525000.0,4706000.0,5411000.0,35779.36962198,4285000.0,5525000.0,4370700.0,4199300.0,5635500.0,5414500.0,0,False,False,5411000.0,0.0,0.631427973913881,0.631427973913881,0.2869034994697773
2019-04-03,5411000.0,5864000.0,5367000.0,5594000.0,23006.90185268,4325000.0,5864000.0,4411500.0,4238500.0,5981280.0,5746720.0,0,False,False,5594000.0,0.0,0.631427973913881,0.631427973913881,0.2966065747613998
2019-04-04,5601000.0,5718000.0,5452000.0,5571000.0,11968.33556833,4354000.0,5864000.0,4441080.0,4266920.0,5981280.0,5746720.0,0,False,False,5571000.0,0.0,0.631427973913881,0.631427973913881,0.29538706256627784
2019-04-05,5567000.0,5722000.0,5559000.0,5685000.0,12728.86348074,4384000.0,5864000.0,4471680.0,4296320.0,5981280.0,5746720.0,0,False,False,5685000.0,0.0,0.631427973913881,0.631427973913881,0.3014316012725345
2019-04-06,5685000.0,5975000.0,5641000.0,5793000.0,10079.33500166,4411000.0,5975000.0,4499220.0,4322780.0,6094500.0,5855500.0,0,False,False,5793000.0,0.0,0.631427973913881,0.631427973913881,0.3071580063626723
2019-04-07,5793000.0,5950000.0,5757000.0,5910000.0,8606.56750049,4411000.0,5975000.0,4499220.0,4322780.0,6094500.0,5855500.0,0,False,False,5910000.0,0.0,0.631427973913881,0.631427973913881,0.31336161187698836
2019-04-08,5910000.0,6104000.0,5841000.0,6091000.0,11262.5617768,4411000.0,6104000.0,4499220.0,4322780.0,6226080.0,5981920.0,0,False,False,6091000.0,0.0,0.631427973913881,0.631427973913881,0.32295864262990454
2019-04-09,6091000.0,6092000.0,5939000.0,6000000.0,7547.51871099,4411000.0,6104000.0,4499220.0,4322780.0,6226080.0,5981920.0,0,False,False,6000000.0,0.0,0.631427973913881,0.631427973913881,0.3181336161187699
2019-04-10,6001000.0,6250000.0,5999000.0,6166000.0,8318.97682643,4420000.0,6250000.0,4508400.0,4331600.0,6375000.0,6125000.0,0,False,False,6166000.0,0.0,0.631427973913881,0.631427973913881,0.32693531283138916
2019-04-11,6166000.0,6196000.0,5800000.0,5860000.0,14323.59630125,4420000.0,6250000.0,4508400.0,4331600.0,6375000.0,6125000.0,0,False,False,5860000.0,0.0,0.631427973913881,0.631427973913881,0.3107104984093319
2019-04-12,5860000.0,5927000.0,5650000.0,5897000.0,8432.76271085,4420000.0,6250000.0,4508400.0,4331600.0,6375000.0,6125000.0,0,False,False,5897000.0,0.0,0.631427973913881,0.631427973913881,0.31267232237539766
2019-04-13,5896000.0,5932000.0,5822000.0,5889000.0,4226.05326009,4420000.0,6250000.0,4508400.0,4331600.0,6375000.0,6125000.0,0,False,False,5889000.0,0.0,0.631427973913881,0.631427973913881,0.3122481442205726
2019-04-14,5889000.0,5998000.0,5828000.0,5958000.0,4218.82004407,4420000.0,6250000.0,4508400.0,4331600.0,6375000.0,6125000.0,0,False,False,5958000.0,0.0,0.631427973913881,0.631427973913881,0.3159066808059385
2019-04-15,5958000.0,6025000.0,5840000.0,5860000.0,8101.81650803,4477000.0,6250000.0,4566540.0,4387460.0,6375000.0,6125000.0,0,False,False,5860000.0,0.0,0.631427973913881,0.631427973913881,0.3107104984093319
2019-04-16,5860000.0,6034000.0,5772000.0,6024000.0,7498.73648699,4525000.0,6250000.0,4615500.0,4434500.0,6375000.0,6125000.0,0,False,False,6024000.0,0.0,0.631427973913881,0.631427973913881,0.31940615058324495
2019-04-17,6024000.0,6080000.0,5971000.0,6004000.0,5946.73096896,4533000.0,6250000.0,4623660.0,4442340.0,6375000.0,6125000.0,0,False,False,6004000.0,0.0,0.631427973913881,0.631427973913881,0.3183457051961824
2019-04-18,6004000.0,6094000.0,5998000.0,6070000.0,8489.43472618,4533000.0,6250000.0,4623660.0,4442340.0,6375000.0,6125000.0,0,False,False,6070000.0,0.0,0.631427973913881,0.631427973913881,0.32184517497348886
2019-04-19,6070000.0,6147000.0,5991000.0,6087000.0,6350.20410717,4618000.0,6250000.0,4710360.0,4525640.0,6375000.0,6125000.0,0,False,False,6087000.0,0.0,0.631427973913881,0.631427973913881,0.32274655355249204
2019-04-20,6086000.0,6156000.0,6079000.0,6141000.0,3994.04389513,4621000.0,6250000.0,4713420.0,4528580.0,6375000.0,6125000.0,0,False,False,6141000.0,0.0,0.631427973913881,0.631427973913881,0.325609756097561
2019-04-21,6138000.0,6177000.0,6047000.0,6145000.0,5971.98194427,4706000.0,6250000.0,4800120.0,4611880.0,6375000.0,6125000.0,0,False,False,6145000.0,0.0,0.631427973913881,0.631427973913881,0.3258218451749735
