timestamp,Open,High,Low,Close,Volume,RSI,signal,position,position_change,daily_price_return,strategy_return,returns,cumulative,bnh_returns,bnh_cumulative
2019-03-12,4336000.0,4362000.0,4269000.0,4326000.0,10293.99529849,58.293160770740286,1,1.0,0.0,-0.002536315425409219,-0.002536315425409219,-0.002536315425409219,1.002087601580756,-0.002536315425409219,0.22937433722163292
2019-03-13,4326000.0,4369000.0,4294000.0,4325000.0,8246.29814077,58.207699483089975,1,1.0,0.0,-0.00023116042533521952,-0.00023116042533521952,-0.00023116042533521952,1.0018559585845515,-0.00023116042533521952,0.22932131495227978
2019-03-14,4325000.0,4388000.0,4285000.0,4337000.0,9702.14149201,58.974558062426794,1,1.0,0.0,0.002774566473988438,0.002774566473988438,0.002774566473988438,1.0046356745390057,0.002774566473988438,0.2299575821845173
2019-03-15,4337000.0,4382000.0,4325000.0,4359000.0,7102.63937061,60.39032150315523,1,1.0,0.0,0.005072630850818438,0.005072630850818438,0.005072630850818438,1.009731820455505,0.005072630850818438,0.2311240721102861
2019-03-16,4360000.0,4492000.0,4354000.0,4445000.0,5146.01355993,65.3559156627452,1,1.0,0.0,0.01972929571002524,0.01972929571002524,0.01972929571002524,1.0296531181290938,0.01972929571002524,0.23568398727465514
2019-03-17,4445000.0,4448000.0,4384000.0,4425000.0,4051.52761754,63.392254350678535,1,1.0,0.0,-0.004499437570303688,-0.004499437570303688,-0.004499437570303688,1.0250202582050034,-0.004499437570303688,0.23462354188759257
2019-03-18,4425000.0,4484000.0,4415000.0,4458000.0,9501.14160892,65.22403614688773,1,1.0,0.0,0.007457627118644172,0.007457627118644172,0.007457627118644172,1.0326644770797526,0.007457627118644172,0.23637327677624584
2019-03-19,4457000.0,4496000.0,4442000.0,4486000.0,6628.55821296,66.7250714786515,1,1.0,0.0,0.00628084342754609,0.00628084342754609,0.00628084342754609,1.0391504809734793,0.00628084342754609,0.23785790031813345
2019-03-20,4486000.0,4535000.0,4457000.0,4533000.0,7162.39960891,69.10349839824289,1,1.0,0.0,0.010477039679001265,0.010477039679001265,0.010477039679001265,1.0500377017950917,0.010477039679001265,0.24034994697773046
2019-03-21,4533000.0,4563000.0,4411000.0,4491000.0,9074.41770787,64.7117618876728,1,1.0,0.0,-0.009265387160820704,-0.009265387160820704,-0.009265387160820704,1.0403086959545018,-0.009265387160820704,0.23812301166489905
2019-03-22,4491000.0,4514000.0,4471000.0,4490000.0,5767.56572806,64.6078891824472,1,1.0,0.0,-0.00022266755733690857,-0.00022266755733690857,-0.00022266755733690857,1.0400770529582972,-0.00022266755733690857,0.2380699893955459
2019-03-23,4489000.0,4535000.0,4481000.0,4507000.0,4010.8007386,65.60510702515677,1,1.0,0.0,0.0037861915367483068,0.0037861915367483068,0.0037861915367483068,1.044014983893774,0.0037861915367483068,0.2389713679745491
2019-03-24,4505000.0,4539000.0,4492000.0,4525000.0,6141.26696193,66.66186939817175,1,1.0,0.0,0.003993787441757268,0.003993787441757268,0.003993787441757268,1.0481845578254554,0.003993787441757268,0.2399257688229054
2019-03-25,4526000.0,4548000.0,4425000.0,4487000.0,9560.22460821,62.36396150502683,1,1.0,0.0,-0.008397790055248655,-0.008397790055248655,-0.008397790055248655,1.0393821239696837,-0.008397790055248655,0.2379109225874865
2019-03-26,4487000.0,4494000.0,4420000.0,4493000.0,7150.76182259,62.7666858673919,1,1.0,0.0,0.0013371963449966273,0.0013371963449966273,0.0013371963449966273,1.0407719819469108,0.0013371963449966273,0.23822905620360527
2019-03-27,4493000.0,4553000.0,4477000.0,4548000.0,6801.09104325,66.2808423264051,1,1.0,0.0,0.012241264188737944,0.012241264188737944,0.012241264188737944,1.0535123467381593,0.012241264188737944,0.2411452810180273
2019-03-28,4548000.0,4592000.0,4525000.0,4550000.0,8955.6799217,66.40335515086322,1,1.0,0.0,0.0004397537379068339,0.0004397537379068339,0.0004397537379068339,1.0539756327305685,0.0004397537379068339,0.24125132555673356
2019-03-29,4550000.0,4676000.0,4548000.0,4641000.0,8584.39564075,71.42289003330927,1,1.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018,1.07505514538518,0.020000000000000018,0.24607635206786824
2019-03-30,4642000.0,4680000.0,4533000.0,4636000.0,7117.93320635,70.80531324112211,1,1.0,0.0,-0.0010773540185304853,-0.0010773540185304853,-0.0010773540185304853,1.0738969304041575,-0.0010773540185304853,0.2458112407211026
2019-03-31,4636000.0,4670000.0,4618000.0,4661000.0,7660.19035262,72.0874998292502,1,1.0,0.0,0.005392579810181264,0.005392579810181264,0.005392579810181264,1.0796880053092706,0.005392579810181264,0.24713679745493083
2019-04-01,4661000.0,4760000.0,4621000.0,4711000.0,13066.44049624,74.47012152356504,1,1.0,0.0,0.01072731173567898,0.01072731173567898,0.01072731173567898,1.0912701551194965,0.01072731173567898,0.24978791092258723
2019-04-02,4711000.0,5525000.0,4706000.0,5411000.0,35779.36962198,88.75204783834603,1,1.0,0.0,0.1485884101040118,0.1485884101040118,0.1485884101040118,1.253420252462661,0.1485884101040118,0.286903499469777
2019-04-03,5411000.0,5864000.0,5367000.0,5594000.0,23006.90185268,90.26479133215827,1,1.0,0.0,0.033819996303825484,0.033819996303825484,0.033819996303825484,1.2958109207680881,0.033819996303825484,0.29660657476139946
2019-04-04,5601000.0,5718000.0,5452000.0,5571000.0,11968.33556833,88.67226968969645,1,1.0,0.0,-0.00411154808723635,-0.00411154808723635,-0.00411154808723635,1.2904831318553842,-0.00411154808723635,0.2953870625662775
2019-04-05,5567000.0,5722000.0,5559000.0,5685000.0,12728.86348074,89.6352790911632,1,1.0,0.0,0.020463112547119078,0.020463112547119078,0.020463112547119078,1.3168904334226996,0.020463112547119078,0.30143160127253416
2019-04-06,5685000.0,5975000.0,5641000.0,5793000.0,10079.33500166,90.45230184144185,1,1.0,0.0,0.018997361477572472,0.018997361477572472,0.018997361477572472,1.3419078770127877,0.018997361477572472,0.307158006362672
2019-04-07,5793000.0,5950000.0,5757000.0,5910000.0,8606.56750049,91.24653427484081,1,1.0,0.0,0.020196789228378975,0.020196789228378975,0.020196789228378975,1.3690101075687164,0.020196789228378975,0.31336161187698797
2019-04-08,5910000.0,6104000.0,5841000.0,6091000.0,11262.5617768,92.29944727500909,1,1.0,0.0,0.030626057529610895,0.030626057529610895,0.030626057529610895,1.4109374898817348,0.030626057529610895,0.3229586426299042
2019-04-09,6091000.0,6092000.0,5939000.0,6000000.0,7547.51871099,86.72684851766097,1,1.0,0.0,-0.014940075521260865,-0.014940075521260865,-0.014940075521260865,1.3898579772271236,-0.014940075521260865,0.31813361611876956
2019-04-10,6001000.0,6250000.0,5999000.0,6166000.0,8318.97682643,88.11733898477324,1,1.0,0.0,0.027666666666666728,0.027666666666666728,0.027666666666666728,1.4283107145970741,0.027666666666666728,0.3269353128313889
2019-04-11,6166000.0,6196000.0,5800000.0,5860000.0,14323.59630125,73.11546570669488,1,1.0,0.0,-0.049626986701264975,-0.049626986701264975,-0.049626986701264975,1.357427957758491,-0.049626986701264975,0.3107104984093316
2019-04-12,5860000.0,5927000.0,5650000.0,5897000.0,8432.76271085,73.69090467653268,1,1.0,0.0,0.00631399317406145,0.00631399317406145,0.00631399317406145,1.3659987486180583,0.00631399317406145,0.3126723223753974
2019-04-13,5896000.0,5932000.0,5822000.0,5889000.0,4226.05326009,73.33032804154476,1,1.0,0.0,-0.0013566220111921323,-0.0013566220111921323,-0.0013566220111921323,1.3641456046484222,-0.0013566220111921323,0.31224814422057234
2019-04-14,5889000.0,5998000.0,5828000.0,5958000.0,4218.82004407,74.47489012803356,1,1.0,0.0,0.011716760061130982,0.011716760061130982,0.011716760061130982,1.3801289713865341,0.011716760061130982,0.3159066808059382
2019-04-15,5958000.0,6025000.0,5840000.0,5860000.0,8101.81650803,69.9450331904959,1,1.0,0.0,-0.01644847264182614,-0.01644847264182614,-0.01644847264182614,1.3574279577584911,-0.01644847264182614,0.3107104984093316
2019-04-16,5860000.0,6034000.0,5772000.0,6024000.0,7498.73648699,72.87821873056333,1,1.0,0.0,0.027986348122866822,0.027986348122866822,0.027986348122866822,1.3954174091360325,0.027986348122866822,0.3194061505832446
2019-04-17,6024000.0,6080000.0,5971000.0,6004000.0,5946.73096896,71.96814065601164,1,1.0,0.0,-0.0033200531208499307,-0.0033200531208499307,-0.0033200531208499307,1.3907845492119422,-0.0033200531208499307,0.31834570519618205
2019-04-18,6004000.0,6094000.0,5998000.0,6070000.0,8489.43472618,73.14402525113081,1,1.0,0.0,0.01099267155229855,0.01099267155229855,0.01099267155229855,1.4060729869614406,0.01099267155229855,0.3218451749734885
2019-04-19,6070000.0,6147000.0,5991000.0,6087000.0,6350.20410717,73.44883600514278,1,1.0,0.0,0.0028006589785831704,0.0028006589785831704,0.0028006589785831704,1.4100109178969173,0.0028006589785831704,0.3227465535524917
2019-04-20,6086000.0,6156000.0,6079000.0,6141000.0,3994.04389513,74.42837443491797,1,1.0,0.0,0.008871365204534243,0.008871365204534243,0.008871365204534243,1.4225196396919615,0.008871365204534243,0.32560975609756065
2019-04-21,6138000.0,6177000.0,6047000.0,6145000.0,5971.98194427,74.50240860993357,1,1.0,0.0,0.0006513597134016891,0.0006513597134016891,0.0006513597134016891,1.4234462116767794,0.0006513597134016891,0.32582184517497315
2019-04-22,6145000.0,6276000.0,6092000.0,6237000.0,6659.99298085,76.18718191889214,1,1.0,0.0,0.014971521562245682,0.014971521562245682,0.014971521562245682,1.4447573673275953,0.014971521562245682,0.33069989395546096
2019-04-23,6237000.0,6549000.0,6219000.0,6450000.0,10869.22891599,79.51657852584776,1,1.0,0.0,0.03415103415103404,0.03415103415103404,0.03415103415103404,1.494097325519158,0.03415103415103404,0.34199363732767724
2019-04-24,6449000.0,6566000.0,6288000.0,6415000.0,11844.50070092,77.62181118597637,1,1.0,0.0,-0.005426356589147252,-0.005426356589147252,-0.005426356589147252,1.485989820652,-0.005426356589147252,0.34013785790031775
2019-04-25,6415000.0,6448000.0,6082000.0,6120000.0,8244.90323779,63.970849862979236,1,1.0,0.0,-0.04598597038191743,-0.04598597038191743,-0.04598597038191743,1.4176551367716663,-0.04598597038191743,0.3244962884411449
2019-04-26,6120000.0,6347000.0,6010000.0,6137000.0,10592.33130941,64.35467891140223,1,1.0,0.0,0.002777777777777768,0.002777777777777768,0.002777777777777768,1.421593067707143,0.002777777777777768,0.3253976670201481
2019-04-27,6139000.0,6164000.0,6080000.0,6114000.0,3095.99607482,63.384009414781254,1,1.0,0.0,-0.0037477594916083268,-0.0037477594916083268,-0.0037477594916083268,1.416265278794439,-0.0037477594916083268,0.32417815482502615
2019-04-28,6115000.0,6188000.0,6089000.0,6138000.0,3983.08641683,63.98625262516714,1,1.0,0.0,0.003925417075564264,0.003925417075564264,0.003925417075564264,1.4218247107033475,0.003925417075564264,0.3254506892895012
2019-04-29,6138000.0,6159000.0,5963000.0,6029000.0,5702.959786,59.28122187403827,1,1.0,0.0,-0.01775822743564681,-0.01775822743564681,-0.01775822743564681,1.3965756241170546,-0.01775822743564681,0.3196712619300102
2019-04-30,6030000.0,6160000.0,6007000.0,6117000.0,5325.66521626,61.69719177246338,1,1.0,0.0,0.014596118759329979,0.014596118759329979,0.014596118759329979,1.4169602077830525,0.014596118759329979,0.32433722163308554
2019-05-01,6117000.0,6198000.0,6107000.0,6192000.0,3938.46440095,63.65020966340765,1,1.0,0.0,0.012260912211868646,0.012260912211868646,0.012260912211868646,1.4343334324983916,0.012260912211868646,0.32831389183457016
2019-05-02,6193000.0,6378000.0,6165000.0,6327000.0,5239.96342431,66.87995288473338,1,1.0,0.0,0.021802325581395277,0.021802325581395277,0.021802325581395277,1.4656052369860018,0.021802325581395277,0.33547189819724244
2019-05-03,6327000.0,6716000.0,6300000.0,6596000.0,11092.57495268,72.12377038431217,1,1.0,0.0,0.04251620041093718,0.04251620041093718,0.04251620041093718,1.5279172029650177,0.04251620041093718,0.34973488865323393
2019-05-04,6596000.0,6759000.0,6452000.0,6719000.0,6998.19026783,74.11485192683918,1,1.0,0.0,0.01864766525166761,0.01864766525166761,0.01864766525166761,1.5564092914981735,0.01864766525166761,0.3562566277836687
2019-05-05,6718000.0,6731000.0,6607000.0,6704000.0,3199.97736446,73.43521887189337,1,1.0,0.0,-0.002232475070695017,-0.002232475070695017,-0.002232475070695017,1.5529346465551057,-0.002232475070695017,0.35546129374337176
2019-05-06,6703000.0,6712000.0,6573000.0,6620000.0,3956.9602345,69.63578666491134,1,1.0,0.0,-0.01252983293556087,-0.01252983293556087,-0.01252983293556087,1.533476634873926,-0.01252983293556087,0.351007423117709
2019-05-07,6620000.0,6930000.0,6618000.0,6753000.0,7375.75047151,72.06705207600145,1,1.0,0.0,0.020090634441087607,0.020090634441087607,0.020090634441087607,1.564285153369127,0.020090634441087607,0.35805938494167505
2019-05-08,6752000.0,6959000.0,6670000.0,6959000.0,5646.19320357,75.31922512357556,1,1.0,0.0,0.030504960758181543,0.030504960758181543,0.030504960758181543,1.6120036105872584,0.030504960758181543,0.36898197242841946
2019-05-09,6952000.0,7299000.0,6943000.0,7273000.0,9562.19350399,79.23471524023962,1,1.0,0.0,0.045121425492168354,0.045121425492168354,0.045121425492168354,1.6847395113954777,0.045121425492168354,0.3856309650053017
2019-05-10,7272000.0,7588000.0,7228000.0,7495000.0,10597.21131677,81.44587482928598,1,1.0,0.0,0.030523855355424123,0.030523855355424123,0.030523855355424123,1.7361642565528812,0.030523855355424123,0.3974019088016961
2019-05-11,7495000.0,8551000.0,7491000.0,8368000.0,24016.23318105,87.15897735071033,1,1.0,0.0,0.11647765176784519,0.11647765176784519,0.11647765176784519,1.9383885922394275,0.11647765176784519,0.44369034994697704
2019-05-12,8370000.0,8807000.0,7950000.0,8170000.0,21060.149816,81.138403618043,1,1.0,0.0,-0.023661567877629075,-0.023661567877629075,-0.023661567877629075,1.8925232789909323,-0.023661567877629075,0.4331919406150576
2019-05-13,8166000.0,9518000.0,8064000.0,9230000.0,26618.70635664,86.45887502507159,1,1.0,0.0,0.12974296205630353,0.12974296205630353,0.12974296205630353,2.138064854967724,0.12974296205630353,0.4893955461293735
2019-05-14,9235000.0,9907000.0,9100000.0,9499000.0,25056.33445661,87.4159940211295,1,1.0,0.0,0.029144095341278486,0.029144095341278486,0.029144095341278486,2.2003768209467403,0.029144095341278486,0.5036585365853651
2019-05-15,9499000.0,9757000.0,9220000.0,9606000.0,17857.0863588,87.78100596749788,1,1.0,0.0,0.011264343615117411,0.011264343615117411,0.011264343615117411,2.225162621540624,0.011264343615117411,0.5093319194061499
2019-05-16,9606000.0,9842000.0,9247000.0,9465000.0,17057.02756153,84.35518837001699,1,1.0,0.0,-0.014678326046221102,-0.014678326046221102,-0.014678326046221102,2.1925009590757867,-0.014678326046221102,0.5018557794273588
2019-05-17,9465000.0,9557000.0,8360000.0,8891000.0,22071.33565071,72.17216363542244,1,1.0,0.0,-0.06064447966191233,-0.06064447966191233,-0.06064447966191233,2.0595378792543917,-0.06064447966191233,0.4714209968186632
2019-05-18,8891000.0,9232000.0,8684000.0,8823000.0,11615.27700105,70.88357324691326,1,1.0,0.0,-0.007648183556405397,-0.007648183556405397,-0.007648183556405397,2.043786155512484,-0.007648183556405397,0.4678154825026504
2019-05-19,8819000.0,9809000.0,8810000.0,9712000.0,16388.29983101,76.66969284344161,1,1.0,0.0,0.10075937889606701,0.10075937889606701,0.10075937889606701,2.2497167791383026,0.10075937889606701,0.5149522799575814
2019-05-20,9712000.0,9713000.0,9200000.0,9581000.0,11458.02697678,74.35621637767217,1,1.0,0.0,-0.013488467874794074,-0.013488467874794074,-0.013488467874794074,2.2193715466355104,-0.013488467874794074,0.5080063626723216
2019-05-21,9581000.0,9646000.0,9402000.0,9509000.0,9783.22266274,73.06867051553289,1,1.0,0.0,-0.007514873186515003,-0.007514873186515003,-0.007514873186515003,2.202693250908785,-0.007514873186515003,0.5041887592788963
2019-05-22,9509000.0,9611000.0,9220000.0,9309000.0,8874.09362343,69.51598672491262,1,1.0,0.0,-0.021032705857608636,-0.021032705857608636,-0.021032705857608636,2.1563646516678805,-0.021032705857608636,0.4935843054082706
2019-05-23,9304000.0,9593000.0,9003000.0,9491000.0,9626.42743604,70.88471345511206,1,1.0,0.0,0.01955097217746271,0.01955097217746271,0.01955097217746271,2.1985236769771035,0.01955097217746271,0.50323435843054
2019-05-24,9491000.0,9700000.0,9346000.0,9580000.0,8929.98092211,71.54845353197913,1,1.0,0.0,0.009377304815088028,0.009377304815088028,0.009377304815088028,2.219139903639306,0.009377304815088028,0.5079533404029685
2019-05-25,9583000.0,9658000.0,9510000.0,9594000.0,4423.41467288,71.65644718395356,1,1.0,0.0,0.0014613778705636626,0.0014613778705636626,0.0014613778705636626,2.2223829055861692,0.0014613778705636626,0.5086956521739122
2019-05-26,9594000.0,10470000.0,9386000.0,10299000.0,11097.02673955,76.44098049262969,1,1.0,0.0,0.07348342714196376,0.07348342714196376,0.07348342714196376,2.3856912179103564,0.07348342714196376,0.5460763520678676
2019-05-27,10297000.0,10610000.0,10240000.0,10376000.0,12067.23805525,76.89361519127566,1,1.0,0.0,0.007476454024662571,0.007476454024662571,0.007476454024662571,2.4035277286181045,0.007476454024662571,0.5501590668080585
2019-05-28,10372000.0,10436000.0,10200000.0,10333000.0,6739.85220975,76.02692333320819,1,1.0,0.0,-0.004144178874325388,-0.004144178874325388,-0.004144178874325388,2.39356707978131,-0.004144178874325388,0.5478791092258739
2019-05-29,10332000.0,10500000.0,10060000.0,10325000.0,8371.07028924,75.85790813103385,1,1.0,0.0,-0.0007742185231781606,-0.0007742185231781606,-0.0007742185231781606,2.3917139358116737,-0.0007742185231781606,0.5474549310710489
2019-05-30,10325000.0,10815000.0,9911000.0,10120000.0,14079.82620793,71.52848349831872,1,1.0,0.0,-0.019854721549636856,-0.019854721549636856,-0.019854721549636856,2.3442271215897468,-0.019854721549636856,0.5365853658536576
2019-05-31,10113000.0,10394000.0,9881000.0,10383000.0,9590.30573478,73.58358829150171,1,1.0,0.0,0.025988142292490135,0.025988142292490135,0.025988142292490135,2.4051492295915358,0.025988142292490135,0.5505302226935302
2019-06-01,10383000.0,10400000.0,10228000.0,10350000.0,5514.70590256,72.88224244573641,1,1.0,0.0,-0.0031782721756717924,-0.0031782721756717924,-0.0031782721756717924,2.3975050107167863,-0.0031782721756717924,0.548780487804877
2019-06-02,10350000.0,10599000.0,10340000.0,10505000.0,6868.79564903,74.11356059900216,1,1.0,0.0,0.01497584541062813,0.01497584541062813,0.01497584541062813,2.4334096751284875,0.01497584541062813,0.5569989395546119
2019-06-03,10505000.0,10509000.0,9990000.0,9999000.0,8905.52487849,64.02932086779239,1,1.0,0.0,-0.04816753926701567,-0.04816753926701567,-0.04816753926701567,2.316198319049,-0.04816753926701567,0.530169671261929
2019-06-04,9999000.0,10017000.0,9230000.0,9486000.0,13615.31195031,55.84429456417953,1,1.0,0.0,-0.0513051305130513,-0.0513051305130513,-0.0513051305130513,2.197365461996081,-0.0513051305130513,0.5029692470837742
2019-06-05,9487000.0,9826000.0,9326000.0,9583000.0,11685.99256793,56.94989625498583,1,1.0,0.0,0.010225595614590022,0.010225595614590022,0.010225595614590022,2.2198348326279196,0.010225595614590022,0.5081124072110277
2019-06-06,9583000.0,9644000.0,9172000.0,9495000.0,6689.69736357,55.6077885567223,1,1.0,0.0,-0.009182928101847065,-0.009182928101847065,-0.009182928101847065,2.199450248961922,-0.009182928101847065,0.5034464475079524
2019-06-07,9495000.0,9830000.0,9388000.0,9749000.0,7875.53016935,58.59988739651986,1,1.0,0.0,0.02675092153765135,0.02675092153765135,0.02675092153765135,2.25828756999787,0.02675092153765135,0.516914103923647
2019-06-08,9751000.0,9825000.0,9601000.0,9733000.0,4779.91352376,58.33672344862113,1,1.0,0.0,-0.0016411939686121757,-0.0016411939686121757,-0.0016411939686121757,2.2545812820585978,-0.0016411939686121757,0.5160657476139969
2019-06-09,9745000.0,9784000.0,9381000.0,9474000.0,5372.7306867,54.15391308694111,0,1.0,0.0,-0.02661050035960133,-0.02661050035960133,-0.02661050035960133,2.194585746041627,-0.02661050035960133,0.5023329798515367
2019-06-10,9477000.0,9789000.0,9284000.0,9731000.0,6749.56912781,57.376037196370596,1,0.0,-1.0,0.02712687354865939,0.0,-0.002,2.1901965745495438,0.02712687354865939,0.5159597030752906
2019-06-11,9732000.0,9789000.0,9470000.0,9587000.0,5510.10969543,55.07179802871647,1,1.0,1.0,-0.014798068030007161,-0.014798068030007161,-0.016798068030007163,2.1534055034911717,-0.014798068030007161,0.5083244962884401
2019-06-12,9587000.0,9869000.0,9505000.0,9803000.0,7049.16366521,57.77446400241537,1,1.0,0.0,0.02253051006571405,0.02253051006571405,0.02253051006571405,2.2019228278631435,0.02253051006571405,0.5197773064687159
2019-06-13,9803000.0,10028000.0,9705000.0,9935000.0,5739.21112792,59.36175797372358,1,1.0,0.0,0.013465265734979193,0.013465265734979193,0.013465265734979193,2.2315723038682376,0.013465265734979193,0.5267762460233288
2019-06-14,9935000.0,10514000.0,9859000.0,10462000.0,8254.26870027,64.9506729448058,1,1.0,0.0,0.05304479114242566,0.05304479114242566,0.05304479114242566,2.3499455906461497,0.05304479114242566,0.5547189819724273
2019-06-15,10462000.0,10600000.0,10311000.0,10528000.0,6509.17413273,65.5805542541101,1,1.0,0.0,0.006308545211240579,0.006308545211240579,0.006308545211240579,2.3647703286486963,0.006308545211240579,0.5582184517497337
2019-06-16,10523000.0,11150000.0,10451000.0,10710000.0,12029.90223717,67.30223829282008,1,1.0,0.0,0.017287234042553168,0.017287234042553168,0.017287234042553168,2.4056506667769315,0.017287234042553168,0.567868504772003
2019-06-17,10710000.0,11187000.0,10694000.0,11055000.0,8591.80232045,70.29489761199389,1,1.0,0.0,0.03221288515406173,0.03221288515406173,0.03221288515406173,2.483143615426609,0.03221288515406173,0.5861611876988323
2019-06-18,11055000.0,11100000.0,10750000.0,10902000.0,7165.30905941,67.38868417430088,1,1.0,0.0,-0.013839891451831732,-0.013839891451831732,-0.013839891451831732,2.4487771773297955,-0.013839891451831732,0.5780487804878037
2019-06-19,10901000.0,11100000.0,10845000.0,11063000.0,5153.06082226,68.8295075675744,1,1.0,0.0,0.014767932489451407,0.014767932489451407,0.014767932489451407,2.4849405533663114,0.014767932489451407,0.5865853658536573
2019-06-20,11064000.0,11421000.0,10931000.0,11349000.0,8734.01302562,71.22873022316332,1,1.0,0.0,0.02585193889541726,0.02585193889541726,0.02585193889541726,2.5491810847106815,0.02585193889541726,0.601749734888652
2019-06-21,11350000.0,12000000.0,11338000.0,11994000.0,10040.27928899,75.7089193402405,1,1.0,0.0,0.05683320116309809,0.05683320116309809,0.05683320116309809,2.694059206099208,0.05683320116309809,0.6359490986214197
2019-06-22,11994000.0,13043000.0,11818000.0,12398000.0,24086.22072139,77.98984441342378,1,1.0,0.0,0.033683508420877084,0.033683508420877084,0.033683508420877084,2.7848045720541923,0.033683508420877084,0.6573700954400835
2019-06-23,12398000.0,13036000.0,12200000.0,12681000.0,10604.85648318,79.42759408509106,1,1.0,0.0,0.022826262300370992,0.022826262300370992,0.022826262300370992,2.848371251671174,0.022826262300370992,0.6723753976670188
2019-06-24,12681000.0,12980000.0,12456000.0,12891000.0,8410.98247577,80.43521471048311,1,1.0,0.0,0.016560208185474323,0.016560208185474323,0.016560208185474323,2.8955408725883687,0.016560208185474323,0.6835100742311757
2019-06-25,12896000.0,13999000.0,12850000.0,13941000.0,15996.640205,84.47488361607961,1,1.0,0.0,0.08145217593669996,0.08145217593669996,0.08145217593669996,3.131388977174342,0.08145217593669996,0.7391834570519603
2019-06-26,13942000.0,16840000.0,13858000.0,15854000.0,49346.44063007,88.90818978363424,1,1.0,0.0,0.13722114625923543,0.13722114625923543,0.13722114625923543,3.56108176200574,0.13722114625923543,0.8406150583244947
2019-06-27,15854000.0,16451000.0,13088000.0,14028000.0,53630.66520719,68.94213241564343,1,1.0,0.0,-0.11517598082502833,-0.11517598082502833,-0.11517598082502833,3.150930677268609,-0.11517598082502833,0.7437963944856826
2019-06-28,14021000.0,15400000.0,13597000.0,15307000.0,34255.78282605,73.38949355368828,1,1.0,0.0,0.09117479327060174,0.09117479327060174,0.09117479327060174,3.4382161303785717,0.09117479327060174,0.8116118769883336
2019-06-29,15306000.0,15446000.0,14246000.0,14576000.0,20528.56039002,67.518279663915,1,1.0,0.0,-0.04775592866009015,-0.04775592866009015,-0.04775592866009015,3.2740209261382414,-0.04775592866009015,0.7728525980911969
2019-06-30,14576000.0,14823000.0,13501000.0,13598000.0,15823.17086473,60.623998297405834,1,1.0,0.0,-0.06709659714599336,-0.06709659714599336,-0.06709659714599336,3.0543452630095915,-0.06709659714599336,0.7209968186638376
2019-07-01,13599000.0,13846000.0,12330000.0,13026000.0,25148.22954355,57.00673661014263,1,1.0,0.0,-0.042065009560229405,-0.042065009560229405,-0.042065009560229405,2.9258642003208517,-0.042065009560229405,0.6906680805938482
2019-07-02,13027000.0,13352000.0,11850000.0,13205000.0,33653.85372014,57.84309045850777,1,1.0,0.0,0.01374174727468147,0.01374174727468147,0.01374174727468147,2.966070686721699,0.01374174727468147,0.7001590668080582
2019-07-03,13205000.0,14450000.0,13205000.0,14419000.0,29701.05312366,63.02607379758555,1,1.0,0.0,0.09193487315410831,0.09193487315410831,0.09193487315410831,3.238756019071577,0.09193487315410831,0.7645281018027559
2019-07-04,14424000.0,14543000.0,13446000.0,13535000.0,17777.00140039,57.551731397732155,1,1.0,0.0,-0.06130799639364726,-0.06130799639364726,-0.06130799639364726,3.0401943767344335,-0.06130799639364726,0.7176564156945905
2019-07-05,13535000.0,13790000.0,13100000.0,13367000.0,15604.87414517,56.559746380706265,1,1.0,0.0,-0.01241226449944588,-0.01241226449944588,-0.01241226449944588,3.002458680000678,-0.01241226449944588,0.708748674443265
2019-07-06,13352000.0,13980000.0,13337000.0,13607000.0,11029.65693401,57.66727223051553,1,1.0,0.0,0.017954664472207726,0.017954664472207726,0.017954664472207726,3.0563668181917576,0.017954664472207726,0.7214740190880158
2019-07-07,13608000.0,13777000.0,13402000.0,13652000.0,6112.29934939,57.8812002726876,1,1.0,0.0,0.0033071213346071993,0.0033071213346071993,0.0033071213346071993,3.0664745941025853,0.0033071213346071993,0.7238600212089066
2019-07-08,13658000.0,14712000.0,13504000.0,14570000.0,13219.12416828,62.03921267442296,1,1.0,0.0,0.06724289481394674,0.06724289481394674,0.06724289481394674,3.2726732226834656,0.06724289481394674,0.7725344644750783
2019-07-09,14569000.0,15167000.0,14449000.0,14940000.0,18409.06927592,63.57896224474188,1,1.0,0.0,0.02539464653397383,0.02539464653397383,0.02539464653397383,3.355781602394713,0.02539464653397383,0.7921527041357357
2019-07-10,14940000.0,15537000.0,14010000.0,14595000.0,29004.84701858,61.12275987700671,1,1.0,0.0,-0.0230923694779116,-0.0230923694779116,-0.0230923694779116,3.278288653745036,-0.0230923694779116,0.7738600212089065
2019-07-11,14594000.0,14662000.0,13488000.0,13770000.0,25449.01584899,55.659477730785845,1,1.0,0.0,-0.056526207605344325,-0.056526207605344325,-0.056526207605344325,3.0929794287131993,-0.056526207605344325,0.7301166489925757
2019-07-12,13770000.0,14300000.0,13240000.0,14199000.0,17827.61270592,57.746127098664886,1,1.0,0.0,0.03115468409586053,0.03115468409586053,0.03115468409586053,3.189340225729754,0.03115468409586053,0.7528632025450677
2019-07-13,14194000.0,14266000.0,13373000.0,13810000.0,10525.64945175,55.241542428709934,1,1.0,0.0,-0.027396295513768543,-0.027396295513768543,-0.027396295513768543,3.1019641184117126,-0.027396295513768543,0.7322375397667008
