timestamp,Open,High,Low,Close,Volume,RSI,BB_Upper,BB_Middle,BB_Lower,signal,position,position_change,daily_price_return,returns,cumulative
2019-04-29,6138000.0,6159000.0,5963000.0,6029000.0,5702.959786,57.45807590467785,6408496.385803932,6087050.0,5765603.614196068,1,1.0,0.0,-0.01775822743564681,-0.01775822743564681,1.364155192287635
2019-04-30,6030000.0,6160000.0,6007000.0,6117000.0,5325.66521626,54.399243140965,6404254.682100099,6084600.0,5764945.317899901,0,1.0,0.0,0.014596118759329979,0.014596118759329979,1.384066563480422
2019-05-01,6117000.0,6198000.0,6107000.0,6192000.0,3938.46440095,58.453237410071935,6405875.565149296,6101200.0,5796524.434850704,1,0.0,-1.0,0.012260912211868646,-0.002,1.381298430353461
2019-05-02,6193000.0,6378000.0,6165000.0,6327000.0,5239.96342431,60.88060965283658,6427390.420969585,6122700.0,5818009.579030415,1,1.0,1.0,0.021802325581395277,0.019802325581395275,1.4086513515963905
2019-05-03,6327000.0,6716000.0,6300000.0,6596000.0,11092.57495268,67.7599441730635,6509101.63812554,6158050.0,5806998.36187446,1,1.0,0.0,0.04251620041093718,0.04251620041093718,1.4685418547700002
2019-05-04,6596000.0,6759000.0,6452000.0,6719000.0,6998.19026783,69.2410119840213,6614383.660990577,6196100.0,5777816.339009423,1,1.0,0.0,0.01864766525166761,0.01864766525166761,1.4959267316858142
2019-05-05,6718000.0,6731000.0,6607000.0,6704000.0,3199.97736446,68.47323198942499,6683259.65517774,6238300.0,5793340.34482226,1,1.0,0.0,-0.002232475070695017,-0.002232475070695017,1.4925871125497394
2019-05-06,6703000.0,6712000.0,6573000.0,6620000.0,3956.9602345,62.72425249169435,6732055.034117816,6268100.0,5804144.965882184,1,1.0,0.0,-0.01252983293556087,-0.01252983293556087,1.47388524538772
2019-05-07,6620000.0,6930000.0,6618000.0,6753000.0,7375.75047151,60.63157894736842,6799681.231236466,6305550.0,5811418.768763534,1,1.0,0.0,0.020090634441087607,0.020090634441087607,1.5034965350609175
2019-05-08,6752000.0,6959000.0,6670000.0,6959000.0,5646.19320357,67.04260651629073,6910410.375950287,6350000.0,5789589.624049713,1,1.0,0.0,0.030504960758181543,0.030504960758181543,1.5493606378630127
2019-05-09,6952000.0,7299000.0,6943000.0,7273000.0,9562.19350399,85.69659442724458,7090508.554508752,6409300.0,5728091.445491248,1,1.0,0.0,0.045121425492168354,0.045121425492168354,1.619269998444847
2019-05-10,7272000.0,7588000.0,7228000.0,7495000.0,10597.21131677,87.3076923076923,7300255.156455546,6477000.0,5653744.843544454,1,1.0,0.0,0.030523855355424123,0.030523855355424123,1.6686963616587553
2019-05-11,7495000.0,8551000.0,7491000.0,8368000.0,24016.23318105,92.20973782771536,7752341.931182591,6588150.0,5423958.068817409,1,1.0,0.0,0.11647765176784519,0.11647765176784519,1.8630621953783142
2019-05-12,8370000.0,8807000.0,7950000.0,8170000.0,21060.149816,85.72433192686357,8032702.635871209,6684800.0,5336897.364128791,1,1.0,0.0,-0.023661567877629075,-0.023661567877629075,1.8189792227821255
2019-05-13,8166000.0,9518000.0,8064000.0,9230000.0,26618.70635664,92.17391304347827,8580980.10939152,6823800.0,5066619.89060848,1,1.0,0.0,0.12974296205630353,0.12974296205630353,2.0549789750647514
2019-05-14,9235000.0,9907000.0,9100000.0,9499000.0,25056.33445661,92.53018108651912,9089647.598191153,6978000.0,4866352.401808847,1,1.0,0.0,0.029144095341278486,0.029144095341278486,2.114869478238361
2019-05-15,9499000.0,9757000.0,9220000.0,9606000.0,17857.0863588,92.58982035928143,9525089.79484602,7152300.0,4779510.205153978,1,1.0,0.0,0.011264343615117411,0.011264343615117411,2.138692094742362
2019-05-16,9606000.0,9842000.0,9247000.0,9465000.0,17057.02756153,89.08819133034379,9852974.201090898,7318700.0,4784425.798909102,1,1.0,0.0,-0.014678326046221102,-0.014678326046221102,2.1072996748632584
2019-05-17,9465000.0,9557000.0,8360000.0,8891000.0,22071.33565071,76.5686501504978,10018073.423052233,7457550.0,4897026.576947766,1,1.0,0.0,-0.06064447966191233,-0.06064447966191233,1.9795035825894591
2019-05-18,8891000.0,9232000.0,8684000.0,8823000.0,11615.27700105,74.671669793621,10142552.673231794,7591800.0,5041047.326768206,1,1.0,0.0,-0.007648183556405397,-0.007648183556405397,1.9643639758392528
2019-05-19,8819000.0,9809000.0,8810000.0,9712000.0,16388.29983101,79.27209030751266,10382815.064240389,7775950.0,5169084.935759611,1,1.0,0.0,0.10075937889606701,0.10075937889606701,2.1622920699706247
2019-05-20,9712000.0,9713000.0,9200000.0,9581000.0,11458.02697678,78.55351976856316,10552221.730010163,7949150.0,5346078.269989837,1,1.0,0.0,-0.013488467874794074,-0.013488467874794074,2.133126062848904
2019-05-21,9581000.0,9646000.0,9402000.0,9509000.0,9783.22266274,76.89305230288836,10668896.83672437,8115000.0,5561103.163275629,1,1.0,0.0,-0.007514873186515003,-0.007514873186515003,2.1170958909957447
2019-05-22,9509000.0,9611000.0,9220000.0,9309000.0,8874.09362343,72.95818679171552,10724969.49973704,8264100.0,5803230.500262961,1,1.0,0.0,-0.021032705857608636,-0.021032705857608636,2.0725676358480793
2019-05-23,9304000.0,9593000.0,9003000.0,9491000.0,9626.42743604,72.24227837946249,10796057.0688302,8408850.0,6021642.9311698,1,1.0,0.0,0.01955097217746271,0.01955097217746271,2.1130883480324547
2019-05-24,9491000.0,9700000.0,9346000.0,9580000.0,8929.98092211,71.4815577992994,10854110.91904905,8551900.0,6249689.08095095,1,1.0,0.0,0.009377304815088028,0.009377304815088028,2.132903421573166
2019-05-25,9583000.0,9658000.0,9510000.0,9594000.0,4423.41467288,65.34802203304957,10869414.63167483,8696400.0,6523385.368325171,1,1.0,0.0,0.0014613778705636626,0.0014613778705636626,2.1360203994335025
2019-05-26,9594000.0,10470000.0,9386000.0,10299000.0,11097.02673955,73.65029993334815,10932799.245477796,8880350.0,6827900.7545222035,1,1.0,0.0,0.07348342714196376,0.07348342714196376,2.292982498829023
2019-05-27,10297000.0,10610000.0,10240000.0,10376000.0,12067.23805525,66.28766344513929,10956904.247952696,9061500.0,7166095.752047304,1,1.0,0.0,0.007476454024662571,0.007476454024662571,2.310125877060874
2019-05-28,10372000.0,10436000.0,10200000.0,10333000.0,6739.85220975,62.6670716889429,10927979.304980565,9230200.0,7532420.695019434,1,1.0,0.0,-0.004144178874325388,-0.004144178874325388,2.300552302204126
2019-05-29,10332000.0,10500000.0,10060000.0,10325000.0,8371.07028924,61.259004071406196,10876215.668156052,9382800.0,7889384.331843948,1,1.0,0.0,-0.0007742185231781606,-0.0007742185231781606,2.298771171998219
2019-05-30,10325000.0,10815000.0,9911000.0,10120000.0,14079.82620793,60.05526558182376,10747702.936777728,9514050.0,8280397.063222272,1,1.0,0.0,-0.019854721549636856,-0.019854721549636856,2.253129710471862
2019-05-31,10113000.0,10394000.0,9881000.0,10383000.0,9590.30573478,75.3224711473184,10781681.151211167,9614800.0,8447918.848788833,1,1.0,0.0,0.025988142292490135,0.025988142292490135,2.311684365991042
2019-06-01,10383000.0,10400000.0,10228000.0,10350000.0,5514.70590256,76.2281003091721,10716733.68623611,9723800.0,8730866.31376389,1,1.0,0.0,-0.0031782721756717924,-0.0031782721756717924,2.304337203891677
2019-06-02,10350000.0,10599000.0,10340000.0,10505000.0,6868.79564903,68.21313734497014,10810266.810110936,9787550.0,8764833.189889064,1,1.0,0.0,0.01497584541062813,0.01497584541062813,2.338846601631118
2019-06-03,10505000.0,10509000.0,9990000.0,9999000.0,8905.52487849,58.189655172413794,10829998.920222748,9812550.0,8795101.079777252,1,1.0,0.0,-0.04816753926701567,-0.04816753926701567,2.226190116107525
2019-06-04,9999000.0,10017000.0,9230000.0,9486000.0,13615.31195031,49.61577013030404,10830521.93115278,9806550.0,8782578.06884722,0,1.0,0.0,-0.0513051305130513,-0.0513051305130513,2.1119751416537635
2019-06-05,9487000.0,9826000.0,9326000.0,9583000.0,11685.99256793,54.740484429065745,10829471.963225715,9812450.0,8795428.036774285,0,0.0,-1.0,0.010225595614590022,-0.002,2.107751191370456
2019-06-06,9583000.0,9644000.0,9172000.0,9495000.0,6689.69736357,50.07153075822604,10776971.99453559,9842650.0,8908328.00546441,0,0.0,0.0,-0.009182928101847065,0.0,2.107751191370456
2019-06-07,9495000.0,9830000.0,9388000.0,9749000.0,7875.53016935,52.85376561972307,10693248.838151539,9888950.0,9084651.161848461,0,0.0,0.0,0.02675092153765135,0.0,2.107751191370456
2019-06-08,9751000.0,9825000.0,9601000.0,9733000.0,4779.91352376,52.345595680054004,10693380.489261221,9890000.0,9086619.510738779,0,0.0,0.0,-0.0016411939686121757,0.0,2.107751191370456
2019-06-09,9745000.0,9784000.0,9381000.0,9474000.0,5372.7306867,33.611442193087015,10698057.200412864,9884650.0,9071242.799587136,0,0.0,0.0,-0.02661050035960133,0.0,2.107751191370456
2019-06-10,9477000.0,9789000.0,9284000.0,9731000.0,6749.56912781,38.042269187986655,10693480.959791463,9895750.0,9098019.040208537,0,0.0,0.0,0.02712687354865939,0.0,2.107751191370456
2019-06-11,9732000.0,9789000.0,9470000.0,9587000.0,5510.10969543,36.66904932094353,10673293.144820185,9909650.0,9146006.855179815,0,0.0,0.0,-0.014798068030007161,0.0,2.107751191370456
2019-06-12,9587000.0,9869000.0,9505000.0,9803000.0,7049.16366521,41.31736526946108,10665265.04252088,9925250.0,9185234.95747912,0,0.0,0.0,0.02253051006571405,0.0,2.107751191370456
2019-06-13,9803000.0,10028000.0,9705000.0,9935000.0,5739.21112792,46.84623252642346,10664956.697928274,9943000.0,9221043.302071726,0,0.0,0.0,0.013465265734979193,0.0,2.107751191370456
2019-06-14,9935000.0,10514000.0,9859000.0,10462000.0,8254.26870027,51.23553331248045,10724204.823712902,9986400.0,9248595.176287098,0,0.0,0.0,0.05304479114242566,0.0,2.107751191370456
2019-06-15,10462000.0,10600000.0,10311000.0,10528000.0,6509.17413273,52.755417956656345,10762693.368897619,9997850.0,9233006.631102381,0,0.0,0.0,0.006308545211240579,0.0,2.107751191370456
2019-06-16,10523000.0,11150000.0,10451000.0,10710000.0,12029.90223717,53.14706785385324,10827246.997979939,10014550.0,9201853.002020061,1,0.0,0.0,0.017287234042553168,0.0,2.107751191370456
2019-06-17,10710000.0,11187000.0,10694000.0,11055000.0,8591.80232045,67.05426356589147,10978842.873558944,10050650.0,9122457.126441056,1,1.0,1.0,0.03221288515406173,0.03021288515406173,2.171432436048668
2019-06-18,11055000.0,11100000.0,10750000.0,10902000.0,7165.30905941,75.87719298245614,11076886.796108674,10079500.0,9082113.203891326,1,1.0,0.0,-0.013839891451831732,-0.013839891451831732,2.141380046838768
2019-06-19,10901000.0,11100000.0,10845000.0,11063000.0,5153.06082226,76.42857142857143,11216930.17162144,10126650.0,9036369.82837856,1,1.0,0.0,0.014767932489451407,0.014767932489451407,2.173003802804741
2019-06-20,11064000.0,11421000.0,10931000.0,11349000.0,8734.01302562,80.920613742495,11391341.812741505,10174950.0,8958558.187258495,1,1.0,0.0,0.02585193889541726,0.02585193889541726,2.2291801643343585
2019-06-21,11350000.0,12000000.0,11338000.0,11994000.0,10040.27928899,83.12186485688994,11720477.610187188,10257150.0,8793822.389812812,1,1.0,0.0,0.05683320116309809,0.05683320116309809,2.355871609042761
2019-06-22,11994000.0,13043000.0,11818000.0,12398000.0,24086.22072139,85.27932221339688,12099818.017490951,10351800.0,8603781.982509049,1,1.0,0.0,0.033683508420877084,0.033683508420877084,2.4352256302244584
2019-06-23,12398000.0,13036000.0,12200000.0,12681000.0,10604.85648318,92.18626677190213,12509705.264191132,10485900.0,8462094.735808868,1,1.0,0.0,0.022826262300370992,0.022826262300370992,2.490812729220548
2019-06-24,12681000.0,12980000.0,12456000.0,12891000.0,8410.98247577,92.0884389984017,12887977.033007372,10656150.0,8424322.966992628,1,1.0,0.0,0.016560208185474323,0.016560208185474323,2.5320611065674696
2019-06-25,12896000.0,13999000.0,12850000.0,13941000.0,15996.640205,96.71673819742489,13483707.245088223,10874050.0,8264392.754911778,1,1.0,0.0,0.08145217593669996,0.08145217593669996,2.7383029933020784
2019-06-26,13942000.0,16840000.0,13858000.0,15854000.0,49346.44063007,97.5932043416706,14539434.398555249,11192000.0,7844565.601444751,1,1.0,0.0,0.13722114625923543,0.13722114625923543,3.114056068848085
2019-06-27,15854000.0,16451000.0,13088000.0,14028000.0,53630.66520719,75.41920258353,14908442.674773423,11405950.0,7903457.325226577,1,1.0,0.0,-0.11517598082502833,-0.11517598082502833,2.755391606774375
2019-06-28,14021000.0,15400000.0,13597000.0,15307000.0,34255.78282605,77.51902760422583,15499754.787137767,11684650.0,7869545.212862233,1,1.0,0.0,0.09117479327060174,0.09117479327060174,3.00661386690158
2019-06-29,15306000.0,15446000.0,14246000.0,14576000.0,20528.56039002,71.3772708069286,15814303.359658571,11939750.0,8065196.640341429,1,1.0,0.0,-0.04775592866009015,-0.04775592866009015,2.8630302295653904
2019-06-30,14576000.0,14823000.0,13501000.0,13598000.0,15823.17086473,64.06858924395948,15928701.604073,12133100.0,8337498.395927,1,1.0,0.0,-0.06709659714599336,-0.06709659714599336,2.6709306436354407
2019-07-01,13599000.0,13846000.0,12330000.0,13026000.0,25148.22954355,59.39376608521591,15922394.735692404,12305050.0,8687705.264307596,1,1.0,0.0,-0.042065009560229405,-0.042065009560229405,2.5585779205762065
2019-07-02,13027000.0,13352000.0,11850000.0,13205000.0,33653.85372014,60.94893981173339,15912578.492653295,12475150.0,9037721.507346705,1,1.0,0.0,0.01374174727468147,0.01374174727468147,2.593737251743345
2019-07-03,13205000.0,14450000.0,13205000.0,14419000.0,29701.05312366,64.50302506482282,16022204.592380583,12699350.0,9376495.407619417,1,1.0,0.0,0.09193487315410831,0.09193487315410831,2.8321921569774546
2019-07-04,14424000.0,14543000.0,13446000.0,13535000.0,17777.00140039,58.982577251808024,16020827.812970752,12853000.0,9685172.187029248,1,1.0,0.0,-0.06130799639364726,-0.06130799639364726,2.6585561304313647
2019-07-05,13535000.0,13790000.0,13100000.0,13367000.0,15604.87414517,55.872038320075276,15972849.540562727,12994950.0,10017050.459437273,1,1.0,0.0,-0.01241226449944588,-0.01241226449944588,2.6255574285538272
2019-07-06,13352000.0,13980000.0,13337000.0,13607000.0,11029.65693401,55.244209247852865,15925342.948114239,13139800.0,10354257.051885761,1,1.0,0.0,0.017954664472207726,0.017954664472207726,2.672698431236024
2019-07-07,13608000.0,13777000.0,13402000.0,13652000.0,6112.29934939,54.30064664717867,15882781.718637021,13269650.0,10656518.281362979,0,1.0,0.0,0.0033071213346071993,0.0033071213346071993,2.6815373692389355
2019-07-08,13658000.0,14712000.0,13504000.0,14570000.0,13219.12416828,56.99758272901559,15874341.736590972,13453050.0,11031758.263409028,1,0.0,-1.0,0.06724289481394674,-0.002,2.6761742945004574
2019-07-09,14569000.0,15167000.0,14449000.0,14940000.0,18409.06927592,54.41371388177078,15875646.629126253,13646900.0,11418153.370873747,0,1.0,1.0,0.02539464653397383,0.02339464653397383,2.7387824461836026
2019-07-10,14940000.0,15537000.0,14010000.0,14595000.0,29004.84701858,43.542927479741515,15792628.886390423,13809200.0,11825771.113609577,0,0.0,-1.0,-0.0230923694779116,-0.002,2.7333048812912355
2019-07-11,14594000.0,14662000.0,13488000.0,13770000.0,25449.01584899,48.52537722908093,15688932.13013123,13898000.0,12107067.86986877,0,0.0,0.0,-0.056526207605344325,0.0,2.7333048812912355
2019-07-12,13770000.0,14300000.0,13240000.0,14199000.0,17827.61270592,42.985565966067355,15636893.355363348,13988050.0,12339206.644636652,0,0.0,0.0,0.03115468409586053,0.0,2.7333048812912355
2019-07-13,14194000.0,14266000.0,13373000.0,13810000.0,10525.64945175,44.931180518793006,15578215.20035143,14044500.0,12510784.79964857,0,0.0,0.0,-0.027396295513768543,0.0,2.7333048812912355
2019-07-14,13810000.0,13857000.0,12393000.0,12425000.0,18601.5880795,42.63468542006782,15640472.169184133,14021200.0,12401927.830815867,0,0.0,0.0,-0.10028964518464878,0.0,2.7333048812912355
2019-07-15,12425000.0,13440000.0,11858000.0,13166000.0,23622.08610276,50.86079685194294,15646282.288486455,13982450.0,12318617.711513545,0,0.0,0.0,0.05963782696177056,0.0,2.7333048812912355
2019-07-16,13162000.0,13388000.0,11325000.0,11448000.0,25524.42453999,40.91614104022335,15545092.603202729,13762150.0,11979207.396797271,0,0.0,0.0,-0.13048761962631017,0.0,2.7333048812912355
2019-07-17,11448000.0,11993000.0,10880000.0,11648000.0,29435.3111246,33.99561048862192,15654456.700159077,13643150.0,11631843.299840923,0,0.0,0.0,0.01747030048916831,0.0,2.7333048812912355
2019-07-18,11642000.0,12800000.0,11082000.0,12659000.0,30361.56543744,45.013661202185794,15406173.504960675,13510750.0,11615326.495039325,0,0.0,0.0,0.08679601648351642,0.0,2.7333048812912355
2019-07-19,12656000.0,12805000.0,12210000.0,12549000.0,16966.26425103,45.31285812514325,15281621.46688156,13409400.0,11537178.53311844,0,0.0,0.0,-0.00868946994233355,0.0,2.7333048812912355
2019-07-20,12549000.0,13090000.0,12410000.0,12780000.0,12766.06610129,45.25639554892738,15259023.792636799,13368500.0,11477976.207363201,0,0.0,0.0,0.018407841262251923,0.0,2.7333048812912355
2019-07-21,12780000.0,12843000.0,12300000.0,12565000.0,7503.34531353,43.88432541915157,15264581.434570702,13345450.0,11426318.565429298,0,0.0,0.0,-0.016823161189358338,0.0,2.7333048812912355
2019-07-22,12565000.0,12683000.0,12101000.0,12310000.0,7619.39808956,36.25972762645914,15274578.90632673,13300700.0,11326821.09367327,0,0.0,0.0,-0.020294468762435347,0.0,2.7333048812912355
2019-07-23,12311000.0,12337000.0,11770000.0,11797000.0,9196.95112987,31.21787976574639,15178722.081119413,13169600.0,11160477.918880587,0,0.0,0.0,-0.04167343623070674,0.0,2.7333048812912355
2019-07-24,11797000.0,11811000.0,11327000.0,11611000.0,8792.82200225,31.822612085769975,15190217.014690619,13073400.0,10956582.985309381,0,0.0,0.0,-0.015766720352632047,0.0,2.7333048812912355
2019-07-25,11611000.0,12103000.0,11556000.0,11743000.0,7073.00169757,36.51363938789088,15184830.585440695,12992200.0,10799569.414559305,0,0.0,0.0,0.011368529842390895,0.0,2.7333048812912355
2019-07-26,11738000.0,11738000.0,11456000.0,11680000.0,5539.77501847,32.38215134983915,15143396.524311977,12895850.0,10648303.475688023,0,0.0,0.0,-0.005364898237247728,0.0,2.7333048812912355
2019-07-27,11680000.0,12011000.0,11121000.0,11310000.0,8266.20538641,32.46844319775596,15103145.552441537,12778750.0,10454354.447558463,0,0.0,0.0,-0.03167808219178081,0.0,2.7333048812912355
2019-07-28,11306000.0,11417000.0,11000000.0,11310000.0,4658.22707119,40.29590948651001,14867329.083314756,12615750.0,10364170.916685244,0,0.0,0.0,0.0,0.0,2.7333048812912355
2019-07-29,11312000.0,11547000.0,11151000.0,11280000.0,4965.89960032,31.267381803734608,14474057.617551342,12432750.0,10391442.382448658,0,0.0,0.0,-0.0026525198938992522,0.0,2.7333048812912355
2019-07-30,11280000.0,11500000.0,11146000.0,11323000.0,4773.20645331,48.13932718070854,14093769.386409834,12269150.0,10444530.613590166,0,0.0,0.0,0.003812056737588554,0.0,2.7333048812912355
2019-07-31,11323000.0,11960000.0,11300000.0,11957000.0,8042.51654364,54.073292907988396,13864005.327943448,12178500.0,10492994.672056552,0,0.0,0.0,0.05599222820807204,0.0,2.7333048812912355
2019-08-01,11956000.0,12412000.0,11682000.0,12317000.0,7300.30830386,44.55760661998727,13480188.763991041,12084400.0,10688611.236008959,0,0.0,0.0,0.030107886593627065,0.0,2.7333048812912355
2019-08-02,12317000.0,12768000.0,12213000.0,12563000.0,9548.01565542,50.213544844417335,13185320.06865603,12022050.0,10858779.93134397,0,0.0,0.0,0.019972395875619053,0.0,2.7333048812912355
2019-08-03,12563000.0,12883000.0,12523000.0,12773000.0,7491.78097596,49.89253914645379,13237974.439291237,12039450.0,10840925.560708763,0,0.0,0.0,0.01671575260686131,0.0,2.7333048812912355
2019-08-04,12772000.0,13036000.0,12475000.0,12958000.0,8484.58320479,56.08924697861791,13189416.997298906,12029050.0,10868683.002701094,1,0.0,0.0,0.01448367650512794,0.0,2.7333048812912355
2019-08-05,12958000.0,14213000.0,12948000.0,14181000.0,18719.86010936,72.30035756853397,13639359.976492278,12165700.0,10692040.023507722,1,1.0,1.0,0.09438184905077951,0.09238184905077951,2.985812640244441
2019-08-06,14181000.0,14570000.0,13455000.0,13782000.0,22453.01941633,74.32001960303847,13890206.494186193,12272400.0,10654593.505813807,1,1.0,0.0,-0.02813623862915171,-0.02813623862915171,2.901803103296586
2019-08-07,13782000.0,14408000.0,13570000.0,14219000.0,16557.39288205,80.10156971375808,14182871.830759142,12350400.0,10517928.169240858,1,1.0,0.0,0.03170802496009295,0.03170802496009295,2.9938135485251895
2019-08-08,14197000.0,14310000.0,13841000.0,14241000.0,9231.75268362,79.58313595452393,14452922.85074985,12435000.0,10417077.14925015,1,1.0,0.0,0.001547225543287123,0.001547225543287123,2.998445653319307
2019-08-09,14250000.0,14315000.0,13980000.0,14248000.0,7624.83526974,80.82093134901584,14680096.053173158,12508400.0,10336703.946826842,1,1.0,0.0,0.0004915385155537244,0.0004915385155537244,2.999919504844708
2019-08-10,14246000.0,14331000.0,13582000.0,13699000.0,8664.21798351,77.49136939010357,14801275.296772191,12565100.0,10328924.703227809,1,1.0,0.0,-0.03853172375070191,-0.03853172375070191,2.8843274352096895
2019-08-11,13698000.0,13918000.0,13434000.0,13876000.0,5737.5360073,78.37240159221584,14950507.772446636,12643400.0,10336292.227553364,1,1.0,0.0,0.012920651142419137,0.012920651142419137,2.9215948237805422
2019-08-12,13876000.0,13893000.0,13535000.0,13696000.0,3581.48838483,75.85616438356163,15055076.753985254,12738350.0,10421623.246014746,1,1.0,0.0,-0.01297203805131164,-0.01297203805131164,2.883695784555946
2019-08-13,13696000.0,13745000.0,13012000.0,13147000.0,7466.96099317,67.61297798377751,15075677.211445084,12815150.0,10554622.788554916,1,1.0,0.0,-0.04008469626168221,-0.04008469626168221,2.7681037149209273
2019-08-14,13147000.0,13152000.0,12109000.0,12202000.0,13208.81054594,52.23173619967207,15061815.894386431,12838100.0,10614384.105613569,0,1.0,0.0,-0.07187951623944622,-0.07187951623944622,2.5691337589917973
2019-08-15,12200000.0,12770000.0,11535000.0,12619000.0,20920.03379127,52.72268301478543,15044536.145018253,12885050.0,10725563.854981747,0,0.0,-1.0,0.03417472545484346,-0.002,2.563995491473814
2019-08-16,12620000.0,12847000.0,11930000.0,12575000.0,17519.15336984,50.112275449101794,14984105.502032243,12948300.0,10912494.497967757,0,0.0,0.0,-0.003486805610587229,0.0,2.563995491473814
2019-08-17,12575000.0,12722000.0,12201000.0,12424000.0,6445.93547673,46.698202459791865,14907747.4401267,13004000.0,11100252.5598733,0,0.0,0.0,-0.012007952286282264,0.0,2.563995491473814
2019-08-18,12422000.0,12729000.0,12230000.0,12509000.0,6357.87368969,45.6702025072324,14807350.65279568,13065450.0,11323549.34720432,0,0.0,0.0,0.0068415969092079365,0.0,2.563995491473814
2019-08-19,12512000.0,13191000.0,12413000.0,13165000.0,10273.77158288,38.999566912083154,14694235.767282277,13157550.0,11620864.232717723,0,0.0,0.0,0.05244224158605815,0.0,2.563995491473814
2019-08-20,13166000.0,13211000.0,12746000.0,12952000.0,8459.48670027,40.63628158844765,14641329.596699463,13207300.0,11773270.403300537,0,0.0,0.0,-0.016179263197873106,0.0,2.563995491473814
2019-08-21,12959000.0,13014000.0,12011000.0,12293000.0,11402.28623537,29.308122045552224,14643303.117168725,13206100.0,11768896.882831275,0,0.0,0.0,-0.050880172946263125,0.0,2.563995491473814
2019-08-22,12293000.0,12383000.0,11870000.0,12210000.0,9088.12379505,28.462354188759278,14666982.910834437,13188450.0,11709917.089165563,0,0.0,0.0,-0.006751809973155498,0.0,2.563995491473814
2019-08-23,12210000.0,12523000.0,12138000.0,12443000.0,6873.32738549,31.734466707144307,14677129.475222498,13171950.0,11666770.524777502,0,0.0,0.0,0.01908271908271919,0.0,2.563995491473814
2019-08-24,12454000.0,12470000.0,11985000.0,12201000.0,4726.72264489,33.83685800604229,14698826.429763202,13134100.0,11569373.570236798,0,0.0,0.0,-0.01944868600819738,0.0,2.563995491473814
2019-08-25,12201000.0,12410000.0,12000000.0,12218000.0,4711.94391647,31.470719713902554,14570144.316245334,13035950.0,11501755.683754666,0,0.0,0.0,0.0013933284157037207,0.0,2.563995491473814
2019-08-26,12218000.0,12680000.0,12209000.0,12421000.0,7128.12167165,35.823882588392266,14483383.580976717,12967900.0,11452416.419023283,0,0.0,0.0,0.01661483057783597,0.0,2.563995491473814
2019-08-27,12415000.0,12444000.0,12088000.0,12208000.0,3899.29018809,38.71665465032444,14297791.2679492,12867350.0,11436908.7320508,0,0.0,0.0,-0.01714837774736333,0.0,2.563995491473814
2019-08-28,12208000.0,12319000.0,11684000.0,11787000.0,6489.41656104,44.29474841902667,14097884.4527871,12744650.0,11391415.5472129,0,0.0,0.0,-0.034485583224115324,0.0,2.563995491473814
2019-08-29,11787000.0,11788000.0,11380000.0,11525000.0,6298.06439684,34.29063756461804,13869673.63886496,12608500.0,11347326.36113504,0,0.0,0.0,-0.022227878170866244,0.0,2.563995491473814
2019-08-30,11525000.0,11768000.0,11384000.0,11632000.0,4350.76365002,36.69957686882934,13728251.540734384,12505150.0,11282048.459265616,0,0.0,0.0,0.009284164859002075,0.0,2.563995491473814
2019-08-31,11643000.0,11718000.0,11500000.0,11612000.0,2750.65389976,38.107791446983015,13493919.046274358,12391950.0,11289980.953725642,0,0.0,0.0,-0.0017193947730398396,0.0,2.563995491473814
2019-09-01,11612000.0,11860000.0,11544000.0,11768000.0,2564.52409767,39.368723098995694,13243789.693215232,12295550.0,11347310.306784768,0,0.0,0.0,0.013434378229417954,0.0,2.563995491473814
2019-09-02,11768000.0,12545000.0,11726000.0,12435000.0,6302.83112041,39.559496567505725,13123252.709610306,12259950.0,11396647.290389694,0,0.0,0.0,0.05667912984364376,0.0,2.563995491473814
2019-09-03,12435000.0,12959000.0,12310000.0,12703000.0,9806.45336225,46.493945367502114,13170023.936637025,12285000.0,11399976.063362975,0,0.0,0.0,0.02155207076799348,0.0,2.563995491473814
2019-09-04,12722000.0,12900000.0,12438000.0,12641000.0,6669.27583971,55.890318212593094,13172924.70824698,12286100.0,11399275.29175302,1,0.0,0.0,-0.004880736833818733,0.0,2.563995491473814
2019-09-05,12636000.0,12752000.0,12533000.0,12644000.0,3920.57195261,57.55045233124565,13181628.229989106,12289550.0,11397471.770010894,1,1.0,1.0,0.00023732299659839917,-0.0017626770034016009,2.5594759955841675
2019-09-06,12644000.0,13014000.0,12306000.0,12341000.0,8927.34060442,48.26766304347826,13175614.971080743,12285400.0,11395185.028919257,0,1.0,0.0,-0.023963935463460984,-0.023963935463460984,2.498140878005711
2019-09-07,12340000.0,12588000.0,12335000.0,12473000.0,3300.44318828,54.79887085391673,13172055.17021014,12283600.0,11395144.82978986,0,0.0,-1.0,0.01069605380439187,-0.002,2.4931445962496994
2019-09-08,12475000.0,12579000.0,12271000.0,12370000.0,2998.75719124,52.602739726027394,13031708.195896665,12243850.0,11455991.804103335,0,0.0,0.0,-0.00825783692776394,0.0,2.4931445962496994
2019-09-09,12370000.0,12480000.0,12010000.0,12278000.0,5421.69210394,47.45461018155927,12924719.955324229,12210150.0,11495580.044675771,0,0.0,0.0,-0.00743734842360555,0.0,2.4931445962496994
2019-09-10,12270000.0,12330000.0,11962000.0,12078000.0,3132.17632188,47.675250357653795,12915189.85448867,12199400.0,11483610.14551133,0,0.0,0.0,-0.016289297931259217,0.0,2.4931445962496994
