timestamp,Open,High,Low,Close,Volume,ma,std,upper_band,lower_band,position,returns,buy_price,cumulative
2018-11-30,4841000.0,4888000.0,4440000.0,4565000.0,11389.14325328,5620650.0,1049397.585334089,7909521.713240296,3598978.286759705,0,0.0,,0.835000301540941
2018-12-01,4565000.0,4834000.0,4476000.0,4721000.0,6990.42801181,5494050.0,993338.9454391018,7719445.170668177,3521854.829331822,0,0.0,,0.835000301540941
2018-12-02,4720000.0,4852000.0,4614000.0,4685000.0,6984.37158641,5365850.0,917483.1290574297,7480727.890878203,3507372.1091217967,0,0.0,,0.835000301540941
2018-12-03,4699000.0,4728000.0,4330000.0,4387000.0,8886.50699993,5222800.0,827174.1113732118,7200816.258114859,3530883.7418851405,0,0.0,,0.835000301540941
2018-12-04,4393000.0,4592000.0,4280000.0,4457000.0,9755.04505869,5106550.0,756904.6018591342,6877148.222746423,3568451.7772535766,0,0.0,,0.835000301540941
2018-12-05,4456000.0,4472000.0,4232000.0,4262000.0,8325.80342723,4993200.0,700305.3168738964,6620359.203718268,3592740.7962817317,0,0.0,,0.835000301540941
2018-12-06,4262000.0,4391000.0,3950000.0,3965000.0,14125.61843122,4870200.0,649805.1205835358,6393810.633747793,3592589.366252207,0,0.0,,0.835000301540941
2018-12-07,3962000.0,4005000.0,3666000.0,3868000.0,15549.85391268,4744350.0,581092.8248157698,6169810.241167071,3570589.7588329287,0,0.0,,0.835000301540941
2018-12-08,3868000.0,3953000.0,3714000.0,3875000.0,7681.09933383,4616550.0,458833.3575490532,5906535.649631539,3582164.3503684606,0,0.0,,0.835000301540941
2018-12-09,3877000.0,4120000.0,3832000.0,4013000.0,6483.95165173,4536300.0,412476.6149668038,5534216.715098106,3698883.2849018937,0,0.0,,0.835000301540941
2018-12-10,4013000.0,4075000.0,3838000.0,3895000.0,6046.32716932,4472200.0,407249.7746434042,5361253.229933607,3711346.7700663926,0,0.0,,0.835000301540941
2018-12-11,3893000.0,3924000.0,3764000.0,3822000.0,6669.04649885,4399600.0,385640.7381840025,5286699.549286809,3657700.4507131916,0,0.0,,0.835000301540941
2018-12-12,3822000.0,3929000.0,3792000.0,3888000.0,5659.62569846,4345750.0,377646.29441309714,5170881.476368005,3628318.523631995,0,0.0,,0.835000301540941
2018-12-13,3889000.0,3900000.0,3693000.0,3721000.0,5314.52909104,4281150.0,367877.5933431427,5101042.588826194,3590457.4111738056,0,0.0,,0.835000301540941
2018-12-14,3721000.0,3777000.0,3595000.0,3642000.0,5889.21194184,4238650.0,390632.04856764193,5016905.186686286,3545394.8133137147,0,0.0,,0.835000301540941
2018-12-15,3641000.0,3685000.0,3562000.0,3619000.0,4034.72846031,4188800.0,403350.9116073342,5019914.097135284,3457385.902864716,0,0.0,,0.835000301540941
2018-12-16,3620000.0,3700000.0,3612000.0,3637000.0,3542.84499551,4152100.0,418989.74990570586,4995501.823214669,3382098.1767853317,0,0.0,,0.835000301540941
2018-12-17,3636000.0,3973000.0,3625000.0,3923000.0,9103.62714974,4129250.0,418367.86570237606,4990079.499811412,3314120.500188588,0,0.0,,0.835000301540941
2018-12-18,3921000.0,4110000.0,3848000.0,4088000.0,7666.87337544,4093650.0,387437.63844513067,4965985.7314047525,3292514.268595248,0,0.0,,0.835000301540941
2018-12-19,4092000.0,4400000.0,4054000.0,4124000.0,12333.94328952,4057850.0,345672.53670389793,4868525.276890261,3318774.723109739,0,0.0,,0.835000301540941
2018-12-20,4127000.0,4637000.0,4090000.0,4552000.0,16481.71245495,4057200.0,344679.500252721,4749195.073407796,3366504.9265922043,0,0.0,,0.835000301540941
2018-12-21,4552000.0,4733000.0,4243000.0,4333000.0,16822.18191833,4037800.0,314992.33073327516,4746559.000505442,3367840.999494558,0,0.0,,0.835000301540941
2018-12-22,4333000.0,4494000.0,4272000.0,4464000.0,7007.24216643,4026750.0,294289.48780292366,4667784.66146655,3407815.33853345,0,0.0,,0.835000301540941
2018-12-23,4465000.0,4549000.0,4369000.0,4439000.0,7458.50412788,4029350.0,297847.9433673318,4615328.975605847,3438171.0243941527,0,0.0,,0.835000301540941
2018-12-24,4436000.0,4700000.0,4425000.0,4539000.0,11018.72955822,4033450.0,304533.8931958009,4625045.8867346635,3433654.1132653365,1,0.0,4625045.8867346635,0.835000301540941
2018-12-25,4537000.0,4553000.0,4138000.0,4243000.0,8603.02466497,4032500.0,303812.1822853578,4642517.786391602,3424382.213608398,1,0.0,4625045.8867346635,0.835000301540941
2018-12-26,4243000.0,4349000.0,4157000.0,4293000.0,7965.54551542,4048900.0,308788.78831525316,4640124.364570715,3424875.6354292845,1,0.0,4625045.8867346635,0.835000301540941
2018-12-27,4292000.0,4334000.0,4062000.0,4124000.0,6387.12492085,4061700.0,306190.36046524066,4666477.576630507,3431322.423369494,1,0.0,4625045.8867346635,0.835000301540941
2018-12-28,4127000.0,4380000.0,4043000.0,4338000.0,9044.90073346,4084850.0,308823.28024419036,4674080.720930481,3449319.2790695187,1,0.0,4625045.8867346635,0.835000301540941
2018-12-29,4338000.0,4388000.0,4166000.0,4200000.0,5249.20699964,4094200.0,309363.79538411746,4702496.5604883805,3467203.4395116195,1,0.0,4625045.8867346635,0.835000301540941
2018-12-30,4190000.0,4335000.0,4153000.0,4291000.0,4820.06273912,4114000.0,308615.0727972053,4712927.590768235,3475472.409231765,1,0.0,4625045.8867346635,0.835000301540941
2018-12-31,4294000.0,4322000.0,4129000.0,4200000.0,4319.65438521,4132900.0,301278.8357018049,4731230.145594411,3496769.8544055894,1,0.0,4625045.8867346635,0.835000301540941
2019-01-01,4200000.0,4297000.0,4130000.0,4288000.0,3806.56039475,4152900.0,297417.8170427371,4735457.67140361,3530342.3285963903,1,0.0,4625045.8867346635,0.835000301540941
2019-01-02,4288000.0,4366000.0,4241000.0,4347000.0,5413.33304643,4184200.0,282119.16108687525,4747735.634085475,3558064.365914526,1,0.0,4625045.8867346635,0.835000301540941
2019-01-03,4348000.0,4360000.0,4251000.0,4284000.0,4683.66209758,4216300.0,252107.34973261858,4748438.32217375,3619961.6778262495,1,0.0,4625045.8867346635,0.835000301540941
2019-01-04,4285000.0,4328000.0,4231000.0,4303000.0,5455.72943421,4250500.0,209631.38073581777,4720514.699465238,3712085.300534763,1,0.0,4625045.8867346635,0.835000301540941
2019-01-05,4304000.0,4345000.0,4270000.0,4294000.0,3332.94892431,4283350.0,151984.85900955158,4669762.761471636,3831237.2385283643,1,0.0,4625045.8867346635,0.835000301540941
2019-01-06,4294000.0,4551000.0,4270000.0,4520000.0,4835.56400675,4313200.0,135183.92928367926,4587319.718019104,3979380.281980897,1,0.0,4625045.8867346635,0.835000301540941
2019-01-07,4519000.0,4550000.0,4450000.0,4499000.0,4307.10019813,4333750.0,130299.2002227196,4583567.858567359,4042832.1414326415,1,0.0,4625045.8867346635,0.835000301540941
2019-01-08,4498000.0,4577000.0,4420000.0,4480000.0,5089.28053387,4351550.0,124316.4362243495,4594348.400445439,4073151.5995545606,1,0.0,4625045.8867346635,0.835000301540941
2019-01-09,4481000.0,4510000.0,4431000.0,4458000.0,4477.80053429,4346850.0,117953.28022366604,4600182.872448699,4102917.127551301,1,0.0,4625045.8867346635,0.835000301540941
2019-01-10,4460000.0,4487000.0,4060000.0,4087000.0,10233.89728557,4334550.0,131519.65032186502,4582756.560447332,4110943.439552668,0,-0.11315618304599306,,0.7405148545763148
2019-01-11,4086000.0,4149000.0,4029000.0,4101000.0,5325.27940583,4316400.0,137620.9133424365,4597589.30064373,4071510.69935627,0,0.0,,0.7405148545763148
2019-01-12,4101000.0,4140000.0,4043000.0,4098000.0,3247.57216084,4299350.0,142663.48885529212,4591641.826684873,4041158.173315127,0,0.0,,0.7405148545763148
2019-01-13,4098000.0,4102000.0,3940000.0,3963000.0,3318.31923108,4270550.0,149704.08530707093,4584676.977710584,4014023.022289416,0,0.0,,0.7405148545763148
2019-01-14,3966000.0,4141000.0,3951000.0,4098000.0,4950.8678849,4263300.0,154541.46096639134,4569958.170614142,3971141.829385858,0,0.0,,0.7405148545763148
2019-01-15,4098000.0,4116000.0,4002000.0,4034000.0,4819.99157761,4250350.0,162565.05580275477,4572382.921932783,3954217.0780672175,0,0.0,,0.7405148545763148
2019-01-16,4034000.0,4100000.0,4014000.0,4052000.0,5635.84626852,4246750.0,166265.4424952844,4575480.111605509,3925219.8883944904,0,0.0,,0.7405148545763148
2019-01-17,4052000.0,4088000.0,4002000.0,4075000.0,5735.32175195,4233600.0,169045.74279651706,4579280.884990569,3914219.1150094313,0,0.0,,0.7405148545763148
2019-01-18,4075000.0,4080000.0,4022000.0,4046000.0,4470.59388512,4225900.0,174088.87627254252,4571691.485593034,3895508.514406966,0,0.0,,0.7405148545763148
2019-01-19,4048000.0,4188000.0,4040000.0,4115000.0,4320.72451794,4217100.0,175070.48204635107,4574077.752545085,3877722.247454915,0,0.0,,0.7405148545763148
2019-01-20,4115000.0,4135000.0,3913000.0,3984000.0,4635.17392144,4206300.0,182678.06021507227,4567240.964092702,3866959.035907298,0,0.0,,0.7405148545763148
2019-01-21,3985000.0,4001000.0,3937000.0,3973000.0,4739.10320572,4190550.0,188741.9499844731,4571656.1204301445,3840943.8795698555,0,0.0,,0.7405148545763148
2019-01-22,3973000.0,4045000.0,3886000.0,4013000.0,6366.1518058,4173850.0,188946.74131183673,4568033.899968946,3813066.1000310536,0,0.0,,0.7405148545763148
2019-01-23,4013000.0,4029000.0,3973000.0,3996000.0,4397.65303735,4159450.0,191072.72657769767,4551743.482623673,3795956.5173763265,0,0.0,,0.7405148545763148
2019-01-24,3997000.0,4000000.0,3941000.0,3983000.0,4413.84065077,4143450.0,191816.10573875892,4541595.453155396,3777304.5468446044,0,0.0,,0.7405148545763148
2019-01-25,3982000.0,3994000.0,3911000.0,3957000.0,4594.53577314,4126600.0,192694.85012030747,4527082.211477518,3759817.788522482,0,0.0,,0.7405148545763148
2019-01-26,3957000.0,4039000.0,3934000.0,3963000.0,3770.71441776,4098750.0,171982.82502910748,4511989.700240615,3741210.299759385,0,0.0,,0.7405148545763148
2019-01-27,3963000.0,3975000.0,3900000.0,3951000.0,2879.05223312,4071350.0,146646.4689033947,4442715.650058215,3754784.349941785,0,0.0,,0.7405148545763148
2019-01-28,3950000.0,3952000.0,3775000.0,3828000.0,5807.39699502,4038750.0,121301.65747009285,4364642.93780679,3778057.0621932107,0,0.0,,0.7405148545763148
2019-01-29,3828000.0,3841000.0,3730000.0,3795000.0,4037.5905587,4005600.0,86216.61825243427,4281353.314940185,3796146.6850598142,0,0.0,,0.7405148545763148
2019-01-30,3796000.0,3855000.0,3769000.0,3810000.0,7619.50824424,3991750.0,94320.21327004534,4178033.2365048686,3833166.7634951314,0,0.0,,0.7405148545763148
2019-01-31,3810000.0,3845000.0,3752000.0,3775000.0,5907.05089757,3975450.0,102279.53182971946,4180390.4265400907,3803109.5734599093,0,0.0,,0.7405148545763148
2019-02-01,3775000.0,3825000.0,3735000.0,3816000.0,3535.66565154,3961350.0,103920.65546033853,4180009.063659439,3770890.936340561,0,0.0,,0.7405148545763148
2019-02-02,3816000.0,3870000.0,3796000.0,3855000.0,2189.96461132,3955950.0,106601.80456525803,4169191.310920677,3753508.689079323,0,0.0,,0.7405148545763148
2019-02-03,3853000.0,3861000.0,3794000.0,3821000.0,2089.51667463,3942100.0,105159.47788573716,4169153.609130516,3742746.390869484,0,0.0,,0.7405148545763148
2019-02-04,3821000.0,3849000.0,3792000.0,3822000.0,2847.99607841,3931500.0,106089.08867819115,4152418.955771474,3731781.044228526,0,0.0,,0.7405148545763148
2019-02-05,3822000.0,3845000.0,3814000.0,3835000.0,3536.64920363,3920650.0,104196.3101667157,4143678.1773563824,3719321.8226436176,0,0.0,,0.7405148545763148
2019-02-06,3835000.0,3844000.0,3756000.0,3791000.0,4564.88792233,3906450.0,101367.73856005304,4129042.6203334313,3712257.3796665687,0,0.0,,0.7405148545763148
2019-02-07,3791000.0,3800000.0,3776000.0,3783000.0,4630.81677589,3893300.0,99350.57544791425,4109185.477120106,3703714.522879894,0,0.0,,0.7405148545763148
2019-02-08,3783000.0,4075000.0,3768000.0,4009000.0,8694.60592483,3888000.0,89211.16285910485,4092001.1508958284,3694598.8491041716,0,0.0,,0.7405148545763148
2019-02-09,4007000.0,4038000.0,3968000.0,3998000.0,4099.33222543,3888700.0,90055.0124250964,4066422.3257182096,3709577.6742817904,0,0.0,,0.7405148545763148
2019-02-10,3997000.0,4030000.0,3937000.0,4023000.0,4852.85159907,3891200.0,93158.94736100564,4068810.024850193,3708589.975149807,0,0.0,,0.7405148545763148
2019-02-11,4023000.0,4035000.0,3962000.0,3986000.0,3690.35442515,3889850.0,91481.53394187249,4077517.8947220114,3704882.1052779886,0,0.0,,0.7405148545763148
2019-02-12,3986000.0,4020000.0,3957000.0,3981000.0,3922.74039034,3889100.0,90622.93191681708,4072813.067883745,3706886.932116255,0,0.0,,0.7405148545763148
2019-02-13,3980000.0,4017000.0,3962000.0,3983000.0,3675.48976826,3889100.0,90622.93191681708,4070345.863833634,3707854.136166366,0,0.0,,0.7405148545763148
2019-02-14,3983000.0,3992000.0,3967000.0,3984000.0,2817.99053119,3890450.0,91880.05625035557,4070345.863833634,3707854.136166366,0,0.0,,0.7405148545763148
2019-02-15,3983000.0,4039000.0,3979000.0,3986000.0,4199.89299262,3891600.0,92973.34082945269,4074210.1125007113,3706689.8874992887,0,0.0,,0.7405148545763148
2019-02-16,3983000.0,4030000.0,3982000.0,4002000.0,4941.13288261,3894150.0,95357.09892564856,4077546.6816589055,3705653.3183410945,0,0.0,,0.7405148545763148
2019-02-17,4002000.0,4094000.0,3986000.0,4040000.0,6462.47621724,3904750.0,99317.60590062504,4084864.197851297,3703435.802148703,1,0.0,4084864.197851297,0.7405148545763148
2019-02-18,4040000.0,4260000.0,4027000.0,4236000.0,9883.41843537,3926800.0,120388.23163215084,4103385.21180125,3706114.78819875,1,0.0,4084864.197851297,0.7405148545763148
2019-02-19,4236000.0,4338000.0,4150000.0,4259000.0,9217.25757906,3949250.0,138032.747829678,4167576.463264302,3686023.536735698,1,0.0,4084864.197851297,0.7405148545763148
2019-02-20,4259000.0,4333000.0,4219000.0,4315000.0,5067.51108128,3976250.0,154039.93842931325,4225315.495659356,3673184.504340644,1,0.0,4084864.197851297,0.7405148545763148
2019-02-21,4315000.0,4398000.0,4291000.0,4328000.0,7641.80816629,4001850.0,167925.1948111409,4284329.8768586265,3668170.1231413735,1,0.0,4084864.197851297,0.7405148545763148
2019-02-22,4327000.0,4369000.0,4319000.0,4346000.0,4028.81050111,4026400.0,180729.34110589378,4337700.389622282,3665999.610377718,1,0.0,4084864.197851297,0.7405148545763148
2019-02-23,4344000.0,4494000.0,4319000.0,4479000.0,4954.50746453,4059300.0,200211.49343879346,4387858.682211787,3664941.3177882126,1,0.0,4084864.197851297,0.7405148545763148
2019-02-24,4479000.0,4554000.0,4165000.0,4178000.0,10822.98110481,4077100.0,193723.86750690892,4459722.986877587,3658877.0131224133,1,0.0,4084864.197851297,0.7405148545763148
2019-02-25,4178000.0,4265000.0,4177000.0,4255000.0,7140.02952849,4098100.0,188800.34009710382,4464547.735013817,3689652.264986182,1,0.0,4084864.197851297,0.7405148545763148
2019-02-26,4255000.0,4266000.0,4206000.0,4228000.0,6237.94973547,4119950.0,176259.52008553292,4475700.6801942075,3720499.3198057925,1,0.0,4084864.197851297,0.7405148545763148
2019-02-27,4229000.0,4271000.0,4145000.0,4259000.0,6561.25383115,4143750.0,159728.67619726303,4472469.040171066,3767430.959828934,1,0.0,4084864.197851297,0.7405148545763148
2019-02-28,4259000.0,4321000.0,4201000.0,4240000.0,7139.12200606,4155300.0,157812.3802752855,4463207.352394526,3824292.647605474,1,0.0,4084864.197851297,0.7405148545763148
2019-03-01,4240000.0,4265000.0,4230000.0,4248000.0,3231.98857514,4167800.0,154564.7879820659,4470924.760550571,3839675.239449429,1,0.0,4084864.197851297,0.7405148545763148
2019-03-02,4248000.0,4267000.0,4205000.0,4253000.0,2997.96422112,4179300.0,151755.03113048623,4476929.575964131,3858670.424035868,1,0.0,4084864.197851297,0.7405148545763148
2019-03-03,4253000.0,4262000.0,4215000.0,4239000.0,2857.93732777,4191950.0,145196.95335264,4482810.062260972,3875789.9377390277,1,0.0,4084864.197851297,0.7405148545763148
2019-03-04,4239000.0,4257000.0,4120000.0,4155000.0,6152.05869422,4200650.0,136865.77173791538,4482343.90670528,3901556.09329472,1,0.0,4084864.197851297,0.7405148545763148
2019-03-05,4155000.0,4264000.0,4132000.0,4249000.0,7840.0875585,4213950.0,127184.27368749396,4474381.543475831,3926918.456524169,1,0.0,4084864.197851297,0.7405148545763148
2019-03-06,4248000.0,4297000.0,4210000.0,4260000.0,5280.01187718,4227750.0,115342.90980305913,4468318.547374988,3959581.452625012,1,0.0,4084864.197851297,0.7405148545763148
2019-03-07,4260000.0,4308000.0,4258000.0,4289000.0,5130.4641732,4242900.0,100915.23279593584,4458435.819606118,3997064.1803938816,1,0.0,4084864.197851297,0.7405148545763148
2019-03-08,4289000.0,4358000.0,4234000.0,4310000.0,10012.80844409,4258300.0,84361.44042932647,4444730.465591872,4041069.5344081284,1,0.0,4084864.197851297,0.7405148545763148
2019-03-09,4310000.0,4396000.0,4287000.0,4352000.0,9813.71927923,4273900.0,69387.4704277629,4427022.880858653,4089577.1191413472,1,0.0,4084864.197851297,0.7405148545763148
2019-03-10,4350000.0,4353000.0,4306000.0,4336000.0,7251.47664633,4278900.0,70111.86550037515,4412674.940855525,4135125.059144474,1,0.0,4084864.197851297,0.7405148545763148
2019-03-11,4336000.0,4374000.0,4292000.0,4337000.0,10955.38444468,4282800.0,71108.96012640421,4419123.73100075,4138676.2689992497,1,0.0,4084864.197851297,0.7405148545763148
2019-03-12,4336000.0,4362000.0,4269000.0,4326000.0,10293.99529849,4283350.0,71413.01296531934,4425017.920252808,4140582.0797471916,1,0.0,4084864.197851297,0.7405148545763148
2019-03-13,4326000.0,4369000.0,4294000.0,4325000.0,8246.29814077,4283200.0,71317.3781121044,4426176.025930638,4140523.974069361,1,0.0,4084864.197851297,0.7405148545763148
2019-03-14,4325000.0,4388000.0,4285000.0,4337000.0,9702.14149201,4282750.0,70927.5946578111,4425834.7562242085,4140565.243775791,1,0.0,4084864.197851297,0.7405148545763148
2019-03-15,4337000.0,4382000.0,4325000.0,4359000.0,7102.63937061,4276750.0,57199.44331478766,4424605.189315623,4140894.810684378,1,0.0,4084864.197851297,0.7405148545763148
2019-03-16,4360000.0,4492000.0,4354000.0,4445000.0,5146.01355993,4290100.0,63724.65440219905,4391148.886629575,4162351.1133704246,1,0.0,4084864.197851297,0.7405148545763148
2019-03-17,4445000.0,4448000.0,4384000.0,4425000.0,4051.52761754,4298600.0,69840.72104096536,4417549.308804398,4162650.691195602,1,0.0,4084864.197851297,0.7405148545763148
2019-03-18,4425000.0,4484000.0,4415000.0,4458000.0,9501.14160892,4310100.0,76246.06978479211,4438281.442081931,4158918.5579180694,1,0.0,4084864.197851297,0.7405148545763148
2019-03-19,4457000.0,4496000.0,4442000.0,4486000.0,6628.55821296,4321450.0,84669.310290069,4462592.139569584,4157607.8604304157,1,0.0,4084864.197851297,0.7405148545763148
2019-03-20,4486000.0,4535000.0,4457000.0,4533000.0,7162.39960891,4336100.0,94600.4895934054,4490788.620580138,4152111.379419862,1,0.0,4084864.197851297,0.7405148545763148
2019-03-21,4533000.0,4563000.0,4411000.0,4491000.0,9074.41770787,4348250.0,98225.23793890394,4525300.979186811,4146899.0208131894,1,0.0,4084864.197851297,0.7405148545763148
2019-03-22,4491000.0,4514000.0,4471000.0,4490000.0,5767.56572806,4360100.0,100401.24763193543,4544700.4758778075,4151799.524122192,1,0.0,4084864.197851297,0.7405148545763148
2019-03-23,4489000.0,4535000.0,4481000.0,4507000.0,4010.8007386,4373500.0,101268.53306534725,4560902.495263871,4159297.504736129,1,0.0,4084864.197851297,0.7405148545763148
2019-03-24,4505000.0,4539000.0,4492000.0,4525000.0,6141.26696193,4392000.0,92683.95648227158,4576037.066130695,4170962.9338693055,1,0.0,4084864.197851297,0.7405148545763148
2019-03-25,4526000.0,4548000.0,4425000.0,4487000.0,9560.22460821,4403900.0,88543.71504188383,4577367.912964543,4206632.087035457,1,0.0,4084864.197851297,0.7405148545763148
2019-03-26,4487000.0,4494000.0,4420000.0,4493000.0,7150.76182259,4415550.0,83815.88531605,4580987.4300837675,4226812.5699162325,1,0.0,4084864.197851297,0.7405148545763148
2019-03-27,4493000.0,4553000.0,4477000.0,4548000.0,6801.09104325,4428500.0,83240.6150850323,4583181.7706321,4247918.2293679,1,0.0,4084864.197851297,0.7405148545763148
2019-03-28,4548000.0,4592000.0,4525000.0,4550000.0,8955.6799217,4440500.0,82554.92589305848,4594981.230170065,4262018.769829935,1,0.0,4084864.197851297,0.7405148545763148
2019-03-29,4550000.0,4676000.0,4548000.0,4641000.0,8584.39564075,4454950.0,91099.41070782988,4605609.851786117,4275390.148213883,1,0.0,4084864.197851297,0.7405148545763148
2019-03-30,4642000.0,4680000.0,4533000.0,4636000.0,7117.93320635,4469950.0,95093.56887739795,4637148.82141566,4272751.17858434,1,0.0,4084864.197851297,0.7405148545763148
2019-03-31,4636000.0,4670000.0,4618000.0,4661000.0,7660.19035262,4486150.0,98779.00639811362,4660137.137754796,4279762.862245204,1,0.0,4084864.197851297,0.7405148545763148
2019-04-01,4661000.0,4760000.0,4621000.0,4711000.0,13066.44049624,4505400.0,103335.63098619305,4683708.012796227,4288591.987203773,1,0.0,4084864.197851297,0.7405148545763148
2019-04-02,4711000.0,5525000.0,4706000.0,5411000.0,35779.36962198,4559700.0,221416.99169273992,4712071.261972386,4298728.738027614,1,0.0,4084864.197851297,0.7405148545763148
2019-04-03,5411000.0,5864000.0,5367000.0,5594000.0,23006.90185268,4622550.0,313944.59366976586,5002533.98338548,4116866.01661452,1,0.0,4084864.197851297,0.7405148545763148
2019-04-04,5601000.0,5718000.0,5452000.0,5571000.0,11968.33556833,4683150.0,372001.3122497392,5250439.187339531,3994660.8126604683,1,0.0,4084864.197851297,0.7405148545763148
2019-04-05,5567000.0,5722000.0,5559000.0,5685000.0,12728.86348074,4745150.0,429162.1304475335,5427152.624499478,3939147.3755005216,1,0.0,4084864.197851297,0.7405148545763148
2019-04-06,5685000.0,5975000.0,5641000.0,5793000.0,10079.33500166,4813550.0,481300.0459279708,5603474.260895067,3886825.739104933,1,0.0,4084864.197851297,0.7405148545763148
2019-04-07,5793000.0,5950000.0,5757000.0,5910000.0,8606.56750049,4886150.0,531716.0178929653,5776150.091855941,3850949.9081440587,1,0.0,4084864.197851297,0.7405148545763148
2019-04-08,5910000.0,6104000.0,5841000.0,6091000.0,11262.5617768,4966400.0,586445.9772308694,5949582.03578593,3822717.9642140693,1,0.0,4084864.197851297,0.7405148545763148
2019-04-09,6091000.0,6092000.0,5939000.0,6000000.0,7547.51871099,5039750.0,620159.052179152,6139291.9544617385,3793508.0455382615,1,0.0,4084864.197851297,0.7405148545763148
2019-04-10,6001000.0,6250000.0,5999000.0,6166000.0,8318.97682643,5123500.0,654312.7772908468,6280068.104358304,3799431.8956416957,1,0.0,4084864.197851297,0.7405148545763148
2019-04-11,6166000.0,6196000.0,5800000.0,5860000.0,14323.59630125,5192000.0,656210.9737767341,6432125.554581693,3814874.4454183066,1,0.0,4084864.197851297,0.7405148545763148
2019-04-12,5860000.0,5927000.0,5650000.0,5897000.0,8432.76271085,5261500.0,653445.8862947543,6504421.947553468,3879578.052446532,1,0.0,4084864.197851297,0.7405148545763148
2019-04-13,5896000.0,5932000.0,5822000.0,5889000.0,4226.05326009,5329700.0,643638.4323350309,6568391.772589508,3954608.2274104916,1,0.0,4084864.197851297,0.7405148545763148
2019-04-14,5889000.0,5998000.0,5828000.0,5958000.0,4218.82004407,5403250.0,626080.6972535042,6616976.8646700615,4042423.1353299385,1,0.0,4084864.197851297,0.7405148545763148
2019-04-15,5958000.0,6025000.0,5840000.0,5860000.0,8101.81650803,5471600.0,595341.3350867792,6655411.394507009,4151088.6054929914,1,0.0,4084864.197851297,0.7405148545763148
2019-04-16,5860000.0,6034000.0,5772000.0,6024000.0,7498.73648699,5545400.0,565563.2869791845,6662282.670173558,4280917.329826442,1,0.0,4084864.197851297,0.7405148545763148
2019-04-17,6024000.0,6080000.0,5971000.0,6004000.0,5946.73096896,5618100.0,522703.5891449535,6676526.573958369,4414273.426041631,1,0.0,4084864.197851297,0.7405148545763148
2019-04-18,6004000.0,6094000.0,5998000.0,6070000.0,8489.43472618,5689550.0,477854.24721216166,6663507.178289907,4572692.821710093,1,0.0,4084864.197851297,0.7405148545763148
2019-04-19,6070000.0,6147000.0,5991000.0,6087000.0,6350.20410717,5762100.0,415570.4893019989,6645258.494424324,4733841.505575676,1,0.0,4084864.197851297,0.7405148545763148
2019-04-20,6086000.0,6156000.0,6079000.0,6141000.0,3994.04389513,5836100.0,332684.59853894607,6593240.978603998,4930959.021396002,1,0.0,4084864.197851297,0.7405148545763148
2019-04-21,6138000.0,6177000.0,6047000.0,6145000.0,5971.98194427,5907800.0,208964.01100307805,6501469.197077892,5170730.802922108,1,0.0,4084864.197851297,0.7405148545763148
2019-04-22,6145000.0,6276000.0,6092000.0,6237000.0,6659.99298085,5949100.0,185968.5598775132,6325728.022006156,5489871.977993844,1,0.0,4084864.197851297,0.7405148545763148
2019-04-23,6237000.0,6549000.0,6219000.0,6450000.0,10869.22891599,5991900.0,198052.33226485483,6321037.119755026,5577162.880244974,1,0.0,4084864.197851297,0.7405148545763148
2019-04-24,6449000.0,6566000.0,6288000.0,6415000.0,11844.50070092,6034100.0,193514.55813526263,6388004.66452971,5595795.33547029,1,0.0,4084864.197851297,0.7405148545763148
2019-04-25,6415000.0,6448000.0,6082000.0,6120000.0,8244.90323779,6055850.0,175852.29298228782,6421129.116270525,5647070.883729475,1,0.0,4084864.197851297,0.7405148545763148
2019-04-26,6120000.0,6347000.0,6010000.0,6137000.0,10592.33130941,6073050.0,165296.37656350303,6407554.585964575,5704145.414035425,1,0.0,4084864.197851297,0.7405148545763148
2019-04-27,6139000.0,6164000.0,6080000.0,6114000.0,3095.99607482,6083250.0,160942.25018464617,6403642.753127006,5742457.246872994,1,0.0,4084864.197851297,0.7405148545763148
2019-04-28,6115000.0,6188000.0,6089000.0,6138000.0,3983.08641683,6085600.0,161403.8413414019,6405134.500369293,5761365.499630707,1,0.0,4084864.197851297,0.7405148545763148
2019-04-29,6138000.0,6159000.0,5963000.0,6029000.0,5702.959786,6087050.0,160723.192901966,6408407.682682804,5762792.317317196,1,0.0,4084864.197851297,0.7405148545763148
2019-04-30,6030000.0,6160000.0,6007000.0,6117000.0,5325.66521626,6084600.0,159827.34105004952,6408496.385803932,5765603.614196068,1,0.0,4084864.197851297,0.7405148545763148
2019-05-01,6117000.0,6198000.0,6107000.0,6192000.0,3938.46440095,6101200.0,152337.78257464786,6404254.682100099,5764945.317899901,1,0.0,4084864.197851297,0.7405148545763148
2019-05-02,6193000.0,6378000.0,6165000.0,6327000.0,5239.96342431,6122700.0,152345.21048479257,6405875.565149296,5796524.434850704,1,0.0,4084864.197851297,0.7405148545763148
2019-05-03,6327000.0,6716000.0,6300000.0,6596000.0,11092.57495268,6158050.0,175525.81906277005,6427390.420969585,5818009.579030415,1,0.0,4084864.197851297,0.7405148545763148
2019-05-04,6596000.0,6759000.0,6452000.0,6719000.0,6998.19026783,6196100.0,209141.83049528865,6509101.63812554,5806998.36187446,1,0.0,4084864.197851297,0.7405148545763148
2019-05-05,6718000.0,6731000.0,6607000.0,6704000.0,3199.97736446,6238300.0,222479.82758887004,6614383.660990577,5777816.339009423,1,0.0,4084864.197851297,0.7405148545763148
