timestamp,Open,High,Low,Close,Volume,SMA50,ADX,signal,position,position_change,daily_price_return,returns,cumulative
2019-09-27,9700000.0,9914000.0,9431000.0,9833000.0,5463.77470047,12209000.0,54.58172581741638,1,1.0,0.0,0.013711340206185474,0.013711340206185474,0.5779666648339431
2019-09-28,9833000.0,9972000.0,9633000.0,9874000.0,3868.14817646,12121520.0,58.031055689279356,1,1.0,0.0,0.0041696328689107,0.0041696328689107,0.5803765736367694
2019-09-29,9875000.0,9907000.0,9543000.0,9670000.0,2898.38841753,12040940.0,61.75787750373114,1,1.0,0.0,-0.020660320032408364,-0.020660320032408364,0.5683858078861211
2019-09-30,9672000.0,9984000.0,9268000.0,9945000.0,8157.17697332,11962320.0,67.88497276028089,1,1.0,0.0,0.028438469493278218,0.028438469493278218,0.5845498303441029
2019-10-01,9945000.0,10234000.0,9797000.0,9987000.0,6643.78675421,11888140.0,71.00087063545217,1,1.0,0.0,0.004223227752639502,0.004223227752639502,0.5870185174104129
2019-10-02,9987000.0,10092000.0,9812000.0,10077000.0,3695.09916577,11826740.0,74.29496585186486,1,1.0,0.0,0.009011715229798822,0.009011715229798822,0.5923085611239343
2019-10-03,10089000.0,10130000.0,9786000.0,9937000.0,3518.31758295,11781440.0,76.86250936801294,1,1.0,0.0,-0.013893023717376218,-0.013893023717376218,0.5840796042362345
2019-10-04,9932000.0,9942000.0,9663000.0,9755000.0,3338.16773592,11724160.0,78.36755903273225,1,1.0,0.0,-0.018315386937707512,-0.018315386937707512,0.5733819602822248
2019-10-05,9755000.0,9791000.0,9570000.0,9720000.0,2297.85517253,11667060.0,79.44708500395957,1,1.0,0.0,-0.0035879036391593955,-0.0035879036391593955,0.5713247210602999
2019-10-06,9720000.0,9754000.0,9370000.0,9443000.0,3160.75687312,11607440.0,80.56832289544693,1,1.0,0.0,-0.028497942386831232,-0.028497942386831232,0.555043142075351
2019-10-07,9441000.0,9893000.0,9295000.0,9749000.0,6586.42261914,11552240.0,81.15043378858466,1,1.0,0.0,0.03240495605210203,0.03240495605210203,0.5730292907013234
2019-10-08,9748000.0,9928000.0,9661000.0,9728000.0,3877.77878012,11483500.0,78.11151432439756,1,1.0,0.0,-0.0021540670838035014,-0.0021540670838035014,0.5717949471681684
2019-10-09,9729000.0,10300000.0,9670000.0,10182000.0,5787.8182771,11428100.0,73.51960584749101,1,1.0,0.0,0.04666940789473695,0.04666940789473695,0.5984802787897092
2019-10-10,10182000.0,10305000.0,10020000.0,10167000.0,4579.45123586,11385580.0,67.20938207362586,1,1.0,0.0,-0.0014731879787860391,-0.0014731879787860391,0.5975986048374557
2019-10-11,10167000.0,10443000.0,9803000.0,9814000.0,6349.28685378,11337660.0,60.58709206354371,1,1.0,0.0,-0.03472017310907838,-0.03472017310907838,0.5768498778277555
2019-10-12,9813000.0,9978000.0,9805000.0,9867000.0,1870.88197695,11286140.0,54.30347997229445,1,1.0,0.0,0.0054004483391074665,0.0054004483391074665,0.5799651257923848
2019-10-13,9879000.0,9997000.0,9723000.0,9807000.0,2289.99944652,11238260.0,47.91199461319381,1,1.0,0.0,-0.0060808756460930535,-0.0060808756460930535,0.5764384299833706
2019-10-14,9804000.0,9907000.0,9735000.0,9871000.0,2561.96675963,11191320.0,42.43852629032788,1,1.0,0.0,0.006525950851432594,0.006525950851432594,0.580200238846319
2019-10-15,9870000.0,9944000.0,9675000.0,9719000.0,2837.93058097,11137280.0,37.4980469436315,1,1.0,0.0,-0.015398642488096415,-0.015398642488096415,0.5712659427968164
2019-10-16,9715000.0,9733000.0,9441000.0,9525000.0,3148.02448435,11083620.0,33.3339620842771,1,1.0,0.0,-0.019960901327296998,-0.019960901327296998,0.5598629596810039
2019-10-17,9525000.0,9649000.0,9460000.0,9563000.0,2313.84172892,11039140.0,29.265551390773823,1,1.0,0.0,0.003989501312335886,0.003989501312335886,0.5620965336933795
2019-10-18,9563000.0,9626000.0,9350000.0,9434000.0,2708.5521542,10997320.0,25.09525692752782,1,1.0,0.0,-0.013489490745581922,-0.013489490745581922,0.554514137703999
2019-10-19,9428000.0,9560000.0,9360000.0,9437000.0,1841.45389053,10953420.0,20.657775265870946,0,1.0,0.0,0.00031799872800508666,0.00031799872800508666,0.5546904724944498
2019-10-20,9446000.0,9814000.0,9373000.0,9710000.0,2624.45985664,10915380.0,16.082291026148706,0,0.0,-1.0,0.02892868496344181,-0.002,0.5535810915494609
2019-10-21,9698000.0,9801000.0,9610000.0,9663000.0,2955.21784118,10873280.0,11.905818133728783,0,0.0,0.0,-0.004840370751802214,0.0,0.5535810915494609
2019-10-22,9663000.0,9774000.0,9451000.0,9470000.0,2690.5030671,10813980.0,9.373183269007512,0,0.0,0.0,-0.01997309324226426,0.0,0.5535810915494609
2019-10-23,9469000.0,9525000.0,8689000.0,8826000.0,7029.06223189,10736440.0,12.310270926097848,0,0.0,0.0,-0.06800422386483629,0.0,0.5535810915494609
2019-10-24,8826000.0,8872000.0,8630000.0,8743000.0,3195.99332726,10658480.0,16.095779186749315,0,0.0,0.0,-0.009404033537276257,0.0,0.5535810915494609
2019-10-25,8743000.0,10128000.0,8706000.0,10063000.0,9376.12602054,10606860.0,16.289363743150396,0,0.0,0.0,0.1509779251973007,0.0,0.5535810915494609
2019-10-26,10063000.0,11899000.0,10015000.0,10730000.0,24630.11773568,10574640.0,18.922557534332125,1,0.0,0.0,0.06628242074927959,0.0,0.5535810915494609
2019-10-27,10727000.0,11275000.0,10551000.0,10975000.0,13557.94011661,10544680.0,21.801103281232944,1,1.0,1.0,0.022833178005591703,0.0208331780055917,0.5651139449702406
2019-10-28,10975000.0,11377000.0,10719000.0,10736000.0,7680.15692763,10512000.0,24.11878714134006,1,1.0,0.0,-0.021776765375854268,-0.021776765375854268,0.5528075911800002
2019-10-29,10731000.0,11056000.0,10630000.0,10894000.0,5143.49786317,10484320.0,26.652366424342837,1,1.0,0.0,0.014716840536512565,0.014716840536512565,0.5609431723467699
2019-10-30,10903000.0,10915000.0,10501000.0,10682000.0,4599.59655203,10456400.0,28.578042916888958,1,1.0,0.0,-0.019460253350468193,-0.019460253350468193,0.5500270760976864
2019-10-31,10682000.0,10990000.0,10488000.0,10692000.0,5113.48198377,10427000.0,30.448167877956145,1,1.0,0.0,0.000936154278225132,0.000936154278225132,0.5505419862981149
2019-11-01,10698000.0,10857000.0,10604000.0,10805000.0,3200.02664451,10394560.0,32.603481819475,1,1.0,0.0,0.010568649457538326,0.010568649457538326,0.5563604715629565
2019-11-02,10805000.0,10970000.0,10754000.0,10851000.0,2544.98218191,10365460.0,35.162682572679536,1,1.0,0.0,0.004257288292457195,0.004257288292457195,0.5587290584849275
2019-11-03,10851000.0,10943000.0,10660000.0,10765000.0,2156.98902181,10335700.0,37.38370028233067,1,1.0,0.0,-0.007925536816883239,-0.007925536816883239,0.5543008307612427
2019-11-04,10765000.0,10996000.0,10645000.0,10846000.0,3242.36581783,10309240.0,39.788359971857496,1,1.0,0.0,0.007524384579656207,0.007524384579656207,0.5584716033847132
2019-11-05,10846000.0,10918000.0,10674000.0,10752000.0,3398.668628,10281620.0,43.114059415284814,1,1.0,0.0,-0.008666789599852454,-0.008666789599852454,0.5536314475006857
2019-11-06,10752000.0,10842000.0,10711000.0,10751000.0,2355.01125361,10255420.0,44.71747954267715,1,1.0,0.0,-9.300595238093123e-05,-9.300595238093123e-05,0.5535799564806428
2019-11-07,10752000.0,10795000.0,10546000.0,10668000.0,2897.74288014,10227780.0,45.85901323340022,1,1.0,0.0,-0.00772021207329554,-0.00772021207329554,0.5493062018170866
2019-11-08,10668000.0,10724000.0,10103000.0,10212000.0,4766.43183569,10188420.0,48.34340847948054,1,1.0,0.0,-0.042744656917885315,-0.042744656917885315,0.5258262966775485
2019-11-09,10213000.0,10319000.0,10172000.0,10248000.0,1786.85694212,10151900.0,48.908271127684785,1,1.0,0.0,0.003525264394829586,0.003525264394829586,0.527679973399091
2019-11-10,10248000.0,10589000.0,10160000.0,10496000.0,2837.97081756,10124000.0,47.54600862702856,1,1.0,0.0,0.024199843871975046,0.024199843871975046,0.540449746369717
2019-11-11,10496000.0,10511000.0,10069000.0,10168000.0,3782.32118472,10088640.0,46.98813104589572,1,1.0,0.0,-0.03125,-0.03125,0.5235606917956633
2019-11-12,10168000.0,10320000.0,10000000.0,10257000.0,3027.28853194,10062880.0,46.46288403241109,1,1.0,0.0,0.008752950432730167,0.008752950432730167,0.5281433925794767
2019-11-13,10259000.0,10287000.0,10143000.0,10211000.0,1876.98070932,10063220.0,45.279882731145655,1,1.0,0.0,-0.0044847421273276344,-0.0044847421273276344,0.5257748056575058
2019-11-14,10212000.0,10232000.0,10039000.0,10075000.0,2156.61569204,10061860.0,44.87001406169836,1,1.0,0.0,-0.013318969738517317,-0.013318969738517317,0.5187720269316787
2019-11-15,10075000.0,10212000.0,9860000.0,9914000.0,4147.27478969,10066140.0,44.70181457934999,1,1.0,0.0,-0.015980148883374734,-0.015980148883374734,0.5104819727047804
2019-11-16,9909000.0,9992000.0,9880000.0,9926000.0,1761.1646507,10068000.0,45.23306900673664,1,1.0,0.0,0.0012104095218883337,0.0012104095218883337,0.5110998649452946
2019-11-17,9934000.0,10056000.0,9820000.0,9924000.0,1815.96429459,10069000.0,45.641280624729,1,1.0,0.0,-0.00020149103364897059,-0.00020149103364897059,0.510996882905209
2019-11-18,9924000.0,9934000.0,9531000.0,9580000.0,3352.42119732,10067200.0,46.929216427864944,1,1.0,0.0,-0.03466344216041917,-0.03466344216041917,0.49328397201046975
2019-11-19,9580000.0,9615000.0,9361000.0,9503000.0,3631.799952,10058360.0,48.099406765258344,1,1.0,0.0,-0.008037578288100256,-0.008037578288100256,0.4893191634671705
2019-11-20,9509000.0,9553000.0,9410000.0,9486000.0,2431.5636425,10048340.0,47.121437067715554,1,1.0,0.0,-0.0017889087656529634,-0.0017889087656529634,0.4884438161264421
2019-11-21,9486000.0,9525000.0,8901000.0,9024000.0,6010.80668969,10027280.0,46.871936639511155,1,1.0,0.0,-0.048703352308665404,-0.048703352308665404,0.46465496486664704
2019-11-22,9024000.0,9123000.0,8202000.0,8651000.0,10814.24485621,10001560.0,49.39838192731965,1,1.0,0.0,-0.041334219858155996,-0.041334219858155996,0.4454488143906653
2019-11-23,8661000.0,8712000.0,8405000.0,8670000.0,3952.26249858,9979860.0,51.29745503658093,1,1.0,0.0,0.002196277886949538,0.002196277886949538,0.4464271437714794
2019-11-24,8675000.0,8693000.0,8164000.0,8218000.0,4506.87052334,9949820.0,56.495206779787225,1,1.0,0.0,-0.05213379469434831,-0.05213379469434831,0.42315320271211276
2019-11-25,8217000.0,8633000.0,7683000.0,8338000.0,13648.46006191,9927720.0,60.84957988498991,1,1.0,0.0,0.014602092966658597,0.014602092966658597,0.4293321251172544
2019-11-26,8338000.0,8627000.0,8240000.0,8410000.0,5867.68876664,9900940.0,65.25669367654953,1,1.0,0.0,0.008635164307987608,0.008635164307987608,0.43303947856033936
2019-11-27,8413000.0,8900000.0,8041000.0,8702000.0,9265.75223133,9880420.0,68.94984684288015,1,1.0,0.0,0.03472057074910828,0.03472057074910828,0.4480748564128506
2019-11-28,8700000.0,8903000.0,8615000.0,8674000.0,4045.7239098,9850260.0,71.77486608797496,1,1.0,0.0,-0.003217651114686304,-0.003217651114686304,0.4466331078516509
2019-11-29,8672000.0,9200000.0,8658000.0,9037000.0,4210.80049996,9827660.0,72.8781883546585,1,1.0,0.0,0.04184920451925289,0.04184920451925289,0.4653243481272042
2019-11-30,9035000.0,9106000.0,8726000.0,8838000.0,2495.78793255,9808140.0,73.19449966560947,1,1.0,0.0,-0.022020582051565762,-0.022020582051565762,0.4550776351386777
2019-12-01,8838000.0,8840000.0,8480000.0,8630000.0,3023.698278,9783400.0,74.41717594375015,1,1.0,0.0,-0.023534736365693587,-0.023534736365693587,0.4443675029697656
2019-12-02,8630000.0,8705000.0,8415000.0,8585000.0,1837.43925831,9758960.0,74.57825504416873,1,1.0,0.0,-0.005214368482039378,-0.005214368482039378,0.44205040706783755
2019-12-03,8590000.0,8700000.0,8520000.0,8607000.0,1641.81595301,9733680.0,74.35176359727328,1,1.0,0.0,0.0025626092020967217,0.0025626092020967217,0.4431832095087802
2019-12-04,8607000.0,8996000.0,8432000.0,8515000.0,5171.38101548,9709600.0,73.1875857350326,1,1.0,0.0,-0.01068897409085623,-0.01068897409085623,0.43844603566483836
2019-12-05,8515000.0,8810000.0,8480000.0,8685000.0,3969.79229665,9692800.0,71.00026192947772,1,1.0,0.0,0.01996476805637104,0.01996476805637104,0.44719950907212225
2019-12-06,8685000.0,8852000.0,8614000.0,8813000.0,3039.17313756,9677800.0,67.06330948486581,1,1.0,0.0,0.014738054116292476,0.014738054116292476,0.4537903596376066
2019-12-07,8815000.0,8897000.0,8776000.0,8784000.0,1910.69581081,9664800.0,62.95924160017146,1,1.0,0.0,-0.0032905934415068394,-0.0032905934415068394,0.4522971200563641
2019-12-08,8784000.0,8857000.0,8670000.0,8807000.0,2000.92140277,9652200.0,56.94978828945705,1,1.0,0.0,0.00261839708561018,0.00261839708561018,0.45348141351734955
2019-12-09,8807000.0,8891000.0,8640000.0,8679000.0,3125.56191138,9631580.0,51.18670984103708,1,1.0,0.0,-0.014533893493811734,-0.014533893493811734,0.4468905629518652
2019-12-10,8679000.0,8749000.0,8480000.0,8537000.0,2949.17212834,9609060.0,44.73481769301851,1,1.0,0.0,-0.016361331950685565,-0.016361331950685565,0.43957883810578097
2019-12-11,8539000.0,8592000.0,8419000.0,8490000.0,1897.01475656,9589460.0,39.25423861067998,1,1.0,0.0,-0.005505446878294462,-0.005505446878294462,0.4371587601637672
2019-12-12,8490000.0,8566000.0,8360000.0,8437000.0,2457.07047864,9581680.0,34.11688494295579,1,1.0,0.0,-0.006242638398115452,-0.006242638398115452,0.4344297361014963
2019-12-13,8438000.0,8577000.0,8430000.0,8490000.0,2163.02130941,9576620.0,31.968077540178204,1,1.0,0.0,0.006281853739480869,0.006281853739480869,0.4371587601637672
2019-12-14,8490000.0,8520000.0,8200000.0,8277000.0,2408.92097104,9540900.0,30.58733816931524,1,1.0,0.0,-0.025088339222614886,-0.025088339222614886,0.42619117289464087
2019-12-15,8277000.0,8440000.0,8190000.0,8319000.0,1911.20234202,9492680.0,28.047120585719615,1,1.0,0.0,0.005074302283436083,0.005074302283436083,0.42835379573644045
2019-12-16,8319000.0,8347000.0,8017000.0,8050000.0,2333.04536211,9434180.0,26.072881110840704,1,1.0,0.0,-0.0323356172616901,-0.0323356172616901,0.41450271134491473
2019-12-17,8058000.0,8108000.0,7700000.0,7742000.0,4587.86377499,9374300.0,25.110807474399312,1,1.0,0.0,-0.03826086956521735,-0.03826086956521735,0.398643477171718
2019-12-18,7741000.0,8668000.0,7546000.0,8466000.0,7394.86247818,9325740.0,23.802584549477036,0,1.0,0.0,0.09351588736760519,0.09351588736760519,0.43592297568273886
2019-12-19,8466000.0,8590000.0,8210000.0,8328000.0,4444.33915592,9278660.0,23.138451960553873,0,0.0,-1.0,-0.016300496102055306,-0.002,0.4350511297313734
2019-12-20,8329000.0,8395000.0,8241000.0,8338000.0,2315.68010263,9231580.0,24.20993389263643,0,0.0,0.0,0.0012007684918347028,0.0,0.4350511297313734
2019-12-21,8342000.0,8342000.0,8260000.0,8295000.0,952.39697702,9181380.0,25.67350314331665,1,0.0,0.0,-0.0051571120172703155,0.0,0.4350511297313734
2019-12-22,8295000.0,8696000.0,8277000.0,8689000.0,2717.8458866,9138140.0,25.68915070360663,1,1.0,1.0,0.04749849306811327,0.045498493068113266,0.4548453005417311
2019-12-23,8688000.0,8890000.0,8456000.0,8520000.0,5451.7473576,9093240.0,24.769286613259204,0,1.0,0.0,-0.019449879157555583,-0.019449879157555583,0.4459986144108124
2019-12-24,8520000.0,8630000.0,8354000.0,8470000.0,3635.40093186,9045720.0,24.447052917662596,0,0.0,-1.0,-0.005868544600938996,-0.002,0.4451066171819908
2019-12-25,8460000.0,8471000.0,8317000.0,8370000.0,1857.22709208,8998080.0,24.378009790890662,0,0.0,0.0,-0.011806375442739103,0.0,0.4451066171819908
2019-12-26,8370000.0,8595000.0,8317000.0,8371000.0,2740.2112794,8950480.0,24.599660738950774,0,0.0,0.0,0.00011947431302261613,0.0,0.4451066171819908
2019-12-27,8367000.0,8424000.0,8195000.0,8385000.0,2402.06470551,8904820.0,22.637212406980364,0,0.0,0.0,0.0016724405686296961,0.0,0.4451066171819908
2019-12-28,8385000.0,8479000.0,8376000.0,8432000.0,1725.5127045,8869220.0,20.851957274832664,0,0.0,0.0,0.0056052474657126705,0.0,0.4451066171819908
2019-12-29,8428000.0,8639000.0,8388000.0,8486000.0,2486.01610538,8833980.0,20.297949726554084,0,0.0,0.0,0.006404174573054977,0.0,0.4451066171819908
2019-12-30,8486000.0,8496000.0,8331000.0,8341000.0,2355.80361501,8790880.0,19.802997717380585,0,0.0,0.0,-0.01708696676879562,0.0,0.4451066171819908
2019-12-31,8343000.0,8439000.0,8260000.0,8312000.0,1846.5409191,8753760.0,19.583808251052897,0,0.0,0.0,-0.003476801342764624,0.0,0.4451066171819908
2020-01-01,8308000.0,8387000.0,8287000.0,8300000.0,1030.45814676,8714620.0,20.191388594819365,0,0.0,0.0,-0.0014436958614052475,0.0,0.4451066171819908
2020-01-02,8300000.0,8310000.0,8026000.0,8037000.0,2054.03956598,8671140.0,19.112642902877887,0,0.0,0.0,-0.03168674698795182,0.0,0.4451066171819908
2020-01-03,8038000.0,8525000.0,7910000.0,8474000.0,5887.00880804,8639120.0,18.016487095801306,0,0.0,0.0,0.05437352245862881,0.0,0.4451066171819908
2020-01-04,8476000.0,8520000.0,8382000.0,8482000.0,1987.26688134,8610480.0,16.695359410209544,0,0.0,0.0,0.0009440641963653906,0.0,0.4451066171819908
2020-01-05,8483000.0,8645000.0,8436000.0,8454000.0,2807.832172,8581040.0,16.382028598463847,0,0.0,0.0,-0.003301108229191274,0.0,0.4451066171819908
2020-01-06,8451000.0,8890000.0,8446000.0,8866000.0,5340.14041587,8559880.0,16.909030152454182,1,0.0,0.0,0.04873432694582447,0.0,0.4451066171819908
2020-01-07,8866000.0,9444000.0,8865000.0,9398000.0,8896.19194694,8556240.0,19.581715706076377,1,1.0,1.0,0.060004511617414824,0.05800451161741482,0.4709248091293118
2020-01-08,9386000.0,9736000.0,9030000.0,9085000.0,13024.51495279,8547880.0,22.86768368399516,1,1.0,0.0,-0.03330495850180892,-0.03330495850180892,0.45524067790378775
2020-01-09,9084000.0,9142000.0,8900000.0,8941000.0,5174.23891081,8536980.0,24.816732578609674,1,1.0,0.0,-0.015850302696752916,-0.015850302696752916,0.4480249753591377
2020-01-10,8940000.0,9250000.0,8750000.0,9233000.0,6980.82897357,8541160.0,27.28134372282944,1,1.0,0.0,0.03265853931327589,0.03265853931327589,0.46265681663023356
2020-01-11,9218000.0,9350000.0,9047000.0,9060000.0,4233.99262116,8549340.0,28.877611801264027,1,1.0,0.0,-0.018737138524856478,-0.018737138524856478,0.45398795176756374
2020-01-12,9066000.0,9250000.0,9014000.0,9213000.0,2412.74898932,8560200.0,29.61836292466821,1,1.0,0.0,0.016887417218543144,0.016887417218543144,0.4616546357212544
2020-01-13,9218000.0,9227000.0,9101000.0,9172000.0,1991.09310408,8579280.0,30.129490363121228,1,1.0,0.0,-0.004450233365896006,-0.004450233365896006,0.45960016485784716
2020-01-14,9179000.0,9859000.0,9162000.0,9716000.0,11554.39037004,8606840.0,30.69856092944249,1,1.0,0.0,0.05931094635848244,0.05931094635848244,0.48685948558208064
2020-01-15,9716000.0,9917000.0,9498000.0,9735000.0,8125.75207139,8633340.0,31.78865283431664,1,1.0,0.0,0.0019555372581310237,0.0019555372581310237,0.4878115574456109
2020-01-16,9735000.0,9855000.0,9561000.0,9785000.0,4081.48265366,8655000.0,35.60799938405582,1,1.0,0.0,0.005136106831022058,0.005136106831022058,0.4903170097180588
2020-01-17,9789000.0,10216000.0,9719000.0,9992000.0,8319.12836052,8681360.0,39.8622476964272,1,1.0,0.0,0.02115482881962194,0.02115482881962194,0.5006895821259932
2020-01-18,9997000.0,10167000.0,9900000.0,10085000.0,3865.42130063,8702320.0,44.116496008798585,1,1.0,0.0,0.00930744595676547,0.00930744595676547,0.5053497233527464
2020-01-19,10085000.0,10484000.0,9734000.0,9887000.0,8567.01218693,8723300.0,48.61794331073399,1,1.0,0.0,-0.01963311849281113,-0.01963311849281113,0.49542813235385263
2020-01-20,9886000.0,9951000.0,9775000.0,9851000.0,3320.61609519,8747720.0,52.73421417428033,1,1.0,0.0,-0.003641144937797103,-0.003641144937797103,0.49362420671769014
2020-01-21,9856000.0,10014000.0,9800000.0,9958000.0,2842.75512757,8775180.0,54.323292405849585,1,1.0,0.0,0.01086184143741753,0.01086184143741753,0.4989858745807287
2020-01-22,9960000.0,10091000.0,9845000.0,9922000.0,2972.58459218,8801480.0,54.94263149999061,1,1.0,0.0,-0.003615183771841779,-0.003615183771841779,0.49718194894456613
2020-01-23,9922000.0,9930000.0,9623000.0,9750000.0,3630.5273721,8826180.0,55.876214765562686,1,1.0,0.0,-0.017335214674460753,-0.017335214674460753,0.4885631931273453
2020-01-24,9750000.0,9885000.0,9631000.0,9813000.0,2941.43472294,8848740.0,57.3288642829125,1,1.0,0.0,0.0064615384615385185,0.0064615384615385185,0.4917200629906297
2020-01-25,9816000.0,9816000.0,9669000.0,9745000.0,1443.81660204,8867380.0,58.55093246682026,1,1.0,0.0,-0.006929583205951273,-0.006929583205951273,0.48831264790010054
2020-01-26,9745000.0,9986000.0,9700000.0,9966000.0,2221.71968044,8891020.0,60.62412983804003,1,1.0,0.0,0.02267829656233955,0.02267829656233955,0.49938674694432034
2020-01-27,9966000.0,10277000.0,9948000.0,10132000.0,4801.26130294,8917520.0,62.80223406657914,1,1.0,0.0,0.01665663255067229,0.01665663255067229,0.5077048484888474
2020-01-28,10128000.0,10601000.0,10127000.0,10570000.0,6620.77416871,8955340.0,63.426072898395475,1,1.0,0.0,0.04322937228582702,0.04322937228582702,0.5296526103954913
2020-01-29,10570000.0,10780000.0,10500000.0,10670000.0,5305.29886421,8998000.0,64.13679657711141,1,1.0,0.0,0.009460737937559083,0.009460737937559083,0.5346635149403871
2020-01-30,10670000.0,10882000.0,10520000.0,10779000.0,5029.07029051,9043780.0,63.9192658671081,1,1.0,0.0,0.010215557638238115,0.010215557638238115,0.5401254008943236
2020-01-31,10778000.0,10841000.0,10642000.0,10781000.0,3618.06000067,9090660.0,62.62257726403353,1,1.0,0.0,0.00018554596901387832,0.00018554596901387832,0.5402256189852216
2020-02-01,10781000.0,10918000.0,10770000.0,10820000.0,2886.0973791,9137260.0,61.438232004115754,1,1.0,0.0,0.003617475187830399,0.003617475187830399,0.542179871757731
2020-02-02,10820000.0,10887000.0,10680000.0,10765000.0,3318.26175912,9187020.0,60.81888270138087,1,1.0,0.0,-0.005083179297597051,-0.005083179297597051,0.5394238742580383
2020-02-03,10765000.0,10975000.0,10715000.0,10750000.0,3683.40186368,9235640.0,60.52934317587808,1,1.0,0.0,-0.0013934045517881577,-0.0013934045517881577,0.538672238576304
2020-02-04,10750000.0,10790000.0,10504000.0,10635000.0,4273.50735062,9287340.0,59.28818492424328,1,1.0,0.0,-0.010697674418604697,-0.010697674418604697,0.5329096983496737
2020-02-05,10636000.0,11116000.0,10589000.0,11054000.0,5644.68431028,9353580.0,58.813626737555246,1,1.0,0.0,0.03939821344616834,0.03939821344616834,0.5539053883927874
2020-02-06,11068000.0,11410000.0,10905000.0,11264000.0,5742.27238319,9409540.0,60.38222918027974,1,1.0,0.0,0.018997647910258708,0.018997647910258708,0.5644282879370687
2020-02-07,11269000.0,11610000.0,11256000.0,11490000.0,4139.85704717,9472780.0,61.51816038864282,1,1.0,0.0,0.020063920454545414,0.020063920454545414,0.5757529322085333
2020-02-08,11490000.0,11600000.0,11257000.0,11568000.0,4372.50942089,9537380.0,62.80775476449581,1,1.0,0.0,0.006788511749347359,0.006788511749347359,0.5796614377535522
2020-02-09,11568000.0,11863000.0,11567000.0,11821000.0,4936.95291749,9607900.0,63.73195665710825,1,1.0,0.0,0.021870677731673505,0.021870677731673505,0.5923390262521386
2020-02-10,11821000.0,11864000.0,11392000.0,11520000.0,5213.48423455,9664520.0,63.16515939770874,1,1.0,0.0,-0.02546315878521277,-0.02546315878521277,0.5772562035720021
2020-02-11,11520000.0,11950000.0,11269000.0,11819000.0,6034.79122331,9730500.0,62.00704182389755,1,1.0,0.0,0.025954861111111116,0.025954861111111116,0.5922388081612407
2020-02-12,11820000.0,11956000.0,11761000.0,11793000.0,6619.13819041,9796960.0,60.37078440158958,1,1.0,0.0,-0.0021998477028513097,-0.0021998477028513097,0.5909359729795678
2020-02-13,11793000.0,12044000.0,11580000.0,11793000.0,9190.66395973,9865420.0,57.76612293345985,1,1.0,0.0,0.0,0.0,0.5909359729795678
2020-02-14,11793000.0,11899000.0,11717000.0,11845000.0,4420.81384236,9934900.0,55.62232449805287,1,1.0,0.0,0.0044093954040531624,0.0044093954040531624,0.5935416433429136
2020-02-15,11857000.0,11889000.0,11400000.0,11503000.0,4844.00618252,9997260.0,52.01136867385845,1,1.0,0.0,-0.02887294216969183,-0.02887294216969183,0.5764043497993698
2020-02-16,11513000.0,11766000.0,11320000.0,11659000.0,5377.24392055,10061800.0,48.43903765274259,1,1.0,0.0,0.01356167956185339,0.01356167956185339,0.5842213608894073
2020-02-17,11659000.0,11691000.0,11136000.0,11438000.0,5888.97179664,10120840.0,43.964236435859924,1,1.0,0.0,-0.01895531349172308,-0.01895531349172308,0.5731472618451875
2020-02-18,11438000.0,11900000.0,11308000.0,11838000.0,5450.8758839,10190780.0,42.066524279547096,1,1.0,0.0,0.03497114880223817,0.03497114880223817,0.5931908800247709
2020-02-19,11837000.0,11973000.0,11350000.0,11415000.0,5713.59402305,10252840.0,39.01695323655501,1,1.0,0.0,-0.035732387227572215,-0.035732387227572215,0.5719947537998615
2020-02-20,11419000.0,11580000.0,11350000.0,11520000.0,6303.71044042,10317240.0,34.35418240151696,1,1.0,0.0,0.009198423127463773,0.009198423127463773,0.5772562035720021
2020-02-21,11532000.0,11620000.0,11454000.0,11498000.0,4249.29863364,10386460.0,30.189611315689415,1,1.0,0.0,-0.0019097222222221877,-0.0019097222222221877,0.5761538045721251
2020-02-22,11498000.0,11529000.0,11395000.0,11496000.0,1836.08707185,10446900.0,26.212613354701315,1,1.0,0.0,-0.00017394329448594537,-0.00017394329448594537,0.5760535864812272
2020-02-23,11495000.0,11831000.0,11482000.0,11753000.0,3288.45979643,10512320.0,21.994173584114304,1,1.0,0.0,0.022355601948503834,0.022355601948503834,0.5889316111616095
2020-02-24,11753000.0,11840000.0,11555000.0,11633000.0,3115.02855796,10575900.0,18.302334999938264,1,1.0,0.0,-0.0102101591083128,-0.0102101591083128,0.5829185257077345
2020-02-25,11635000.0,11639000.0,11280000.0,11330000.0,3895.25756826,10625180.0,16.468559226794817,1,1.0,0.0,-0.026046591592882362,-0.026046591592882362,0.5677354849367
2020-02-26,11330000.0,11408000.0,10628000.0,10741000.0,7477.71264507,10652040.0,16.487399251382904,1,1.0,0.0,-0.051985878199470426,-0.051985878199470426,0.5382212571672634
2020-02-27,10742000.0,10888000.0,10313000.0,10699000.0,6437.73425905,10684320.0,17.936129105974555,1,1.0,0.0,-0.0039102504422307005,-0.0039102504422307005,0.5361166772584072
2020-02-28,10696000.0,10840000.0,10306000.0,10575000.0,5181.61535688,10717000.0,19.394838733002167,0,1.0,0.0,-0.01158986821198238,-0.01158986821198238,0.5299031556227364
2020-02-29,10575000.0,10631000.0,10371000.0,10374000.0,2145.36310753,10739820.0,21.692883074696145,0,0.0,-1.0,-0.019007092198581543,-0.002,0.5288433493114909
