timestamp,Open,High,Low,Close,Volume,EMA30,Turtle_High,signal,position,position_change,daily_price_return,returns,cumulative
2019-06-04,9999000.0,10017000.0,9230000.0,9486000.0,13615.31195031,9179466.902880993,10815000.0,1,1.0,0.0,-0.0513051305130513,-0.0513051305130513,1.269573111818748
2019-06-05,9487000.0,9826000.0,9326000.0,9583000.0,11685.99256793,9205501.29624351,10815000.0,1,1.0,0.0,0.010225595614590022,0.010225595614590022,1.2825552530633633
2019-06-06,9583000.0,9644000.0,9172000.0,9495000.0,6689.69736357,9224178.631969735,10815000.0,1,1.0,0.0,-0.009182928101847065,-0.009182928101847065,1.2707776403878361
2019-06-07,9495000.0,9830000.0,9388000.0,9749000.0,7875.53016935,9258038.075068463,10815000.0,1,1.0,0.0,0.02675092153765135,0.02675092153765135,1.3047721133376529
2019-06-08,9751000.0,9825000.0,9601000.0,9733000.0,4779.91352376,9288680.779902756,10815000.0,1,1.0,0.0,-0.0016411939686121757,-0.0016411939686121757,1.3026307292148298
2019-06-09,9745000.0,9784000.0,9381000.0,9474000.0,5372.7306867,9300636.858618708,10815000.0,1,1.0,0.0,-0.02661050035960133,-0.02661050035960133,1.2679670737266309
2019-06-10,9477000.0,9789000.0,9284000.0,9731000.0,6749.56912781,9328402.222578792,10815000.0,1,1.0,0.0,0.02712687354865939,0.02712687354865939,1.3023630561994768
2019-06-11,9732000.0,9789000.0,9470000.0,9587000.0,5510.10969543,9345085.950154355,10815000.0,1,1.0,0.0,-0.014798068030007161,-0.014798068030007161,1.2830905990940689
2019-06-12,9587000.0,9869000.0,9505000.0,9803000.0,7049.16366521,9374628.79207988,10815000.0,1,1.0,0.0,0.02253051006571405,0.02253051006571405,1.3119992847521809
2019-06-13,9803000.0,10028000.0,9705000.0,9935000.0,5739.21112792,9410781.773236018,10815000.0,1,1.0,0.0,0.013465265734979193,0.013465265734979193,1.3296657037654716
2019-06-14,9935000.0,10514000.0,9859000.0,10462000.0,8254.26870027,9478602.303994985,10815000.0,1,1.0,0.0,0.05304479114242566,0.05304479114242566,1.4001975433109575
2019-06-15,10462000.0,10600000.0,10311000.0,10528000.0,6509.17413273,9546305.3811566,10815000.0,1,1.0,0.0,0.006308545211240579,0.006308545211240579,1.4090307528176027
2019-06-16,10523000.0,11150000.0,10451000.0,10710000.0,12029.90223717,9621382.453340044,10815000.0,1,1.0,0.0,0.017287234042553168,0.017287234042553168,1.4333889972147156
2019-06-17,10710000.0,11187000.0,10694000.0,11055000.0,8591.80232045,9713873.907963268,11150000.0,1,1.0,0.0,0.03221288515406173,0.03221288515406173,1.4795625923630888
2019-06-18,11055000.0,11100000.0,10750000.0,10902000.0,7165.30905941,9790527.204223702,11187000.0,1,1.0,0.0,-0.013839891451831732,-0.013839891451831732,1.4590856066885929
2019-06-19,10901000.0,11100000.0,10845000.0,11063000.0,5153.06082226,9872622.223306045,11187000.0,1,1.0,0.0,0.014767932489451407,0.014767932489451407,1.4806332844245003
2019-06-20,11064000.0,11421000.0,10931000.0,11349000.0,8734.01302562,9967872.40244759,11187000.0,1,1.0,0.0,0.02585193889541726,0.02585193889541726,1.5189105256199633
2019-06-21,11350000.0,12000000.0,11338000.0,11994000.0,10040.27928899,10098590.311967101,11421000.0,1,1.0,0.0,0.05683320116309809,0.05683320116309809,1.6052350730712697
2019-06-22,11994000.0,13043000.0,11818000.0,12398000.0,24086.22072139,10246939.324098255,12000000.0,1,1.0,0.0,0.033683508420877084,0.033683508420877084,1.659305022172553
2019-06-23,12398000.0,13036000.0,12200000.0,12681000.0,10604.85648318,10403975.496737078,13043000.0,1,1.0,0.0,0.022826262300370992,0.022826262300370992,1.6971807538449866
2019-06-24,12681000.0,12980000.0,12456000.0,12891000.0,8410.98247577,10564428.690495977,13043000.0,1,1.0,0.0,0.016560208185474323,0.016560208185474323,1.7252864204570397
2019-06-25,12896000.0,13999000.0,12850000.0,13941000.0,15996.640205,10782272.00078656,13043000.0,1,1.0,0.0,0.08145217593669996,0.08145217593669996,1.8658147535173057
2019-06-26,13942000.0,16840000.0,13858000.0,15854000.0,49346.44063007,11109480.25880033,13999000.0,1,1.0,0.0,0.13722114625923543,0.13722114625923543,2.121843992702343
2019-06-27,15854000.0,16451000.0,13088000.0,14028000.0,53630.66520719,11297771.85500676,16840000.0,1,1.0,0.0,-0.11517598082502833,-0.11517598082502833,1.8774585296851565
2019-06-28,14021000.0,15400000.0,13597000.0,15307000.0,34255.78282605,11556431.735328905,16840000.0,1,1.0,0.0,0.09117479327060174,0.09117479327060174,2.0486354230033283
2019-06-29,15306000.0,15446000.0,14246000.0,14576000.0,20528.56039002,11751242.59111414,16840000.0,1,1.0,0.0,-0.04775592866009015,-0.04775592866009015,1.9508009358918479
2019-06-30,14576000.0,14823000.0,13501000.0,13598000.0,15823.17086473,11870388.230397098,16840000.0,1,1.0,0.0,-0.06709659714599336,-0.06709659714599336,1.8199088313842857
2019-07-01,13599000.0,13846000.0,12330000.0,13026000.0,25148.22954355,11944943.828435997,16840000.0,1,1.0,0.0,-0.042065009560229405,-0.042065009560229405,1.7433543489933598
2019-07-02,13027000.0,13352000.0,11850000.0,13205000.0,33653.85372014,12026237.774988513,16840000.0,1,1.0,0.0,0.01374174727468147,0.01374174727468147,1.7673110838674435
2019-07-03,13205000.0,14450000.0,13205000.0,14419000.0,29701.05312366,12180609.531440867,16840000.0,1,1.0,0.0,0.09193487315410831,0.09193487315410831,1.9297886041866466
2019-07-04,14424000.0,14543000.0,13446000.0,13535000.0,17777.00140039,12267989.56167049,16840000.0,1,1.0,0.0,-0.06130799639364726,-0.06130799639364726,1.8114771314006701
2019-07-05,13535000.0,13790000.0,13100000.0,13367000.0,15604.87414517,12338893.460917557,16840000.0,1,1.0,0.0,-0.01241226449944588,-0.01241226449944588,1.7889925981110275
2019-07-06,13352000.0,13980000.0,13337000.0,13607000.0,11029.65693401,12420706.78601965,16840000.0,1,1.0,0.0,0.017954664472207726,0.017954664472207726,1.8211133599533742
2019-07-07,13608000.0,13777000.0,13402000.0,13652000.0,6112.29934939,12500145.05788935,16840000.0,1,1.0,0.0,0.0033071213346071993,0.0033071213346071993,1.8271360027988142
2019-07-08,13658000.0,14712000.0,13504000.0,14570000.0,13219.12416828,12633684.086412618,16840000.0,1,1.0,0.0,0.06724289481394674,0.06724289481394674,1.94999791684579
2019-07-09,14569000.0,15167000.0,14449000.0,14940000.0,18409.06927592,12782478.661482774,16840000.0,1,1.0,0.0,0.02539464653397383,0.02539464653397383,1.999517424686074
2019-07-10,14940000.0,15537000.0,14010000.0,14595000.0,29004.84701858,12899415.522032272,16840000.0,1,1.0,0.0,-0.0230923694779116,-0.0230923694779116,1.953343829537701
2019-07-11,14594000.0,14662000.0,13488000.0,13770000.0,25449.01584899,12955582.262546321,16840000.0,1,1.0,0.0,-0.056526207605344325,-0.056526207605344325,1.8429287107046346
2019-07-12,13770000.0,14300000.0,13240000.0,14199000.0,17827.61270592,13035802.761736881,16840000.0,1,1.0,0.0,0.03115468409586053,0.03115468409586053,1.900344572497829
2019-07-13,14194000.0,14266000.0,13373000.0,13810000.0,10525.64945175,13085750.970657082,16840000.0,1,1.0,0.0,-0.027396295513768543,-0.027396295513768543,1.8482821710116923
2019-07-14,13810000.0,13857000.0,12393000.0,12425000.0,18601.5880795,13043121.87577598,16840000.0,0,1.0,0.0,-0.10028964518464878,-0.10028964518464878,1.6629186078798175
2019-07-15,12425000.0,13440000.0,11858000.0,13166000.0,23622.08610276,13051049.49669366,16840000.0,1,0.0,-1.0,0.05963782696177056,-0.002,1.6595927706640579
2019-07-16,13162000.0,13388000.0,11325000.0,11448000.0,25524.42453999,12947626.948519874,16840000.0,0,1.0,1.0,-0.13048761962631017,-0.13248761962631017,1.439717274929744
2019-07-17,11448000.0,11993000.0,10880000.0,11648000.0,29435.3111246,12863780.048615368,16451000.0,0,0.0,-1.0,0.01747030048916831,-0.002,1.4368378403798845
2019-07-18,11642000.0,12800000.0,11082000.0,12659000.0,30361.56543744,12850568.432575667,15537000.0,0,0.0,0.0,0.08679601648351642,0.0,1.4368378403798845
2019-07-19,12656000.0,12805000.0,12210000.0,12549000.0,16966.26425103,12831112.40466756,15537000.0,0,0.0,0.0,-0.00868946994233355,0.0,1.4368378403798845
2019-07-20,12549000.0,13090000.0,12410000.0,12780000.0,12766.06610129,12827814.83017288,15537000.0,0,0.0,0.0,0.018407841262251923,0.0,1.4368378403798845
2019-07-21,12780000.0,12843000.0,12300000.0,12565000.0,7503.34531353,12810859.034677858,15537000.0,0,0.0,0.0,-0.016823161189358338,0.0,1.4368378403798845
2019-07-22,12565000.0,12683000.0,12101000.0,12310000.0,7619.39808956,12778545.54856961,15537000.0,0,0.0,0.0,-0.020294468762435347,0.0,1.4368378403798845
2019-07-23,12311000.0,12337000.0,11770000.0,11797000.0,9196.95112987,12715220.029307054,15537000.0,0,0.0,0.0,-0.04167343623070674,0.0,1.4368378403798845
2019-07-24,11797000.0,11811000.0,11327000.0,11611000.0,8792.82200225,12643980.027416276,15537000.0,0,0.0,0.0,-0.015766720352632047,0.0,1.4368378403798845
2019-07-25,11611000.0,12103000.0,11556000.0,11743000.0,7073.00169757,12585852.283712,15537000.0,0,0.0,0.0,0.011368529842390895,0.0,1.4368378403798845
2019-07-26,11738000.0,11738000.0,11456000.0,11680000.0,5539.77501847,12527410.200891871,15537000.0,0,0.0,0.0,-0.005364898237247728,0.0,1.4368378403798845
2019-07-27,11680000.0,12011000.0,11121000.0,11310000.0,8266.20538641,12448867.607285945,15537000.0,0,0.0,0.0,-0.03167808219178081,0.0,1.4368378403798845
2019-07-28,11306000.0,11417000.0,11000000.0,11310000.0,4658.22707119,12375392.277783627,15537000.0,0,0.0,0.0,0.0,0.0,1.4368378403798845
2019-07-29,11312000.0,11547000.0,11151000.0,11280000.0,4965.89960032,12304721.8082492,15537000.0,0,0.0,0.0,-0.0026525198938992522,0.0,1.4368378403798845
2019-07-30,11280000.0,11500000.0,11146000.0,11323000.0,4773.20645331,12241384.917394413,15537000.0,0,0.0,0.0,0.003812056737588554,0.0,1.4368378403798845
2019-07-31,11323000.0,11960000.0,11300000.0,11957000.0,8042.51654364,12223037.503368968,14662000.0,0,0.0,0.0,0.05599222820807204,0.0,1.4368378403798845
2019-08-01,11956000.0,12412000.0,11682000.0,12317000.0,7300.30830386,12229099.59992581,14300000.0,1,0.0,0.0,0.030107886593627065,0.0,1.4368378403798845
2019-08-02,12317000.0,12768000.0,12213000.0,12563000.0,9548.01565542,12250641.56122092,14266000.0,1,1.0,1.0,0.019972395875619053,0.01797239587561905,1.4626612588562613
2019-08-03,12563000.0,12883000.0,12523000.0,12773000.0,7491.78097596,12284342.10565828,13857000.0,1,1.0,0.0,0.01671575260686131,0.01671575260686131,1.487110742606943
2019-08-04,12772000.0,13036000.0,12475000.0,12958000.0,8484.58320479,12327803.90529323,13440000.0,1,1.0,0.0,0.01448367650512794,0.01448367650512794,1.5086495735301626
2019-08-05,12958000.0,14213000.0,12948000.0,14181000.0,18719.86010936,12447364.94366141,13388000.0,1,1.0,0.0,0.09438184905077951,0.09438184905077951,1.6510387098496093
2019-08-06,14181000.0,14570000.0,13455000.0,13782000.0,22453.01941633,12533470.431167128,14213000.0,1,1.0,0.0,-0.02813623862915171,-0.02813623862915171,1.6045846907233139
2019-08-07,13782000.0,14408000.0,13570000.0,14219000.0,16557.39288205,12642214.274317635,14570000.0,1,1.0,0.0,0.03170802496009295,0.03170802496009295,1.6554629021473517
2019-08-08,14197000.0,14310000.0,13841000.0,14241000.0,9231.75268362,12745361.740490692,14570000.0,1,1.0,0.0,0.001547225543287123,0.001547225543287123,1.6580242766355182
2019-08-09,14250000.0,14315000.0,13980000.0,14248000.0,7624.83526974,12842306.144330002,14570000.0,1,1.0,0.0,0.0004915385155537244,0.0004915385155537244,1.6588392594272077
2019-08-10,14246000.0,14331000.0,13582000.0,13699000.0,8664.21798351,12897576.71566355,14570000.0,1,1.0,0.0,-0.03853172375070191,-0.03853172375070191,1.5949213233361397
2019-08-11,13698000.0,13918000.0,13434000.0,13876000.0,5737.5360073,12960700.798523968,14570000.0,1,1.0,0.0,0.012920651142419137,0.012920651142419137,1.6155287453545715
2019-08-12,13876000.0,13893000.0,13535000.0,13696000.0,3581.48838483,13008139.456683712,14570000.0,1,1.0,0.0,-0.01297203805131164,-0.01297203805131164,1.5945720449968441
2019-08-13,13696000.0,13745000.0,13012000.0,13147000.0,7466.96099317,13017098.201413797,14570000.0,1,1.0,0.0,-0.04008469626168221,-0.04008469626168221,1.5306541089057761
2019-08-14,13147000.0,13152000.0,12109000.0,12202000.0,13208.81054594,12964511.220677424,14570000.0,0,1.0,0.0,-0.07187951623944622,-0.07187951623944622,1.4206314320277083
2019-08-15,12200000.0,12770000.0,11535000.0,12619000.0,20920.03379127,12942220.174182106,14570000.0,0,0.0,-1.0,0.03417472545484346,-0.002,1.4177901691636527
2019-08-16,12620000.0,12847000.0,11930000.0,12575000.0,17519.15336984,12918528.550041325,14570000.0,0,0.0,0.0,-0.003486805610587229,0.0,1.4177901691636527
2019-08-17,12575000.0,12722000.0,12201000.0,12424000.0,6445.93547673,12886623.482296724,14570000.0,0,0.0,0.0,-0.012007952286282264,0.0,1.4177901691636527
2019-08-18,12422000.0,12729000.0,12230000.0,12509000.0,6357.87368969,12862260.676987259,14570000.0,0,0.0,0.0,0.0068415969092079365,0.0,1.4177901691636527
2019-08-19,12512000.0,13191000.0,12413000.0,13165000.0,10273.77158288,12881792.246213887,14570000.0,1,0.0,0.0,0.05244224158605815,0.0,1.4177901691636527
2019-08-20,13166000.0,13211000.0,12746000.0,12952000.0,8459.48670027,12886321.778716216,14570000.0,1,1.0,1.0,-0.016179263197873106,-0.018179263197873108,1.3920157885190696
2019-08-21,12959000.0,13014000.0,12011000.0,12293000.0,11402.28623537,12848042.954282911,14570000.0,0,1.0,0.0,-0.050880172946263125,-0.050880172946263125,1.3211897844552905
2019-08-22,12293000.0,12383000.0,11870000.0,12210000.0,9088.12379505,12806878.892716274,14570000.0,0,0.0,-1.0,-0.006751809973155498,-0.002,1.31854740488638
2019-08-23,12210000.0,12523000.0,12138000.0,12443000.0,6873.32738549,12783402.835121676,14570000.0,0,0.0,0.0,0.01908271908271919,0.0,1.31854740488638
2019-08-24,12454000.0,12470000.0,11985000.0,12201000.0,4726.72264489,12745828.458662216,14570000.0,0,0.0,0.0,-0.01944868600819738,0.0,1.31854740488638
2019-08-25,12201000.0,12410000.0,12000000.0,12218000.0,4711.94391647,12711775.009716267,14570000.0,0,0.0,0.0,0.0013933284157037207,0.0,1.31854740488638
2019-08-26,12218000.0,12680000.0,12209000.0,12421000.0,7128.12167165,12693015.331670055,14570000.0,0,0.0,0.0,0.01661483057783597,0.0,1.31854740488638
2019-08-27,12415000.0,12444000.0,12088000.0,12208000.0,3899.29018809,12661724.019949406,14408000.0,0,0.0,0.0,-0.01714837774736333,0.0,1.31854740488638
2019-08-28,12208000.0,12319000.0,11684000.0,11787000.0,6489.41656104,12605290.212210735,14331000.0,0,0.0,0.0,-0.034485583224115324,0.0,1.31854740488638
2019-08-29,11787000.0,11788000.0,11380000.0,11525000.0,6298.06439684,12535594.069487462,14331000.0,0,0.0,0.0,-0.022227878170866244,0.0,1.31854740488638
2019-08-30,11525000.0,11768000.0,11384000.0,11632000.0,4350.76365002,12477297.677907627,14331000.0,0,0.0,0.0,0.009284164859002075,0.0,1.31854740488638
2019-08-31,11643000.0,11718000.0,11500000.0,11612000.0,2750.65389976,12421472.021268427,13918000.0,0,0.0,0.0,-0.0017193947730398396,0.0,1.31854740488638
2019-09-01,11612000.0,11860000.0,11544000.0,11768000.0,2564.52409767,12379312.536025304,13893000.0,0,0.0,0.0,0.013434378229417954,0.0,1.31854740488638
2019-09-02,11768000.0,12545000.0,11726000.0,12435000.0,6302.83112041,12382905.275636576,13745000.0,1,0.0,0.0,0.05667912984364376,0.0,1.31854740488638
2019-09-03,12435000.0,12959000.0,12310000.0,12703000.0,9806.45336225,12403556.548176153,13211000.0,1,1.0,1.0,0.02155207076799348,0.01955207076799348,1.3443277370576725
2019-09-04,12722000.0,12900000.0,12438000.0,12641000.0,6669.27583971,12418875.480551885,13211000.0,1,1.0,0.0,-0.004880736833818733,-0.004880736833818733,1.337766427154691
2019-09-05,12636000.0,12752000.0,12533000.0,12644000.0,3920.57195261,12433399.643096926,13211000.0,1,1.0,0.0,0.00023732299659839917,0.00023732299659839917,1.3380839098919322
2019-09-06,12644000.0,13014000.0,12306000.0,12341000.0,8927.34060442,12427438.37580035,13211000.0,0,1.0,0.0,-0.023963935463460984,-0.023963935463460984,1.3060181534305864
2019-09-07,12340000.0,12588000.0,12335000.0,12473000.0,3300.44318828,12430377.835426135,13211000.0,1,0.0,-1.0,0.01069605380439187,-0.002,1.3034061171237252
2019-09-08,12475000.0,12579000.0,12271000.0,12370000.0,2998.75719124,12426482.491205094,13211000.0,0,1.0,1.0,-0.00825783692776394,-0.01025783692776394,1.29003598972362
2019-09-09,12370000.0,12480000.0,12010000.0,12278000.0,5421.69210394,12416902.975643475,13211000.0,0,0.0,-1.0,-0.00743734842360555,-0.002,1.2874559177441727
2019-09-10,12270000.0,12330000.0,11962000.0,12078000.0,3132.17632188,12395038.267537445,13014000.0,0,0.0,0.0,-0.016289297931259217,0.0,1.2874559177441727
2019-09-11,12073000.0,12255000.0,11858000.0,12162000.0,3747.82512087,12380003.540599547,13014000.0,0,0.0,0.0,0.00695479384003983,0.0,1.2874559177441727
2019-09-12,12163000.0,12466000.0,12038000.0,12427000.0,3436.84212336,12383035.570238287,13014000.0,1,0.0,0.0,0.021789179411281,0.0,1.2874559177441727
2019-09-13,12418000.0,12444000.0,12137000.0,12306000.0,2443.51292131,12378065.53344872,13014000.0,0,1.0,1.0,-0.009736863281564312,-0.011736863281564312,1.2723452236565684
2019-09-14,12306000.0,12330000.0,12147000.0,12253000.0,2424.39093154,12369996.789355256,13014000.0,0,0.0,-1.0,-0.004306842190801241,-0.002,1.2698005332092552
2019-09-15,12258000.0,12290000.0,12150000.0,12169000.0,2032.31464177,12357029.254558142,13014000.0,0,0.0,0.0,-0.006855463968007847,0.0,1.2698005332092552
2019-09-16,12176000.0,12251000.0,11953000.0,12133000.0,3908.91952001,12342575.75426407,13014000.0,0,0.0,0.0,-0.0029583367573342567,0.0,1.2698005332092552
2019-09-17,12133000.0,12136000.0,12001000.0,12061000.0,4203.17884704,12324409.576569613,13014000.0,0,0.0,0.0,-0.005934228962334087,0.0,1.2698005332092552
2019-09-18,12060000.0,12154000.0,12010000.0,12050000.0,3927.0798215,12306705.732919961,13014000.0,0,0.0,0.0,-0.0009120305115661864,0.0,1.2698005332092552
2019-09-19,12049000.0,12250000.0,11556000.0,12180000.0,6904.491687,12298531.169505771,13014000.0,0,0.0,0.0,0.010788381742738551,0.0,1.2698005332092552
2019-09-20,12175000.0,12222000.0,12002000.0,12074000.0,3081.28623456,12284045.287602173,13014000.0,0,0.0,0.0,-0.008702791461412174,0.0,1.2698005332092552
2019-09-21,12074000.0,12080000.0,11808000.0,11891000.0,2493.56516351,12258687.527111711,13014000.0,0,0.0,0.0,-0.015156534702666868,0.0,1.2698005332092552
2019-09-22,11891000.0,11980000.0,11733000.0,11936000.0,3173.26096381,12237868.976975473,13014000.0,0,0.0,0.0,0.0037843747371961722,0.0,1.2698005332092552
2019-09-23,11943000.0,11960000.0,11490000.0,11545000.0,4597.23259343,12193167.752654474,13014000.0,0,0.0,0.0,-0.032758042895442374,0.0,1.2698005332092552
2019-09-24,11545000.0,11668000.0,9800000.0,10194000.0,12189.27183059,12064189.18796709,13014000.0,0,0.0,0.0,-0.11702035513209186,0.0,1.2698005332092552
2019-09-25,10221000.0,10587000.0,9811000.0,10143000.0,9974.20045584,11940241.498420827,13014000.0,0,0.0,0.0,-0.005002942907592733,0.0,1.2698005332092552
2019-09-26,10146000.0,10200000.0,9375000.0,9700000.0,10322.36470948,11795709.78884529,13014000.0,0,0.0,0.0,-0.04367544119096911,0.0,1.2698005332092552
2019-09-27,9700000.0,9914000.0,9431000.0,9833000.0,5463.77470047,11669083.350855272,12588000.0,0,0.0,0.0,0.013711340206185474,0.0,1.2698005332092552
2019-09-28,9833000.0,9972000.0,9633000.0,9874000.0,3868.14817646,11553271.521767836,12579000.0,0,0.0,0.0,0.0041696328689107,0.0,1.2698005332092552
2019-09-29,9875000.0,9907000.0,9543000.0,9670000.0,2898.38841753,11431770.133266687,12480000.0,0,0.0,0.0,-0.020660320032408364,0.0,1.2698005332092552
2019-09-30,9672000.0,9984000.0,9268000.0,9945000.0,8157.17697332,11335849.479507547,12466000.0,0,0.0,0.0,0.028438469493278218,0.0,1.2698005332092552
2019-10-01,9945000.0,10234000.0,9797000.0,9987000.0,6643.78675421,11248826.932442544,12466000.0,0,0.0,0.0,0.004223227752639502,0.0,1.2698005332092552
2019-10-02,9987000.0,10092000.0,9812000.0,10077000.0,3695.09916577,11173225.194865607,12466000.0,0,0.0,0.0,0.009011715229798822,0.0,1.2698005332092552
2019-10-03,10089000.0,10130000.0,9786000.0,9937000.0,3518.31758295,11093468.730680728,12444000.0,0,0.0,0.0,-0.013893023717376218,0.0,1.2698005332092552
2019-10-04,9932000.0,9942000.0,9663000.0,9755000.0,3338.16773592,11007115.909346487,12330000.0,0,0.0,0.0,-0.018315386937707512,0.0,1.2698005332092552
2019-10-05,9755000.0,9791000.0,9570000.0,9720000.0,2297.85517253,10924076.173259618,12290000.0,0,0.0,0.0,-0.0035879036391593955,0.0,1.2698005332092552
2019-10-06,9720000.0,9754000.0,9370000.0,9443000.0,3160.75687312,10828522.871758997,12251000.0,0,0.0,0.0,-0.028497942386831232,0.0,1.2698005332092552
2019-10-07,9441000.0,9893000.0,9295000.0,9749000.0,6586.42261914,10758876.23487132,12250000.0,0,0.0,0.0,0.03240495605210203,0.0,1.2698005332092552
2019-10-08,9748000.0,9928000.0,9661000.0,9728000.0,3877.77878012,10692368.090686074,12250000.0,0,0.0,0.0,-0.0021540670838035014,0.0,1.2698005332092552
2019-10-09,9729000.0,10300000.0,9670000.0,10182000.0,5787.8182771,10659441.117093425,12250000.0,0,0.0,0.0,0.04666940789473695,0.0,1.2698005332092552
2019-10-10,10182000.0,10305000.0,10020000.0,10167000.0,4579.45123586,10627670.722442238,12222000.0,0,0.0,0.0,-0.0014731879787860391,0.0,1.2698005332092552
2019-10-11,10167000.0,10443000.0,9803000.0,9814000.0,6349.28685378,10575175.837123385,12080000.0,0,0.0,0.0,-0.03472017310907838,0.0,1.2698005332092552
2019-10-12,9813000.0,9978000.0,9805000.0,9867000.0,1870.88197695,10529487.073438006,11980000.0,0,0.0,0.0,0.0054004483391074665,0.0,1.2698005332092552
2019-10-13,9879000.0,9997000.0,9723000.0,9807000.0,2289.99944652,10482875.004183942,11960000.0,0,0.0,0.0,-0.0060808756460930535,0.0,1.2698005332092552
2019-10-14,9804000.0,9907000.0,9735000.0,9871000.0,2561.96675963,10443399.197462399,11668000.0,0,0.0,0.0,0.006525950851432594,0.0,1.2698005332092552
2019-10-15,9870000.0,9944000.0,9675000.0,9719000.0,2837.93058097,10396663.76536805,10587000.0,0,0.0,0.0,-0.015398642488096415,0.0,1.2698005332092552
2019-10-16,9715000.0,9733000.0,9441000.0,9525000.0,3148.02448435,10340427.393408822,10443000.0,0,0.0,0.0,-0.019960901327296998,0.0,1.2698005332092552
2019-10-17,9525000.0,9649000.0,9460000.0,9563000.0,2313.84172892,10290270.787382446,10443000.0,0,0.0,0.0,0.003989501312335886,0.0,1.2698005332092552
2019-10-18,9563000.0,9626000.0,9350000.0,9434000.0,2708.5521542,10235027.510777129,10443000.0,0,0.0,0.0,-0.013489490745581922,0.0,1.2698005332092552
2019-10-19,9428000.0,9560000.0,9360000.0,9437000.0,1841.45389053,10183541.86492054,10443000.0,0,0.0,0.0,0.00031799872800508666,0.0,1.2698005332092552
2019-10-20,9446000.0,9814000.0,9373000.0,9710000.0,2624.45985664,10152990.776861152,10443000.0,0,0.0,0.0,0.02892868496344181,0.0,1.2698005332092552
2019-10-21,9698000.0,9801000.0,9610000.0,9663000.0,2955.21784118,10121378.468676563,10443000.0,0,0.0,0.0,-0.004840370751802214,0.0,1.2698005332092552
2019-10-22,9663000.0,9774000.0,9451000.0,9470000.0,2690.5030671,10079354.051342592,10443000.0,0,0.0,0.0,-0.01997309324226426,0.0,1.2698005332092552
2019-10-23,9469000.0,9525000.0,8689000.0,8826000.0,7029.06223189,9998492.49964307,10443000.0,0,0.0,0.0,-0.06800422386483629,0.0,1.2698005332092552
2019-10-24,8826000.0,8872000.0,8630000.0,8743000.0,3195.99332726,9917492.983537067,10443000.0,0,0.0,0.0,-0.009404033537276257,0.0,1.2698005332092552
2019-10-25,8743000.0,10128000.0,8706000.0,10063000.0,9376.12602054,9926880.532986289,10443000.0,1,0.0,0.0,0.1509779251973007,0.0,1.2698005332092552
2019-10-26,10063000.0,11899000.0,10015000.0,10730000.0,24630.11773568,9978694.692148464,10443000.0,1,1.0,1.0,0.06628242074927959,0.06428242074927959,1.3514263853526722
2019-10-27,10727000.0,11275000.0,10551000.0,10975000.0,13557.94011661,10042972.453945337,11899000.0,1,1.0,0.0,0.022833178005591703,0.022833178005591703,1.382283744570883
2019-10-28,10975000.0,11377000.0,10719000.0,10736000.0,7680.15692763,10087683.90852951,11899000.0,1,1.0,0.0,-0.021776765375854268,-0.021776765375854268,1.3521820757825056
2019-10-29,10731000.0,11056000.0,10630000.0,10894000.0,5143.49786317,10139704.301527606,11899000.0,1,1.0,0.0,0.014716840536512565,0.014716840536512565,1.3720819237681272
2019-10-30,10903000.0,10915000.0,10501000.0,10682000.0,4599.59655203,10174691.120783892,11899000.0,1,1.0,0.0,-0.019460253350468193,-0.019460253350468193,1.3453808619140017
2019-10-31,10682000.0,10990000.0,10488000.0,10692000.0,5113.48198377,10208065.887184931,11899000.0,1,1.0,0.0,0.000936154278225132,0.000936154278225132,1.3466403459637248
2019-11-01,10698000.0,10857000.0,10604000.0,10805000.0,3200.02664451,10246577.765431065,11899000.0,1,1.0,0.0,0.010568649457538326,0.010568649457538326,1.3608725157255936
2019-11-02,10805000.0,10970000.0,10754000.0,10851000.0,2544.98218191,10285572.748306481,11899000.0,1,1.0,0.0,0.004257288292457195,0.004257288292457195,1.366666142354319
2019-11-03,10851000.0,10943000.0,10660000.0,10765000.0,2156.98902181,10316503.538738322,11899000.0,1,1.0,0.0,-0.007925536816883239,-0.007925536816883239,1.355834579526702
2019-11-04,10765000.0,10996000.0,10645000.0,10846000.0,3242.36581783,10350664.600755205,11899000.0,1,1.0,0.0,0.007524384579656207,0.007524384579656207,1.3660364003294574
2019-11-05,10846000.0,10918000.0,10674000.0,10752000.0,3398.668628,10376557.207158096,11899000.0,1,1.0,0.0,-0.008666789599852454,-0.008666789599852454,1.354197250262062
2019-11-06,10752000.0,10842000.0,10711000.0,10751000.0,2355.01125361,10400714.806696283,11899000.0,1,1.0,0.0,-9.300595238093123e-05,-9.300595238093123e-05,1.3540713018570898
2019-11-07,10752000.0,10795000.0,10546000.0,10668000.0,2897.74288014,10417959.012715878,11899000.0,1,1.0,0.0,-0.00772021207329554,-0.00772021207329554,1.3436175842443896
2019-11-08,10668000.0,10724000.0,10103000.0,10212000.0,4766.43183569,10404671.334476143,11899000.0,0,1.0,0.0,-0.042744656917885315,-0.042744656917885315,1.2861851115770253
2019-11-09,10213000.0,10319000.0,10172000.0,10248000.0,1786.85694212,10394563.506445425,11899000.0,0,0.0,-1.0,0.003525264394829586,-0.002,1.2836127413538712
2019-11-10,10248000.0,10589000.0,10160000.0,10496000.0,2837.97081756,10401107.796352172,11899000.0,1,0.0,0.0,0.024199843871975046,0.0,1.2836127413538712
