timestamp,Open,High,Low,Close,Volume,SMA30,MACD,MACD_Signal,signal,position,position_change,daily_price_return,returns,cumulative
2019-09-13,12418000.0,12444000.0,12137000.0,12306000.0,2443.51292131,12314000.0,-59086.49036156945,-87598.58831618658,1,1.0,0.0,-0.009736863281564312,-0.009736863281564312,1.8437880307005674
2019-09-14,12306000.0,12330000.0,12147000.0,12253000.0,2424.39093154,12301800.0,-58419.64402237907,-81762.79945742508,1,1.0,0.0,-0.004306842190801241,-0.004306842190801241,1.835847126619052
2019-09-15,12258000.0,12290000.0,12150000.0,12169000.0,2032.31464177,12288266.666666666,-63932.289836151525,-78196.69753317037,1,1.0,0.0,-0.006855463968007847,-0.006855463968007847,1.8232615427917442
2019-09-16,12176000.0,12251000.0,11953000.0,12133000.0,3908.91952001,12278566.666666666,-70394.53610236943,-76636.26524701019,1,1.0,0.0,-0.0029583367573342567,-0.0029583367573342567,1.8178677211514696
2019-09-17,12133000.0,12136000.0,12001000.0,12061000.0,4203.17884704,12263633.333333334,-80398.92236675695,-77388.79667095955,0,1.0,0.0,-0.005934228962334087,-0.005934228962334087,1.8070800778709202
2019-09-18,12060000.0,12154000.0,12010000.0,12050000.0,3927.0798215,12226466.666666666,-88198.3825754188,-79550.71385185141,0,0.0,-1.0,-0.0009120305115661864,-0.002,1.8034659177151784
2019-09-19,12049000.0,12250000.0,11556000.0,12180000.0,6904.491687,12200733.333333334,-82933.5906297788,-80227.2892074369,0,0.0,0.0,0.010788381742738551,0.0,1.8034659177151784
2019-09-20,12175000.0,12222000.0,12002000.0,12074000.0,3081.28623456,12193433.333333334,-86319.48194724321,-81445.72775539817,0,0.0,0.0,-0.008702791461412174,0.0,1.8034659177151784
2019-09-21,12074000.0,12080000.0,11808000.0,11891000.0,2493.56516351,12182800.0,-102586.83859827928,-85673.9499239744,0,0.0,0.0,-0.015156534702666868,0.0,1.8034659177151784
2019-09-22,11891000.0,11980000.0,11733000.0,11936000.0,3173.26096381,12165900.0,-110573.09422403947,-90653.77878398742,0,0.0,0.0,0.0037843747371961722,0.0,1.8034659177151784
2019-09-23,11943000.0,11960000.0,11490000.0,11545000.0,4597.23259343,12144033.333333334,-146760.9230564814,-101875.20763848622,0,0.0,0.0,-0.032758042895442374,0.0,1.8034659177151784
2019-09-24,11545000.0,11668000.0,9800000.0,10194000.0,12189.27183059,12076566.666666666,-281212.8012237083,-137742.72635553064,0,0.0,0.0,-0.11702035513209186,0.0,1.8034659177151784
2019-09-25,10221000.0,10587000.0,9811000.0,10143000.0,9974.20045584,12000633.333333334,-387416.2635914944,-187677.43380272342,0,0.0,0.0,-0.005002942907592733,0.0,1.8034659177151784
2019-09-26,10146000.0,10200000.0,9375000.0,9700000.0,10322.36470948,11917033.333333334,-501548.135662077,-250451.57417459413,0,0.0,0.0,-0.04367544119096911,0.0,1.8034659177151784
2019-09-27,9700000.0,9914000.0,9431000.0,9833000.0,5463.77470047,11851900.0,-574642.3586727958,-315289.73107423447,0,0.0,0.0,0.013711340206185474,0.0,1.8034659177151784
2019-09-28,9833000.0,9972000.0,9633000.0,9874000.0,3868.14817646,11796866.666666666,-622090.6261749491,-376649.9100943774,0,0.0,0.0,0.0041696328689107,0.0,1.8034659177151784
2019-09-29,9875000.0,9907000.0,9543000.0,9670000.0,2898.38841753,11731466.666666666,-668449.3471390307,-435009.79750330804,0,0.0,0.0,-0.020660320032408364,0.0,1.8034659177151784
2019-09-30,9672000.0,9984000.0,9268000.0,9945000.0,8157.17697332,11675900.0,-675215.304052325,-483050.8988131115,0,0.0,0.0,0.028438469493278218,0.0,1.8034659177151784
2019-10-01,9945000.0,10234000.0,9797000.0,9987000.0,6643.78675421,11616533.333333334,-669471.0787957627,-520334.93480964174,0,0.0,0.0,0.004223227752639502,0.0,1.8034659177151784
2019-10-02,9987000.0,10092000.0,9812000.0,10077000.0,3695.09916577,11537933.333333334,-650161.8301896732,-546300.313885648,0,0.0,0.0,0.009011715229798822,0.0,1.8034659177151784
2019-10-03,10089000.0,10130000.0,9786000.0,9937000.0,3518.31758295,11445733.333333334,-638792.3410516866,-564798.7193188558,0,0.0,0.0,-0.013893023717376218,0.0,1.8034659177151784
2019-10-04,9932000.0,9942000.0,9663000.0,9755000.0,3338.16773592,11349533.333333334,-637123.4553617928,-579263.6665274432,0,0.0,0.0,-0.018315386937707512,0.0,1.8034659177151784
2019-10-05,9755000.0,9791000.0,9570000.0,9720000.0,2297.85517253,11252066.666666666,-631347.280472422,-589680.389316439,0,0.0,0.0,-0.0035879036391593955,0.0,1.8034659177151784
2019-10-06,9720000.0,9754000.0,9370000.0,9443000.0,3160.75687312,11155466.666666666,-641723.8126192428,-600089.0739769998,0,0.0,0.0,-0.028497942386831232,0.0,1.8034659177151784
2019-10-07,9441000.0,9893000.0,9295000.0,9749000.0,6586.42261914,11064666.666666666,-618130.2259807773,-603697.3043777554,0,0.0,0.0,0.03240495605210203,0.0,1.8034659177151784
2019-10-08,9748000.0,9928000.0,9661000.0,9728000.0,3877.77878012,10976600.0,-594276.2167799193,-601813.0868581883,1,0.0,0.0,-0.0021540670838035014,0.0,1.8034659177151784
2019-10-09,9729000.0,10300000.0,9670000.0,10182000.0,5787.8182771,10906733.333333334,-532598.275476912,-587970.124581933,1,1.0,1.0,0.04666940789473695,0.044669407894736946,1.8840256724178537
2019-10-10,10182000.0,10305000.0,10020000.0,10167000.0,4579.45123586,10843033.333333334,-479402.1872711163,-566256.5371197697,1,1.0,0.0,-0.0014731879787860391,-0.0014731879787860391,1.8812501484455235
2019-10-11,10167000.0,10443000.0,9803000.0,9814000.0,6349.28685378,10764766.666666666,-460420.611756362,-545089.3520470882,1,1.0,0.0,-0.03472017310907838,-0.03472017310907838,1.8159328176300156
2019-10-12,9813000.0,9978000.0,9805000.0,9867000.0,1870.88197695,10679433.333333334,-436074.12824187987,-523286.30728604656,1,1.0,0.0,0.0054004483391074665,0.0054004483391074665,1.8257396689989163
2019-10-13,9879000.0,9997000.0,9723000.0,9807000.0,2289.99944652,10596133.333333334,-416816.0670468658,-501992.25923821045,1,1.0,0.0,-0.0060808756460930535,-0.0060808756460930535,1.8146375731095947
2019-10-14,9804000.0,9907000.0,9735000.0,9871000.0,2561.96675963,10516733.333333334,-391872.38870835677,-479968.28513223975,1,1.0,0.0,0.006525950851432594,0.006525950851432594,1.8264798087248708
2019-10-15,9870000.0,9944000.0,9675000.0,9719000.0,2837.93058097,10435066.666666666,-379989.1946971789,-459972.4670452276,1,1.0,0.0,-0.015398642488096415,-0.015398642488096415,1.7983544991385898
2019-10-16,9715000.0,9733000.0,9441000.0,9525000.0,3148.02448435,10348133.333333334,-381824.4222417306,-444342.85808452824,1,1.0,0.0,-0.019960901327296998,-0.019960901327296998,1.7624577224297837
2019-10-17,9525000.0,9649000.0,9460000.0,9563000.0,2313.84172892,10264866.666666666,-375879.6640815735,-430650.2192839373,1,1.0,0.0,0.003989501312335886,0.003989501312335886,1.7694890498263538
2019-10-18,9563000.0,9626000.0,9350000.0,9434000.0,2708.5521542,10177666.666666666,-377229.1593796667,-419966.0073030832,1,1.0,0.0,-0.013489490745581922,-0.013489490745581922,1.7456195436643127
2019-10-19,9428000.0,9560000.0,9360000.0,9437000.0,1841.45389053,10086233.333333334,-373748.2322271224,-410722.45228789106,1,1.0,0.0,0.00031799872800508666,0.00031799872800508666,1.7461746484587788
2019-10-20,9446000.0,9814000.0,9373000.0,9710000.0,2624.45985664,10007433.333333334,-344983.9932075832,-397574.7604718295,1,1.0,0.0,0.02892868496344181,0.02892868496344181,1.7966891847551916
2019-10-21,9698000.0,9801000.0,9610000.0,9663000.0,2955.21784118,9933166.666666666,-322265.75473691896,-382512.9593248474,1,1.0,0.0,-0.004840370751802214,-0.004840370751802214,1.7879925429752233
2019-10-22,9663000.0,9774000.0,9451000.0,9470000.0,2690.5030671,9850966.666666666,-316190.03223440796,-369248.37390675955,1,1.0,0.0,-0.01997309324226426,-0.01997309324226426,1.7522808011979059
2019-10-23,9469000.0,9525000.0,8689000.0,8826000.0,7029.06223189,9760333.333333334,-359199.76494914293,-367238.65211523627,1,1.0,0.0,-0.06800422386483629,-0.06800422386483629,1.6331183053191887
2019-10-24,8826000.0,8872000.0,8630000.0,8743000.0,3195.99332726,9711966.666666666,-395424.48699118197,-372875.8190904254,0,1.0,0.0,-0.009404033537276257,-0.009404033537276257,1.6177604060056272
2019-10-25,8743000.0,10128000.0,8706000.0,10063000.0,9376.12602054,9709300.0,-314000.27221510187,-361100.7097153607,1,0.0,-1.0,0.1509779251973007,-0.002,1.614524885193616
2019-10-26,10063000.0,11899000.0,10015000.0,10730000.0,24630.11773568,9743633.333333334,-193420.04386102222,-327564.57654449303,1,1.0,1.0,0.06628242074927959,0.06428242074927959,1.7183104531738145
2019-10-27,10727000.0,11275000.0,10551000.0,10975000.0,13557.94011661,9781700.0,-77199.97841140255,-277491.65691787493,1,1.0,0.0,0.022833178005591703,0.022833178005591703,1.757544941620001
2019-10-28,10975000.0,11377000.0,10719000.0,10736000.0,7680.15692763,9810433.333333334,-4330.126809434965,-222859.35089618695,1,1.0,0.0,-0.021776765375854268,-0.021776765375854268,1.719271297788823
2019-10-29,10731000.0,11056000.0,10630000.0,10894000.0,5143.49786317,9851233.333333334,65414.972044635564,-165204.48630802246,1,1.0,0.0,0.014716840536512565,0.014716840536512565,1.744573539317384
2019-10-30,10903000.0,10915000.0,10501000.0,10682000.0,4599.59655203,9875800.0,102401.41733435355,-111683.30557954726,1,1.0,0.0,-0.019460253350468193,-0.019460253350468193,1.7106236962537447
2019-10-31,10682000.0,10990000.0,10488000.0,10692000.0,5113.48198377,9899300.0,131010.15461450815,-63144.61354073619,1,1.0,0.0,0.000936154278225132,0.000936154278225132,1.712225103945426
2019-11-01,10698000.0,10857000.0,10604000.0,10805000.0,3200.02664451,9923566.666666666,160945.65926859528,-18326.558978869896,1,1.0,0.0,0.010568649457538326,0.010568649457538326,1.7303210108614222
2019-11-02,10805000.0,10970000.0,10754000.0,10851000.0,2544.98218191,9954033.333333334,186234.77933355235,22585.708683614554,1,1.0,0.0,0.004257288292457195,0.004257288292457195,1.7376874862431553
2019-11-03,10851000.0,10943000.0,10660000.0,10765000.0,2156.98902181,9987700.0,197065.45996184088,57481.658939259825,1,1.0,0.0,-0.007925536816883239,-0.007925536816883239,1.7239153800946978
2019-11-04,10765000.0,10996000.0,10645000.0,10846000.0,3242.36581783,10025233.333333334,209766.81418671831,87938.68998875153,1,1.0,0.0,0.007524384579656207,0.007524384579656207,1.7368867823973144
2019-11-05,10846000.0,10918000.0,10674000.0,10752000.0,3398.668628,10068866.666666666,209828.93713570386,112316.73941814201,1,1.0,0.0,-0.008666789599852454,-0.008666789599852454,1.7218335500955122
2019-11-06,10752000.0,10842000.0,10711000.0,10751000.0,2355.01125361,10102266.666666666,207406.62392324954,131334.71631916353,1,1.0,0.0,-9.300595238093123e-05,-9.300595238093123e-05,1.7216734093263442
2019-11-07,10752000.0,10795000.0,10546000.0,10668000.0,2897.74288014,10133600.0,196524.10931037925,144372.59491740668,1,1.0,0.0,-0.00772021207329554,-0.00772021207329554,1.708381725485391
2019-11-08,10668000.0,10724000.0,10103000.0,10212000.0,4766.43183569,10134600.0,149382.2632825151,145374.52859042835,1,1.0,0.0,-0.042744656917885315,-0.042744656917885315,1.635357534744733
2019-11-09,10213000.0,10319000.0,10172000.0,10248000.0,1786.85694212,10137300.0,113617.20142840035,139023.06315802276,1,1.0,0.0,0.003525264394829586,0.003525264394829586,1.641122602434785
2019-11-10,10248000.0,10589000.0,10160000.0,10496000.0,2837.97081756,10160033.333333334,104084.83443240263,132035.41741289874,1,1.0,0.0,0.024199843871975046,0.024199843871975046,1.680837513188476
2019-11-11,10496000.0,10511000.0,10069000.0,10168000.0,3782.32118472,10170066.666666666,69265.06160725094,119481.3462517692,0,1.0,0.0,-0.03125,-0.03125,1.6283113409013361
2019-11-12,10168000.0,10320000.0,10000000.0,10257000.0,3027.28853194,10185066.666666666,48294.982480909675,105244.0734975973,1,0.0,-1.0,0.008752950432730167,-0.002,1.6250547182195334
2019-11-13,10259000.0,10287000.0,10143000.0,10211000.0,1876.98070932,10196400.0,27645.54746761173,89724.3682916002,1,1.0,1.0,-0.0044847421273276344,-0.0064847421273276345,1.6145166574290826
2019-11-14,10212000.0,10232000.0,10039000.0,10075000.0,2156.61569204,10208266.666666666,303.16336924396455,71840.12730712896,0,1.0,0.0,-0.013318969738517317,-0.013318969738517317,1.5930129589264526
2019-11-15,10075000.0,10212000.0,9860000.0,9914000.0,4147.27478969,10221233.333333334,-33965.69213083759,50678.963419535656,0,0.0,-1.0,-0.015980148883374734,-0.002,1.5898269330085997
2019-11-16,9909000.0,9992000.0,9880000.0,9926000.0,1761.1646507,10233333.333333334,-59470.172170720994,28649.136301484326,0,0.0,0.0,0.0012104095218883337,0.0,1.5898269330085997
2019-11-17,9934000.0,10056000.0,9820000.0,9924000.0,1815.96429459,10249666.666666666,-78934.13605187647,7132.481830812167,0,0.0,0.0,-0.00020149103364897059,0.0,1.5898269330085997
2019-11-18,9924000.0,9934000.0,9531000.0,9580000.0,3352.42119732,10254433.333333334,-120725.74153081886,-18439.16284151404,0,0.0,0.0,-0.03466344216041917,0.0,1.5898269330085997
2019-11-19,9580000.0,9615000.0,9361000.0,9503000.0,3631.799952,10247533.333333334,-158235.1105923187,-46398.35239167498,0,0.0,0.0,-0.008037578288100256,0.0,1.5898269330085997
2019-11-20,9509000.0,9553000.0,9410000.0,9486000.0,2431.5636425,10241633.333333334,-187175.6691380255,-74553.81574094508,0,0.0,0.0,-0.0017889087656529634,0.0,1.5898269330085997
2019-11-21,9486000.0,9525000.0,8901000.0,9024000.0,6010.80668969,10226766.666666666,-244571.5407149978,-108557.36073575563,0,0.0,0.0,-0.048703352308665404,0.0,1.5898269330085997
2019-11-22,9024000.0,9123000.0,8202000.0,8651000.0,10814.24485621,10220933.333333334,-316507.6618569009,-150147.4209599847,0,0.0,0.0,-0.041334219858155996,0.0,1.5898269330085997
2019-11-23,8661000.0,8712000.0,8405000.0,8670000.0,3952.26249858,10218500.0,-367745.27629164606,-193666.992026317,0,0.0,0.0,0.002196277886949538,0.0,1.5898269330085997
2019-11-24,8675000.0,8693000.0,8164000.0,8218000.0,4506.87052334,10157000.0,-439754.85710186884,-242884.56504142736,0,0.0,0.0,-0.05213379469434831,0.0,1.5898269330085997
2019-11-25,8217000.0,8633000.0,7683000.0,8338000.0,13648.46006191,10077266.666666666,-481588.51890928484,-290625.35581499885,0,0.0,0.0,0.014602092966658597,0.0,1.5898269330085997
2019-11-26,8338000.0,8627000.0,8240000.0,8410000.0,5867.68876664,9991766.666666666,-503132.4018762447,-333126.76502724807,0,0.0,0.0,0.008635164307987608,0.0,1.5898269330085997
2019-11-27,8413000.0,8900000.0,8041000.0,8702000.0,9265.75223133,9923966.666666666,-490984.36258396506,-364698.2845385915,0,0.0,0.0,0.03472057074910828,0.0,1.5898269330085997
2019-11-28,8700000.0,8903000.0,8615000.0,8674000.0,4045.7239098,9849966.666666666,-478105.0228240974,-387379.63219569274,0,0.0,0.0,-0.003217651114686304,0.0,1.5898269330085997
2019-11-29,8672000.0,9200000.0,8658000.0,9037000.0,4210.80049996,9795133.333333334,-433608.6167692244,-396625.4291103991,0,0.0,0.0,0.04184920451925289,0.0,1.5898269330085997
2019-11-30,9035000.0,9106000.0,8726000.0,8838000.0,2495.78793255,9733333.333333334,-409679.9953100607,-399236.3423503314,0,0.0,0.0,-0.022020582051565762,0.0,1.5898269330085997
2019-12-01,8838000.0,8840000.0,8480000.0,8630000.0,3023.698278,9660833.333333334,-402856.3745621685,-399960.3487926989,0,0.0,0.0,-0.023534736365693587,0.0,1.5898269330085997
2019-12-02,8630000.0,8705000.0,8415000.0,8585000.0,1837.43925831,9585300.0,-396509.0207048487,-399270.0831751289,1,0.0,0.0,-0.005214368482039378,0.0,1.5898269330085997
2019-12-03,8590000.0,8700000.0,8520000.0,8607000.0,1641.81595301,9513366.666666666,-385262.41559492797,-396468.5496590888,1,1.0,1.0,0.0025626092020967217,0.0005626092020967217,1.5907213842708514
2019-12-04,8607000.0,8996000.0,8432000.0,8515000.0,5171.38101548,9435666.666666666,-379399.54930544645,-393054.74958836037,1,1.0,0.0,-0.01068897409085623,-0.01068897409085623,1.5737182046086093
2019-12-05,8515000.0,8810000.0,8480000.0,8685000.0,3969.79229665,9366766.666666666,-356921.24039710127,-385828.0477501085,1,1.0,0.0,0.01996476805637104,0.01996476805637104,1.605137123549709
2019-12-06,8685000.0,8852000.0,8614000.0,8813000.0,3039.17313756,9302166.666666666,-325031.7249800563,-373668.78319609805,1,1.0,0.0,0.014738054116292476,0.014738054116292476,1.6287937213406547
2019-12-07,8815000.0,8897000.0,8776000.0,8784000.0,1910.69581081,9239366.666666666,-298656.38697547466,-358666.3039519734,1,1.0,0.0,-0.0032905934415068394,-0.0032905934415068394,1.6234340234036435
2019-12-08,8784000.0,8857000.0,8670000.0,8807000.0,2000.92140277,9192533.333333334,-272753.69894367456,-341483.78295031365,1,1.0,0.0,0.00261839708561018,0.00261839708561018,1.627684818319204
2019-12-09,8807000.0,8891000.0,8640000.0,8679000.0,3125.56191138,9140233.333333334,-259562.09209319018,-325099.444778889,1,1.0,0.0,-0.014533893493811734,-0.014533893493811734,1.6040282205282586
2019-12-10,8679000.0,8749000.0,8480000.0,8537000.0,2949.17212834,9074933.333333334,-257596.4503488727,-311598.84589288576,1,1.0,0.0,-0.016361331950685565,-0.016361331950685565,1.5777841823539283
2019-12-11,8539000.0,8592000.0,8419000.0,8490000.0,1897.01475656,9019000.0,-256870.13330874965,-300653.1033760585,1,1.0,0.0,-0.005505446878294462,-0.005505446878294462,1.5690977753525654
2019-12-12,8490000.0,8566000.0,8360000.0,8437000.0,2457.07047864,8958333.333333334,-257601.70675812662,-292042.82405247213,1,1.0,0.0,-0.006242638398115452,-0.006242638398115452,1.559302465329752
2019-12-13,8438000.0,8577000.0,8430000.0,8490000.0,2163.02130941,8900966.666666666,-251011.32462577894,-283836.5241671335,1,1.0,0.0,0.006281853739480869,0.006281853739480869,1.5690977753525654
2019-12-14,8490000.0,8520000.0,8200000.0,8277000.0,2408.92097104,8841033.333333334,-259978.84489672445,-279064.9883130517,1,1.0,0.0,-0.025088339222614886,-0.025088339222614886,1.52973171809107
2019-12-15,8277000.0,8440000.0,8190000.0,8319000.0,1911.20234202,8787866.666666666,-260691.53063724563,-275390.29677789053,1,1.0,0.0,0.005074302283436083,0.005074302283436083,1.537494039241224
2019-12-16,8319000.0,8347000.0,8017000.0,8050000.0,2333.04536211,8725333.333333334,-279737.74846087396,-276259.78711448726,0,1.0,0.0,-0.0323356172616901,-0.0323356172616901,1.4877782204461898
2019-12-17,8058000.0,8108000.0,7700000.0,7742000.0,4587.86377499,8652600.0,-316041.9048929382,-284216.2106701775,0,0.0,-1.0,-0.03826086956521735,-0.002,1.4848026640052974
2019-12-18,7741000.0,8668000.0,7546000.0,8466000.0,7394.86247818,8615466.666666666,-283128.7293922156,-283998.71441458515,1,0.0,0.0,0.09351588736760519,0.0,1.4848026640052974
2019-12-19,8466000.0,8590000.0,8210000.0,8328000.0,4444.33915592,8576300.0,-265124.0622119652,-280223.78397406114,1,1.0,1.0,-0.016300496102055306,-0.018300496102055308,1.4576300386403471
2019-12-20,8329000.0,8395000.0,8241000.0,8338000.0,2315.68010263,8538033.333333334,-247198.76385465264,-273618.77995017945,1,1.0,0.0,0.0012007684918347028,0.0012007684918347028,1.4593803148634983
2019-12-21,8342000.0,8342000.0,8260000.0,8295000.0,952.39697702,8513733.333333334,-233767.84618035238,-265648.59319621406,1,1.0,0.0,-0.0051571120172703155,-0.0051571120172703155,1.451854127103948
2019-12-22,8295000.0,8696000.0,8277000.0,8689000.0,2717.8458866,8515000.0,-189150.8269633893,-250349.0399496491,1,1.0,0.0,0.04749849306811327,0.04749849306811327,1.5208150102961064
2019-12-23,8688000.0,8890000.0,8456000.0,8520000.0,5451.7473576,8510000.0,-165520.3893778678,-233383.30983529286,1,1.0,0.0,-0.019449879157555583,-0.019449879157555583,1.4912353421248505
2019-12-24,8520000.0,8630000.0,8354000.0,8470000.0,3635.40093186,8518400.0,-149108.84552165493,-216528.4169725653,1,1.0,0.0,-0.005868544600938996,-0.005868544600938996,1.4824839610090943
2019-12-25,8460000.0,8471000.0,8317000.0,8370000.0,1857.22709208,8519466.666666666,-142528.7602152601,-201728.48562110428,1,1.0,0.0,-0.011806375442739103,-0.011806375442739103,1.464981198777582
2019-12-26,8370000.0,8595000.0,8317000.0,8371000.0,2740.2112794,8518166.666666666,-135669.39126904868,-188516.66675069317,1,1.0,0.0,0.00011947431302261613,0.00011947431302261613,1.465156226399897
2019-12-27,8367000.0,8424000.0,8195000.0,8385000.0,2402.06470551,8507600.0,-127632.34276396595,-176339.80195334775,1,1.0,0.0,0.0016724405686296961,0.0016724405686296961,1.4676066131123084
2019-12-28,8385000.0,8479000.0,8376000.0,8432000.0,1725.5127045,8499533.333333334,-116131.72250768915,-164298.18606421602,1,1.0,0.0,0.0056052474657126705,0.0056052474657126705,1.4758329113611193
2019-12-29,8428000.0,8639000.0,8388000.0,8486000.0,2486.01610538,8481166.666666666,-101490.13430111483,-151736.5757115958,1,1.0,0.0,0.006404174573054977,0.006404174573054977,1.4852844029661358
2019-12-30,8486000.0,8496000.0,8331000.0,8341000.0,2355.80361501,8464600.0,-100429.1733495146,-141475.09523917956,1,1.0,0.0,-0.01708696676879562,-0.01708696676879562,1.459905397730443
2019-12-31,8343000.0,8439000.0,8260000.0,8312000.0,1846.5409191,8454000.0,-100766.83444612846,-133333.44308056936,1,1.0,0.0,-0.003476801342764624,-0.003476801342764624,1.4548295966833045
2020-01-01,8308000.0,8387000.0,8287000.0,8300000.0,1030.45814676,8444500.0,-100840.30870192312,-126834.81620484011,1,1.0,0.0,-0.0014436958614052475,-0.0014436958614052475,1.4527292652155228
2020-01-02,8300000.0,8310000.0,8026000.0,8037000.0,2054.03956598,8425500.0,-120728.75367496163,-125613.60369886442,1,1.0,0.0,-0.03168674698795182,-0.03168674698795182,1.4066970005466455
2020-01-03,8038000.0,8525000.0,7910000.0,8474000.0,5887.00880804,8424133.333333334,-100074.64356922172,-120505.81167293589,1,1.0,0.0,0.05437352245862881,0.05437352245862881,1.4831840714983542
2020-01-04,8476000.0,8520000.0,8382000.0,8482000.0,1987.26688134,8417366.666666666,-82114.02005538903,-112827.45334942652,1,1.0,0.0,0.0009440641963653906,0.0009440641963653906,1.4845842924768753
2020-01-05,8483000.0,8645000.0,8436000.0,8454000.0,2807.832172,8405400.0,-69340.15240147058,-104129.99315983534,1,1.0,0.0,-0.003301108229191274,-0.003301108229191274,1.4796835190520519
2020-01-06,8451000.0,8890000.0,8446000.0,8866000.0,5340.14041587,8408133.333333334,-25675.838400233537,-88439.162207915,1,1.0,0.0,0.04873432694582447,0.04873432694582447,1.5517948994458826
2020-01-07,8866000.0,9444000.0,8865000.0,9398000.0,8896.19194694,8427833.333333334,51265.44280757569,-60498.24120481686,1,1.0,0.0,0.060004511617414824,0.060004511617414824,1.644909594517528
2020-01-08,9386000.0,9736000.0,9030000.0,9085000.0,13024.51495279,8441366.666666666,85994.19084437564,-31199.754794978366,1,1.0,0.0,-0.03330495850180892,-0.03330495850180892,1.5901259487328945
2020-01-09,9084000.0,9142000.0,8900000.0,8941000.0,5174.23891081,8454833.333333334,100736.15365560912,-4812.573104860869,1,1.0,0.0,-0.015850302696752916,-0.015850302696752916,1.5649219711195166
2020-01-10,8940000.0,9250000.0,8750000.0,9233000.0,6980.82897357,8479600.0,134431.58145750873,23036.257807613052,1,1.0,0.0,0.03265853931327589,0.03265853931327589,1.6160300368355325
2020-01-11,9218000.0,9350000.0,9047000.0,9060000.0,4233.99262116,8500366.666666666,145498.57951930724,47528.72214995189,1,1.0,0.0,-0.018737138524856478,-0.018737138524856478,1.5857502581750162
2020-01-12,9066000.0,9250000.0,9014000.0,9213000.0,2412.74898932,8524466.666666666,164716.32923132367,70966.24356622624,1,1.0,0.0,0.016887417218543144,0.016887417218543144,1.6125294843892302
2020-01-13,9218000.0,9227000.0,9101000.0,9172000.0,1991.09310408,8554300.0,174625.20630790293,91698.03611456159,1,1.0,0.0,-0.004450233365896006,-0.004450233365896006,1.6053533518743102
2020-01-14,9179000.0,9859000.0,9162000.0,9716000.0,11554.39037004,8600866.666666666,223794.55209373683,118117.33931039665,1,1.0,0.0,0.05931094635848244,0.05931094635848244,1.7005683784137373
2020-01-15,9716000.0,9917000.0,9498000.0,9735000.0,8125.75207139,8657033.333333334,261282.84805592895,146750.44105950312,1,1.0,0.0,0.0019555372581310237,0.0019555372581310237,1.703893903237725
2020-01-16,9735000.0,9855000.0,9561000.0,9785000.0,4081.48265366,8725133.333333334,291665.0417806562,175733.36120373374,1,1.0,0.0,0.005136106831022058,0.005136106831022058,1.712645284353481
2020-01-17,9789000.0,10216000.0,9719000.0,9992000.0,8319.12836052,8776000.0,328657.7571857199,206318.24040013098,1,1.0,0.0,0.02115482881962194,0.02115482881962194,1.7488760021727117
2020-01-18,9997000.0,10167000.0,9900000.0,10085000.0,3865.42130063,8834566.666666666,361314.06974312477,237317.40626872977,1,1.0,0.0,0.00930744595676547,0.00930744595676547,1.7651535710480182
2020-01-19,10085000.0,10484000.0,9734000.0,9887000.0,8567.01218693,8886200.0,366987.0887582656,263251.342766637,1,1.0,0.0,-0.01963311849281113,-0.01963311849281113,1.7304981018296237
2020-01-20,9886000.0,9951000.0,9775000.0,9851000.0,3320.61609519,8938066.666666666,364377.7778583523,283476.62978498003,1,1.0,0.0,-0.003641144937797103,-0.003641144937797103,1.7241971074262792
2020-01-21,9856000.0,10014000.0,9800000.0,9958000.0,2842.75512757,8980366.666666666,366716.6051833965,300124.62486466335,1,1.0,0.0,0.01086184143741753,0.01086184143741753,1.7429250630139974
2020-01-22,9960000.0,10091000.0,9845000.0,9922000.0,2972.58459218,9027100.0,361498.11827072874,312399.3235458764,1,1.0,0.0,-0.003615183771841779,-0.003615183771841779,1.7366240686106529
2020-01-23,9922000.0,9930000.0,9623000.0,9750000.0,3630.5273721,9069766.666666666,339569.1257520206,317833.28398710524,1,1.0,0.0,-0.017335214674460753,-0.017335214674460753,1.7065193175724518
2020-01-24,9750000.0,9885000.0,9631000.0,9813000.0,2941.43472294,9117866.666666666,323544.1985564288,318975.46690097,1,1.0,0.0,0.0064615384615385185,0.0064615384615385185,1.7175460577783046
2020-01-25,9816000.0,9816000.0,9669000.0,9745000.0,1443.81660204,9163666.666666666,301877.44136835635,315555.8617944473,1,1.0,0.0,-0.006929583205951273,-0.006929583205951273,1.7056441794608763
2020-01-26,9745000.0,9986000.0,9700000.0,9966000.0,2221.71968044,9216366.666666666,299091.4926726483,312262.9879700875,1,1.0,0.0,0.02267829656233955,0.02267829656233955,1.7443252839925183
2020-01-27,9966000.0,10277000.0,9948000.0,10132000.0,4801.26130294,9273033.333333334,306742.484518772,311158.8872798244,1,1.0,0.0,0.01665663255067229,0.01665663255067229,1.7733798692968288
2020-01-28,10128000.0,10601000.0,10127000.0,10570000.0,6620.77416871,9342500.0,344181.3814407345,317763.38611200644,1,1.0,0.0,0.04322937228582702,0.04322937228582702,1.8500419678708526
2020-01-29,10570000.0,10780000.0,10500000.0,10670000.0,5305.29886421,9420133.333333334,377568.7635711562,329724.4616038364,1,1.0,0.0,0.009460737937559083,0.009460737937559083,1.8675447301023649
2020-01-30,10670000.0,10882000.0,10520000.0,10779000.0,5029.07029051,9502366.666666666,408119.34770671465,345403.43882441206,1,1.0,0.0,0.010215557638238115,0.010215557638238115,1.8866227409347134
