timestamp,Open,High,Low,Close,Volume,SMA,position,position_change,buy_signal,sell_signal,buy_price,sell_price,daily_price_return,daily_return,cumulative_return,buy_hold_return
2019-01-19,4048000.0,4188000.0,4040000.0,4115000.0,4320.72451794,4253533.333333333,0,0.0,False,False,,,0.017053880375679675,0.0,0.750194875652491,0.21818663838812302
2019-01-20,4115000.0,4135000.0,3913000.0,3984000.0,4635.17392144,4241900.0,0,0.0,False,False,,,-0.03183475091130017,0.0,0.750194875652491,0.2112407211028632
2019-01-21,3985000.0,4001000.0,3937000.0,3973000.0,4739.10320572,4225533.333333333,0,0.0,False,False,,,-0.0027610441767068616,0.0,0.750194875652491,0.2106574761399788
2019-01-22,3973000.0,4045000.0,3886000.0,4013000.0,6366.1518058,4211333.333333333,0,0.0,False,False,,,0.01006795872136923,0.0,0.750194875652491,0.21277836691410393
2019-01-23,4013000.0,4029000.0,3973000.0,3996000.0,4397.65303735,4193233.3333333335,0,0.0,False,False,,,-0.0042362322452030865,0.0,0.750194875652491,0.21187698833510074
2019-01-24,3997000.0,4000000.0,3941000.0,3983000.0,4413.84065077,4184566.6666666665,0,0.0,False,False,,,-0.0032532532532532077,0.0,0.750194875652491,0.21118769883351007
2019-01-25,3982000.0,3994000.0,3911000.0,3957000.0,4594.53577314,4173366.6666666665,0,0.0,False,False,,,-0.006527742907356249,0.0,0.750194875652491,0.20980911983032874
2019-01-26,3957000.0,4039000.0,3934000.0,3963000.0,3770.71441776,4168000.0,0,0.0,False,False,,,0.0015163002274449777,0.0,0.750194875652491,0.2101272534464475
2019-01-27,3963000.0,3975000.0,3900000.0,3951000.0,2879.05223312,4155100.0,0,0.0,False,False,,,-0.003028009084027228,0.0,0.750194875652491,0.20949098621420997
2019-01-28,3950000.0,3952000.0,3775000.0,3828000.0,5807.39699502,4142700.0,0,0.0,False,False,,,-0.031131359149582427,0.0,0.750194875652491,0.20296924708377517
2019-01-29,3828000.0,3841000.0,3730000.0,3795000.0,4037.5905587,4126166.6666666665,0,0.0,False,False,,,-0.008620689655172376,0.0,0.750194875652491,0.20121951219512196
2019-01-30,3796000.0,3855000.0,3769000.0,3810000.0,7619.50824424,4113166.6666666665,0,0.0,False,False,,,0.0039525691699604515,0.0,0.750194875652491,0.20201484623541888
2019-01-31,3810000.0,3845000.0,3752000.0,3775000.0,5907.05089757,4096066.6666666665,0,0.0,False,False,,,-0.009186351706036766,0.0,0.750194875652491,0.2001590668080594
2019-02-01,3775000.0,3825000.0,3735000.0,3816000.0,3535.66565154,4078366.6666666665,0,0.0,False,False,,,0.0108609271523179,0.0,0.750194875652491,0.20233297985153764
2019-02-02,3816000.0,3870000.0,3796000.0,3855000.0,2189.96461132,4064066.6666666665,0,0.0,False,False,,,0.010220125786163603,0.0,0.750194875652491,0.20440084835630964
2019-02-03,3853000.0,3861000.0,3794000.0,3821000.0,2089.51667463,4048000.0,0,0.0,False,False,,,-0.0088197146562905,0.0,0.750194875652491,0.2025980911983033
2019-02-04,3821000.0,3849000.0,3792000.0,3822000.0,2847.99607841,4032266.6666666665,0,0.0,False,False,,,0.00026171159382371023,0.0,0.750194875652491,0.2026511134676564
2019-02-05,3822000.0,3845000.0,3814000.0,3835000.0,3536.64920363,4009433.3333333335,0,0.0,False,False,,,0.00340136054421758,0.0,0.750194875652491,0.20334040296924707
2019-02-06,3835000.0,3844000.0,3756000.0,3791000.0,4564.88792233,3985833.3333333335,0,0.0,False,False,,,-0.011473272490221675,0.0,0.750194875652491,0.20100742311770944
2019-02-07,3791000.0,3800000.0,3776000.0,3783000.0,4630.81677589,3962600.0,0,0.0,False,False,,,-0.0021102611448167163,0.0,0.750194875652491,0.2005832449628844
2019-02-08,3783000.0,4075000.0,3768000.0,4009000.0,8694.60592483,3947633.3333333335,1,1.0,True,False,4009000.0,,0.05974094633888449,-0.002,0.748694485901186,0.2125662778366914
2019-02-09,4007000.0,4038000.0,3968000.0,3998000.0,4099.33222543,3944666.6666666665,1,0.0,False,False,,,-0.002743826390621096,-0.002743826390621096,0.7466401982122579,0.211983032873807
2019-02-10,3997000.0,4030000.0,3937000.0,4023000.0,4852.85159907,3942066.6666666665,1,0.0,False,False,,,0.006253126563281697,0.006253126563281697,0.7513090338689129,0.2133085896076352
2019-02-11,4023000.0,4035000.0,3962000.0,3986000.0,3690.35442515,3938333.3333333335,1,0.0,False,False,,,-0.00919711657966693,-0.00919711657966693,0.7443991570970636,0.21134676564156946
2019-02-12,3986000.0,4020000.0,3957000.0,3981000.0,3922.74039034,3938933.3333333335,1,0.0,False,False,,,-0.0012543903662819433,-0.0012543903662819433,0.7434653899657326,0.21108165429480383
2019-02-13,3980000.0,4017000.0,3962000.0,3983000.0,3675.48976826,3935100.0,1,0.0,False,False,,,0.0005023863350916979,0.0005023863350916979,0.7438388968182651,0.21118769883351007
2019-02-14,3983000.0,3992000.0,3967000.0,3984000.0,2817.99053119,3933433.3333333335,1,0.0,False,False,,,0.0002510670348983002,0.0002510670348983002,0.7440256502445313,0.2112407211028632
2019-02-15,3983000.0,4039000.0,3979000.0,3986000.0,4199.89299262,3931233.3333333335,1,0.0,False,False,,,0.0005020080321285203,0.0005020080321285203,0.7443991570970636,0.21134676564156946
2019-02-16,3983000.0,4030000.0,3982000.0,4002000.0,4941.13288261,3928800.0,1,0.0,False,False,,,0.004014049172102352,0.004014049172102352,0.7473872119173228,0.2121951219512195
2019-02-17,4002000.0,4094000.0,3986000.0,4040000.0,6462.47621724,3928600.0,1,0.0,False,False,,,0.00949525237381299,0.00949525237381299,0.7544838421154383,0.2142099681866384
2019-02-18,4040000.0,4260000.0,4027000.0,4236000.0,9883.41843537,3932633.3333333335,1,0.0,False,False,,,0.04851485148514856,0.04851485148514856,0.7910875136636131,0.22460233297985155
2019-02-19,4236000.0,4338000.0,4150000.0,4259000.0,9217.25757906,3941800.0,1,0.0,False,False,,,0.00542965061378653,0.00542965061378653,0.7953828424677356,0.2258218451749735
2019-02-20,4259000.0,4333000.0,4219000.0,4315000.0,5067.51108128,3953200.0,1,0.0,False,False,,,0.013148626438131084,0.013148626438131084,0.8058410343386427,0.22879109225874866
2019-02-21,4315000.0,4398000.0,4291000.0,4328000.0,7641.80816629,3963700.0,1,0.0,False,False,,,0.0030127462340672206,0.0030127462340672206,0.8082688288801033,0.22948038176033933
2019-02-22,4327000.0,4369000.0,4319000.0,4346000.0,4028.81050111,3975366.6666666665,1,0.0,False,False,,,0.004158964879852123,0.004158964879852123,0.8116303905528949,0.23043478260869565
2019-02-23,4344000.0,4494000.0,4319000.0,4479000.0,4954.50746453,3991900.0,1,0.0,False,False,,,0.030602853198343327,0.030602853198343327,0.8364685962462992,0.2374867444326617
2019-02-24,4479000.0,4554000.0,4165000.0,4178000.0,10822.98110481,3999266.6666666665,1,0.0,False,False,,,-0.06720250055816035,-0.06720250055816035,0.7802558149401737,0.22152704135737009
2019-02-25,4178000.0,4265000.0,4177000.0,4255000.0,7140.02952849,4009000.0,1,0.0,False,False,,,0.018429870751555777,0.018429870751555777,0.7946358287626709,0.22560975609756098
2019-02-26,4255000.0,4266000.0,4206000.0,4228000.0,6237.94973547,4018233.3333333335,1,0.0,False,False,,,-0.006345475910693343,-0.006345475910693343,0.7895934862534836,0.2241781548250265
2019-02-27,4229000.0,4271000.0,4145000.0,4259000.0,6561.25383115,4032600.0,1,0.0,False,False,,,0.007332071901608339,0.007332071901608339,0.7953828424677357,0.2258218451749735
2019-02-28,4259000.0,4321000.0,4201000.0,4240000.0,7139.12200606,4047433.3333333335,1,0.0,False,False,,,-0.0044611411129372724,-0.0044611411129372724,0.791834527368678,0.22481442205726404
2019-03-01,4240000.0,4265000.0,4230000.0,4248000.0,3231.98857514,4062033.3333333335,1,0.0,False,False,,,0.0018867924528302993,0.0018867924528302993,0.7933285547788077,0.22523860021208908
2019-03-02,4248000.0,4267000.0,4205000.0,4253000.0,2997.96422112,4077966.6666666665,1,0.0,False,False,,,0.0011770244821092124,0.0011770244821092124,0.7942623219101387,0.2255037115588547
2019-03-03,4253000.0,4262000.0,4215000.0,4239000.0,2857.93732777,4092066.6666666665,1,0.0,False,False,,,-0.003291794027745154,-0.003291794027745154,0.7916477739424119,0.22476139978791093
2019-03-04,4239000.0,4257000.0,4120000.0,4155000.0,6152.05869422,4102066.6666666665,1,0.0,False,False,,,-0.01981599433828729,-0.01981599433828729,0.7759604861360514,0.22030752916224813
2019-03-05,4155000.0,4264000.0,4132000.0,4249000.0,7840.0875585,4116333.3333333335,1,0.0,False,False,,,0.022623345367027703,0.022623345367027703,0.793515308205074,0.22529162248144222
2019-03-06,4248000.0,4297000.0,4210000.0,4260000.0,5280.01187718,4130933.3333333335,1,0.0,False,False,,,0.0025888444339845496,0.0025888444339845496,0.7955695958940022,0.2258748674443266
2019-03-07,4260000.0,4308000.0,4258000.0,4289000.0,5130.4641732,4146066.6666666665,1,0.0,False,False,,,0.006807511737089156,0.006807511737089156,0.8009854452557219,0.22741251325556733
2019-03-08,4289000.0,4358000.0,4234000.0,4310000.0,10012.80844409,4163366.6666666665,1,0.0,False,False,,,0.004896246211238076,0.004896246211238076,0.8049072672073121,0.22852598091198303
2019-03-09,4310000.0,4396000.0,4287000.0,4352000.0,9813.71927923,4182333.3333333335,1,0.0,False,False,,,0.009744779582366636,0.009744779582366636,0.8127509111104925,0.23075291622481442
2019-03-10,4350000.0,4353000.0,4306000.0,4336000.0,7251.47664633,4193233.3333333335,1,0.0,False,False,,,-0.003676470588235281,-0.003676470588235281,0.8097628562902334,0.22990455991516437
2019-03-11,4336000.0,4374000.0,4292000.0,4337000.0,10955.38444468,4204533.333333333,1,0.0,False,False,,,0.00023062730627310124,0.00023062730627310124,0.8099496097164997,0.2299575821845175
2019-03-12,4336000.0,4362000.0,4269000.0,4326000.0,10293.99529849,4214633.333333333,1,0.0,False,False,,,-0.002536315425409219,-0.002536315425409219,0.8078953220275715,0.22937433722163308
2019-03-13,4326000.0,4369000.0,4294000.0,4325000.0,8246.29814077,4225933.333333333,1,0.0,False,False,,,-0.00023116042533521952,-0.00023116042533521952,0.8077085686013054,0.22932131495227995
2019-03-14,4325000.0,4388000.0,4285000.0,4337000.0,9702.14149201,4237800.0,1,0.0,False,False,,,0.002774566473988438,0.002774566473988438,0.8099496097164998,0.2299575821845175
2019-03-15,4337000.0,4382000.0,4325000.0,4359000.0,7102.63937061,4250333.333333333,1,0.0,False,False,,,0.005072630850818438,0.005072630850818438,0.814058185094356,0.23112407211028632
2019-03-16,4360000.0,4492000.0,4354000.0,4445000.0,5146.01355993,4265700.0,1,0.0,False,False,,,0.01972929571002524,0.01972929571002524,0.830118979753249,0.23568398727465537
2019-03-17,4445000.0,4448000.0,4384000.0,4425000.0,4051.52761754,4280333.333333333,1,0.0,False,False,,,-0.004499437570303688,-0.004499437570303688,0.8263839112279251,0.2346235418875928
2019-03-18,4425000.0,4484000.0,4415000.0,4458000.0,9501.14160892,4295533.333333333,1,0.0,False,False,,,0.007457627118644172,0.007457627118644172,0.8325467742947097,0.23637327677624603
2019-03-19,4457000.0,4496000.0,4442000.0,4486000.0,6628.55821296,4310400.0,1,0.0,False,False,,,0.00628084342754609,0.00628084342754609,0.8377758702301633,0.2378579003181336
2019-03-20,4486000.0,4535000.0,4457000.0,4533000.0,7162.39960891,4320300.0,1,0.0,False,False,,,0.010477039679001265,0.010477039679001265,0.8465532812646746,0.24034994697773066
2019-03-21,4533000.0,4563000.0,4411000.0,4491000.0,9074.41770787,4328033.333333333,1,0.0,False,False,,,-0.009265387160820704,-0.009265387160820704,0.8387096373614942,0.23812301166489927
2019-03-22,4491000.0,4514000.0,4471000.0,4490000.0,5767.56572806,4333866.666666667,1,0.0,False,False,,,-0.00022266755733690857,-0.00022266755733690857,0.838522883935228,0.23806998939554613
2019-03-23,4489000.0,4535000.0,4481000.0,4507000.0,4010.8007386,4339833.333333333,1,0.0,False,False,,,0.0037861915367483068,0.0037861915367483068,0.8416976921817534,0.23897136797454932
2019-03-24,4505000.0,4539000.0,4492000.0,4525000.0,6141.26696193,4345800.0,1,0.0,False,False,,,0.003993787441757268,0.003993787441757268,0.845059253854545,0.23992576882290562
2019-03-25,4526000.0,4548000.0,4425000.0,4487000.0,9560.22460821,4346066.666666667,1,0.0,False,False,,,-0.008397790055248655,-0.008397790055248655,0.8379626236564294,0.23791092258748675
2019-03-26,4487000.0,4494000.0,4420000.0,4493000.0,7150.76182259,4356566.666666667,1,0.0,False,False,,,0.0013371963449966273,0.0013371963449966273,0.8390831442140265,0.23822905620360552
2019-03-27,4493000.0,4553000.0,4477000.0,4548000.0,6801.09104325,4366333.333333333,1,0.0,False,False,,,0.012241264188737944,0.012241264188737944,0.8493545826586674,0.24114528101802757
2019-03-28,4548000.0,4592000.0,4525000.0,4550000.0,8955.6799217,4377066.666666667,1,0.0,False,False,,,0.0004397537379068339,0.0004397537379068339,0.8497280895111998,0.24125132555673381
2019-03-29,4550000.0,4676000.0,4548000.0,4641000.0,8584.39564075,4389800.0,1,0.0,False,False,,,0.020000000000000018,0.020000000000000018,0.8667226513014238,0.24607635206786851
2019-03-30,4642000.0,4680000.0,4533000.0,4636000.0,7117.93320635,4403000.0,1,0.0,False,False,,,-0.0010773540185304853,-0.0010773540185304853,0.8657888841700928,0.24581124072110286
2019-03-31,4636000.0,4670000.0,4618000.0,4661000.0,7660.19035262,4416766.666666667,1,0.0,False,False,,,0.005392579810181264,0.005392579810181264,0.8704577198267478,0.24713679745493108
2019-04-01,4661000.0,4760000.0,4621000.0,4711000.0,13066.44049624,4432033.333333333,1,0.0,False,False,,,0.01072731173567898,0.01072731173567898,0.8797953911400577,0.24978791092258748
2019-04-02,4711000.0,5525000.0,4706000.0,5411000.0,35779.36962198,4471100.0,1,0.0,False,False,,,0.1485884101040118,0.1485884101040118,1.010522789526396,0.2869034994697773
2019-04-03,5411000.0,5864000.0,5367000.0,5594000.0,23006.90185268,4519066.666666667,1,0.0,False,False,,,0.033819996303825484,0.033819996303825484,1.0446986665331102,0.2966065747613998
2019-04-04,5601000.0,5718000.0,5452000.0,5571000.0,11968.33556833,4563133.333333333,1,0.0,False,False,,,-0.00411154808723635,-0.00411154808723635,1.0404033377289876,0.29538706256627784
2019-04-05,5567000.0,5722000.0,5559000.0,5685000.0,12728.86348074,4610633.333333333,1,0.0,False,False,,,0.020463112547119078,0.020463112547119078,1.0616932283233342,0.3014316012725345
2019-04-06,5685000.0,5975000.0,5641000.0,5793000.0,10079.33500166,4660766.666666667,1,0.0,False,False,,,0.018997361477572472,0.018997361477572472,1.0818625983600836,0.3071580063626723
2019-04-07,5793000.0,5950000.0,5757000.0,5910000.0,8606.56750049,4714100.0,1,0.0,False,False,,,0.020196789228378975,0.020196789228378975,1.1037127492332286,0.31336161187698836
2019-04-08,5910000.0,6104000.0,5841000.0,6091000.0,11262.5617768,4772066.666666667,1,0.0,False,False,,,0.030626057529610895,0.030626057529610895,1.1375151193874105,0.32295864262990454
2019-04-09,6091000.0,6092000.0,5939000.0,6000000.0,7547.51871099,4827533.333333333,1,0.0,False,False,,,-0.014940075521260865,-0.014940075521260865,1.1205205575971864,0.3181336161187699
2019-04-10,6001000.0,6250000.0,5999000.0,6166000.0,8318.97682643,4888500.0,1,0.0,False,False,,,0.027666666666666728,0.027666666666666728,1.1515216263573753,0.32693531283138916
2019-04-11,6166000.0,6196000.0,5800000.0,5860000.0,14323.59630125,4939633.333333333,1,0.0,False,False,,,-0.049626986701264975,-0.049626986701264975,1.0943750779199188,0.3107104984093319
2019-04-12,5860000.0,5927000.0,5650000.0,5897000.0,8432.76271085,4992033.333333333,1,0.0,False,False,,,0.00631399317406145,0.00631399317406145,1.1012849546917682,0.31267232237539766
2019-04-13,5896000.0,5932000.0,5822000.0,5889000.0,4226.05326009,5043766.666666667,1,0.0,False,False,,,-0.0013566220111921323,-0.0013566220111921323,1.0997909272816386,0.3122481442205726
2019-04-14,5889000.0,5998000.0,5828000.0,5958000.0,4218.82004407,5097066.666666667,1,0.0,False,False,,,0.011716760061130982,0.011716760061130982,1.1126769136940065,0.3159066808059385
2019-04-15,5958000.0,6025000.0,5840000.0,5860000.0,8101.81650803,5144233.333333333,1,0.0,False,False,,,-0.01644847264182614,-0.01644847264182614,1.094375077919919,0.3107104984093319
2019-04-16,5860000.0,6034000.0,5772000.0,6024000.0,7498.73648699,5197533.333333333,1,0.0,False,False,,,0.027986348122866822,0.027986348122866822,1.1250026398275754,0.31940615058324495
2019-04-17,6024000.0,6080000.0,5971000.0,6004000.0,5946.73096896,5249066.666666667,1,0.0,False,False,,,-0.0033200531208499307,-0.0033200531208499307,1.1212675713022515,0.3183457051961824
2019-04-18,6004000.0,6094000.0,5998000.0,6070000.0,8489.43472618,5301866.666666667,1,0.0,False,False,,,0.01099267155229855,0.01099267155229855,1.1335932974358207,0.32184517497348886
2019-04-19,6070000.0,6147000.0,5991000.0,6087000.0,6350.20410717,5353666.666666667,1,0.0,False,False,,,0.0028006589785831704,0.0028006589785831704,1.136768105682346,0.32274655355249204
2019-04-20,6086000.0,6156000.0,6079000.0,6141000.0,3994.04389513,5408666.666666667,1,0.0,False,False,,,0.008871365204534243,0.008871365204534243,1.1468527907007207,0.325609756097561
2019-04-21,6138000.0,6177000.0,6047000.0,6145000.0,5971.98194427,5463833.333333333,1,0.0,False,False,,,0.0006513597134016891,0.0006513597134016891,1.1475998044057854,0.3258218451749735
2019-04-22,6145000.0,6276000.0,6092000.0,6237000.0,6659.99298085,5521500.0,1,0.0,False,False,,,0.014971521562245682,0.014971521562245682,1.1647811196222755,0.3306998939554613
2019-04-23,6237000.0,6549000.0,6219000.0,6450000.0,10869.22891599,5585666.666666667,1,0.0,False,False,,,0.03415103415103404,0.03415103415103404,1.2045595994169755,0.3419936373276776
2019-04-24,6449000.0,6566000.0,6288000.0,6415000.0,11844.50070092,5649933.333333333,1,0.0,False,False,,,-0.005426356589147252,-0.005426356589147252,1.1980232294976587,0.34013785790031814
2019-04-25,6415000.0,6448000.0,6082000.0,6120000.0,8244.90323779,5704166.666666667,1,0.0,False,False,,,-0.04598597038191743,-0.04598597038191743,1.1429309687491302,0.3244962884411453
2019-04-26,6120000.0,6347000.0,6010000.0,6137000.0,10592.33130941,5757133.333333333,1,0.0,False,False,,,0.002777777777777768,0.002777777777777768,1.1461057769956555,0.32539766702014844
2019-04-27,6139000.0,6164000.0,6080000.0,6114000.0,3095.99607482,5809266.666666667,1,0.0,False,False,,,-0.0037477594916083268,-0.0037477594916083268,1.141810448191533,0.3241781548250265
2019-04-28,6115000.0,6188000.0,6089000.0,6138000.0,3983.08641683,5859166.666666667,1,0.0,False,False,,,0.003925417075564264,0.003925417075564264,1.1462925304219218,0.3254506892895016
2019-04-29,6138000.0,6159000.0,5963000.0,6029000.0,5702.959786,5905600.0,1,0.0,False,False,,,-0.01775822743564681,-0.01775822743564681,1.1259364069589062,0.3196712619300106
2019-04-30,6030000.0,6160000.0,6007000.0,6117000.0,5325.66521626,5954133.333333333,1,0.0,False,False,,,0.014596118759329979,0.014596118759329979,1.1423707084703316,0.32433722163308587
2019-05-01,6117000.0,6198000.0,6107000.0,6192000.0,3938.46440095,6003500.0,1,0.0,False,False,,,0.012260912211868646,0.012260912211868646,1.1563772154402965,0.3283138918345705
2019-05-02,6193000.0,6378000.0,6165000.0,6327000.0,5239.96342431,6034033.333333333,1,0.0,False,False,,,0.021802325581395277,0.021802325581395277,1.181588927986233,0.3354718981972428
2019-05-03,6327000.0,6716000.0,6300000.0,6596000.0,11092.57495268,6067433.333333333,1,0.0,False,False,,,0.04251620041093718,0.04251620041093718,1.2318255996518401,0.3497348886532344
2019-05-04,6596000.0,6759000.0,6452000.0,6719000.0,6998.19026783,6105700.0,1,0.0,False,False,,,0.01864766525166761,0.01864766525166761,1.2547962710825824,0.3562566277836691
2019-05-05,6718000.0,6731000.0,6607000.0,6704000.0,3199.97736446,6139666.666666667,1,0.0,False,False,,,-0.002232475070695017,-0.002232475070695017,1.2519949696885895,0.3554612937433722
2019-05-06,6703000.0,6712000.0,6573000.0,6620000.0,3956.9602345,6167233.333333333,1,0.0,False,False,,,-0.01252983293556087,-0.01252983293556087,1.236307681882229,0.35100742311770944
2019-05-07,6620000.0,6930000.0,6618000.0,6753000.0,7375.75047151,6195333.333333333,1,0.0,False,False,,,0.020090634441087607,0.020090634441087607,1.2611458875756332,0.3580593849416755
2019-05-08,6752000.0,6959000.0,6670000.0,6959000.0,5646.19320357,6224266.666666667,1,0.0,False,False,,,0.030504960758181543,0.030504960758181543,1.29961709338647,0.36898197242841996
2019-05-09,6952000.0,7299000.0,6943000.0,7273000.0,9562.19350399,6266700.0,1,0.0,False,False,,,0.045121425492168354,0.045121425492168354,1.358257669234056,0.38563096500530225
2019-05-10,7272000.0,7588000.0,7228000.0,7495000.0,10597.21131677,6311000.0,1,0.0,False,False,,,0.030523855355424123,0.030523855355424123,1.3997169298651517,0.39740190880169673
2019-05-11,7495000.0,8551000.0,7491000.0,8368000.0,24016.23318105,6394600.0,1,0.0,False,False,,,0.11647765176784519,0.11647765176784519,1.5627526709955422,0.44369034994697776
2019-05-12,8370000.0,8807000.0,7950000.0,8170000.0,21060.149816,6470366.666666667,1,0.0,False,False,,,-0.023661567877629075,-0.023661567877629075,1.525775492594835,0.43319194061505834
2019-05-13,8166000.0,9518000.0,8064000.0,9230000.0,26618.70635664,6581733.333333333,1,0.0,False,False,,,0.12974296205630353,0.12974296205630353,1.7237341244370046,0.48939554612937436
2019-05-14,9235000.0,9907000.0,9100000.0,9499000.0,25056.33445661,6699766.666666667,1,0.0,False,False,,,0.029144095341278486,0.029144095341278486,1.7739707961026119,0.5036585365853659
2019-05-15,9499000.0,9757000.0,9220000.0,9606000.0,17857.0863588,6824633.333333333,1,0.0,False,False,,,0.011264343615117411,0.011264343615117411,1.7939534127130952,0.5093319194061506
2019-05-16,9606000.0,9842000.0,9247000.0,9465000.0,17057.02756153,6939333.333333333,1,0.0,False,False,,,-0.014678326046221102,-0.014678326046221102,1.7676211796095613,0.5018557794273595
2019-05-17,9465000.0,9557000.0,8360000.0,8891000.0,22071.33565071,7035566.666666667,1,0.0,False,False,,,-0.06064447966191233,-0.06064447966191233,1.6604247129327638,0.47142099681866384
2019-05-18,8891000.0,9232000.0,8684000.0,8823000.0,11615.27700105,7127333.333333333,1,0.0,False,False,,,-0.007648183556405397,-0.007648183556405397,1.6477254799466623,0.4678154825026511
2019-05-19,8819000.0,9809000.0,8810000.0,9712000.0,16388.29983101,7248166.666666667,1,0.0,False,False,,,0.10075937889606701,0.10075937889606701,1.813749275897312,0.5149522799575822
2019-05-20,9712000.0,9713000.0,9200000.0,9581000.0,11458.02697678,7362833.333333333,1,0.0,False,False,,,-0.013488467874794074,-0.013488467874794074,1.78928457705644,0.5080063626723224
2019-05-21,9581000.0,9646000.0,9402000.0,9509000.0,9783.22266274,7474966.666666667,1,0.0,False,False,,,-0.007514873186515003,-0.007514873186515003,1.7758383303652738,0.5041887592788972
2019-05-22,9509000.0,9611000.0,9220000.0,9309000.0,8874.09362343,7577366.666666667,1,0.0,False,False,,,-0.021032705857608636,-0.021032705857608636,1.7384876451120341,0.4935843054082715
2019-05-23,9304000.0,9593000.0,9003000.0,9491000.0,9626.42743604,7678733.333333333,1,0.0,False,False,,,0.01955097217746271,0.01955097217746271,1.7724767686924823,0.5032343584305409
2019-05-24,9491000.0,9700000.0,9346000.0,9580000.0,8929.98092211,7784233.333333333,1,0.0,False,False,,,0.009377304815088028,0.009377304815088028,1.789097823630174,0.5079533404029692
2019-05-25,9583000.0,9658000.0,9510000.0,9594000.0,4423.41467288,7900033.333333333,1,0.0,False,False,,,0.0014613778705636626,0.0014613778705636626,1.7917123715979006,0.508695652173913
2019-05-26,9594000.0,10470000.0,9386000.0,10299000.0,11097.02673955,8038766.666666667,1,0.0,False,False,,,0.07348342714196376,0.07348342714196376,1.92337353711557,0.5460763520678685
2019-05-27,10297000.0,10610000.0,10240000.0,10376000.0,12067.23805525,8180833.333333333,1,0.0,False,False,,,0.007476454024662571,0.007476454024662571,1.9377535509380672,0.5501590668080594
2019-05-28,10372000.0,10436000.0,10200000.0,10333000.0,6739.85220975,8320666.666666667,1,0.0,False,False,,,-0.004144178874325388,-0.004144178874325388,1.9297231536086208,0.5478791092258749
2019-05-29,10332000.0,10500000.0,10060000.0,10325000.0,8371.07028924,8463866.666666666,1,0.0,False,False,,,-0.0007742185231781606,-0.0007742185231781606,1.9282291261984912,0.5474549310710498
2019-05-30,10325000.0,10815000.0,9911000.0,10120000.0,14079.82620793,8597300.0,1,0.0,False,False,,,-0.019854721549636856,-0.019854721549636856,1.8899446738139205,0.5365853658536586
2019-05-31,10113000.0,10394000.0,9881000.0,10383000.0,9590.30573478,8737000.0,1,0.0,False,False,,,0.025988142292490135,0.025988142292490135,1.9390608249219305,0.5505302226935312
2019-06-01,10383000.0,10400000.0,10228000.0,10350000.0,5514.70590256,8871100.0,1,0.0,False,False,,,-0.0031782721756717924,-0.0031782721756717924,1.932897961855146,0.5487804878048781
2019-06-02,10350000.0,10599000.0,10340000.0,10505000.0,6868.79564903,9001400.0,1,0.0,False,False,,,0.01497584541062813,0.01497584541062813,1.961844742926407,0.556998939554613
2019-06-03,10505000.0,10509000.0,9990000.0,9999000.0,8905.52487849,9110733.333333334,1,0.0,False,False,,,-0.04816753926701567,-0.04816753926701567,1.867347509235711,0.53016967126193
2019-06-04,9999000.0,10017000.0,9230000.0,9486000.0,13615.31195031,9203466.666666666,1,0.0,False,False,,,-0.0513051305130513,-0.0513051305130513,1.7715430015611515,0.5029692470837752
2019-06-05,9487000.0,9826000.0,9326000.0,9583000.0,11685.99256793,9302233.333333334,1,0.0,False,False,,,0.010225595614590022,0.010225595614590022,1.7896580839089729,0.5081124072110287
2019-06-06,9583000.0,9644000.0,9172000.0,9495000.0,6689.69736357,9393633.333333334,1,0.0,False,False,,,-0.009182928101847065,-0.009182928101847065,1.7732237823975474,0.5034464475079533
2019-06-07,9495000.0,9830000.0,9388000.0,9749000.0,7875.53016935,9486633.333333334,1,0.0,False,False,,,0.02675092153765135,0.02675092153765135,1.8206591526691616,0.5169141039236479
2019-06-08,9751000.0,9825000.0,9601000.0,9733000.0,4779.91352376,9568633.333333334,1,0.0,False,False,,,-0.0016411939686121757,-0.0016411939686121757,1.8176710978489024,0.5160657476139979
2019-06-09,9745000.0,9784000.0,9381000.0,9474000.0,5372.7306867,9634600.0,0,-1.0,False,True,,9474000.0,-0.02661050035960133,-0.028610500359601332,1.7656666182502594,0.5023329798515377
2019-06-10,9477000.0,9789000.0,9284000.0,9731000.0,6749.56912781,9680033.333333334,1,1.0,True,False,9731000.0,,0.02712687354865939,-0.002,1.7621352850137588,0.5159597030752916
2019-06-11,9732000.0,9789000.0,9470000.0,9587000.0,5510.10969543,9727266.666666666,0,-1.0,False,True,,9587000.0,-0.014798068030007161,-0.016798068030007163,1.7325348166180217,0.5083244962884411
2019-06-12,9587000.0,9869000.0,9505000.0,9803000.0,7049.16366521,9746366.666666666,1,1.0,True,False,9803000.0,,0.02253051006571405,-0.002,1.7290697469847855,0.5197773064687169
2019-06-13,9803000.0,10028000.0,9705000.0,9935000.0,5739.21112792,9760900.0,1,0.0,False,False,,,0.013465265734979193,0.013465265734979193,1.752352130602249,0.5267762460233298
2019-06-14,9935000.0,10514000.0,9859000.0,10462000.0,8254.26870027,9789433.333333334,1,0.0,False,False,,,0.05304479114242566,0.05304479114242566,1.84530528337803,0.5547189819724284
2019-06-15,10462000.0,10600000.0,10311000.0,10528000.0,6509.17413273,9824866.666666666,1,0.0,False,False,,,0.006308545211240579,0.006308545211240579,1.8569464751867613,0.5582184517497348
